时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:16:18.000    238026003       657186          WTD:2069000001          601818          700 担保品买入          -100            3.6000          已撤            0               0
09:30:19.000    234018999       657195          0104000001129100        002690          701 担保品卖出          7               60.3900         已成            0               0
09:30:19.000    238026059       657197          0103000001029259        300124          701 担保品卖出          7               51.7900         已成            0               0
09:30:19.000    202016167       657196          0104000001129772        002287          701 担保品卖出          75              33.9700         已成            0               0
09:30:19.000    206023776       657198          0104000001130019        000338          701 担保品卖出          39              16.5500         已成            0               0
11:01:55.000    206030298       659754          0104000019286028        300618          701 担保品卖出          400             75.6900         已成            0               0
11:01:55.000    214030809       659755          0103000019088153        002104          701 担保品卖出          1000            10.3200         已成            0               0
11:01:55.000    202022628       659757          0104000019286198        300024          701 担保品卖出          2100            15.4900         部分成交        0               0
11:01:55.000    202022628       659757          0104000019286200        300024          701 担保品卖出          500             15.4900         部分成交        0               0
11:01:55.000    202022628       659757          0104000019286202        300024          701 担保品卖出          5900            15.4800         部分成交        0               0
11:01:55.000    202022628       659757          0104000019286204        300024          701 担保品卖出          600             15.4800         部分成交        0               0
11:01:55.000    202022628       659757          0104000019286206        300024          701 担保品卖出          500             15.4800         部分成交        0               0
11:01:55.000    202022628       659757          0104000019286208        300024          701 担保品卖出          1300            15.4800         已成            0               0
11:01:55.000    214030811       659764          0102000018941695        002024          701 担保品卖出          22000           10.4500         已成            0               0
11:01:55.000    230032520       659766          0104000019287112        300435          701 担保品卖出          1400            12.1700         部分成交        0               0
11:01:55.000    230032520       659766          0104000019287114        300435          701 担保品卖出          200             12.1700         已成            0               0
11:01:55.000    234025599       659756          0102000018941803        002425          701 担保品卖出          3000            14.5400         部分成交        0               0
11:01:55.000    206030300       659763          13377358                601038          701 担保品卖出          700             13.9600         已成            0               0
11:01:56.000    222033698       659769          0103000019089713        002140          700 担保品买入          200             7.1100          已成            0               0
11:01:56.000    202022630       659772          0102000018942492        300418          700 担保品买入          300             26.9600         部分成交        0               0
11:01:56.000    202022630       659772          0102000018942494        300418          700 担保品买入          1000            26.9600         部分成交        0               0
11:01:56.000    202022630       659772          0102000018942496        300418          700 担保品买入          100             26.9600         部分成交        0               0
11:01:56.000    202022630       659772          0102000018942498        300418          700 担保品买入          600             26.9600         部分成交        0               0
11:01:56.000    214030810       659758          0103000019090442        300123          701 担保品卖出          -41900          18.8100         已撤            0               0
11:01:56.000    202022627       659753          0102000018942809        300677          701 担保品卖出          -500            174.2000        已撤            0               0
11:01:56.000    238032615       659762          0104000019287982        300740          701 担保品卖出          300             22.2800         已成            0               0
11:01:56.000    226023039       659752          0102000018942812        002707          701 担保品卖出          -2300           10.4200         已撤            0               0
11:01:56.000    238032619       659775          0103000019090460        002020          700 担保品买入          600             15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090462        002020          700 担保品买入          500             15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090464        002020          700 担保品买入          500             15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090466        002020          700 担保品买入          500             15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090468        002020          700 担保品买入          1000            15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090470        002020          700 担保品买入          500             15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090472        002020          700 担保品买入          600             15.2500         部分成交        0               0
11:01:56.000    238032619       659775          0103000019090474        002020          700 担保品买入          800             15.2500         已成            0               0
11:01:56.000    202022630       659772          0102000018942500        300418          700 担保品买入          800             26.9600         已成            0               0
11:01:56.000    226023040       659774          13378597                600337          700 担保品买入          100             5.0400          部分成交        0               0
11:01:56.000    226023040       659774          13378598                600337          700 担保品买入          100             5.0400          部分成交        0               0
11:01:56.000    226023040       659774          13378599                600337          700 担保品买入          200             5.0400          部分成交        0               0
11:01:56.000    226023040       659774          13378600                600337          700 担保品买入          100             5.0400          部分成交        0               0
11:01:56.000    226023040       659774          13378601                600337          700 担保品买入          100             5.0400          部分成交        0               0
11:01:56.000    226023040       659774          13378602                600337          700 担保品买入          100             5.0400          已成            0               0
11:01:56.000    226023042       659780          0101000019694615        300137          700 担保品买入          4000            7.7600          部分成交        0               0
11:01:56.000    226023042       659780          0101000019694617        300137          700 担保品买入          1100            7.7600          已成            0               0
11:01:56.000    202022629       659760          0104000019288687        300366          701 担保品卖出          1300            14.6400         部分成交        0               0
11:01:56.000    230032523       659782          0101000019694666        300525          700 担保品买入          100             44.1000         已成            0               0
11:01:56.000    202022629       659760          0104000019288752        300366          701 担保品卖出          100             14.6400         已成            0               0
11:01:57.000    214030815       659781          13379222                603728          700 担保品买入          200             13.9700         已成            0               0
11:01:57.000    234025599       659756          0102000018944225        002425          701 担保品卖出          200             14.5400         已成            0               0
11:01:57.000    226023043       659790          0103000019092242        300009          700 担保品买入          700             22.0700         部分成交        0               0
11:01:57.000    226023044       659791          0101000019695533        002212          700 担保品买入          100             22.7800         部分成交        0               0
11:01:57.000    226023044       659791          0101000019695535        002212          700 担保品买入          100             22.7900         部分成交        0               0
11:01:57.000    226023044       659791          0101000019695537        002212          700 担保品买入          100             22.7900         部分成交        0               0
11:01:57.000    226023044       659791          0101000019695539        002212          700 担保品买入          200             22.8000         部分成交        0               0
11:01:57.000    226023044       659791          0101000019695541        002212          700 担保品买入          300             22.8000         部分成交        0               0
11:01:57.000    226023044       659791          0101000019695543        002212          700 担保品买入          500             22.8000         已成            0               0
11:01:57.000    234025601       659783          13379412                600750          700 担保品买入          1800            13.2900         已成            0               0
11:01:57.000    206030304       659792          0102000018944547        300770          700 担保品买入          100             117.2300        已成            0               0
11:01:57.000    206030302       659784          13379541                601238          700 担保品买入          4800            10.9800         已成            0               0
11:01:56.000    226023041       659778          13378984                601108          700 担保品买入          2700            15.8600         部分成交        0               0
11:01:56.000    226023041       659778          13378985                601108          700 担保品买入          20000           15.8600         部分成交        0               0
11:01:56.000    226023041       659778          13378986                601108          700 担保品买入          500             15.8600         部分成交        0               0
11:01:57.000    210026117       659767          WTD:2069000101          600812          701 担保品卖出          -1300           16.8500         已撤            0               0
11:01:56.000    226023041       659778          13378987                601108          700 担保品买入          10200           15.8600         部分成交        0               0
11:01:56.000    226023041       659778          13378988                601108          700 担保品买入          400             15.8600         部分成交        0               0
11:01:56.000    226023041       659778          13378989                601108          700 担保品买入          1100            15.8600         已成            0               0
11:01:57.000    238032620       659788          13379685                600288          700 担保品买入          1400            11.6100         已成            0               0
11:01:57.000    214030817       659796          0103000019092778        000762          700 担保品买入          3800            8.5900          已成            0               0
11:01:57.000    226023043       659790          0103000019093076        300009          700 担保品买入          2100            22.0700         已成            0               0
11:01:57.000    218027995       659799          0102000018945204        000400          700 担保品买入          1400            16.3000         已成            0               0
11:01:57.000    222033702       659789          13379691                603505          700 担保品买入          100             25.5800         部分成交        0               0
11:01:57.000    222033702       659789          13379692                603505          700 担保品买入          100             25.5800         部分成交        0               0
11:01:57.000    222033702       659789          13379693                603505          700 担保品买入          100             25.5800         部分成交        0               0
11:01:57.000    222033702       659789          13379694                603505          700 担保品买入          100             25.5900         已成            0               0
11:01:57.000    234025605       659801          0103000019093216        300083          700 担保品买入          4000            10.1100         部分成交        0               0
11:01:57.000    234025605       659801          0103000019093218        300083          700 担保品买入          25300           10.1100         部分成交        0               0
11:01:57.000    234025605       659801          0103000019093220        300083          700 担保品买入          200             10.1100         部分成交        0               0
11:01:57.000    234025605       659801          0103000019093222        300083          700 担保品买入          700             10.1100         部分成交        0               0
11:01:57.000    238032625       659800          0102000018945323        002412          700 担保品买入          2200            8.2600          已成            0               0
11:01:57.000    234025605       659801          0103000019093224        300083          700 担保品买入          600             10.1100         部分成交        0               0
11:01:57.000    234025605       659801          0103000019093226        300083          700 担保品买入          500             10.1100         部分成交        0               0
11:01:57.000    234025605       659801          0103000019093228        300083          700 担保品买入          1100            10.1100         已成            0               0
11:01:57.000    238032623       659793          13379922                600425          700 担保品买入          2000            5.5400          部分成交        0               0
11:01:57.000    238032623       659793          13379923                600425          700 担保品买入          1400            5.5400          部分成交        0               0
11:01:57.000    238032623       659793          13379924                600425          700 担保品买入          500             5.5400          部分成交        0               0
11:01:57.000    238032623       659793          13379925                600425          700 担保品买入          200             5.5400          部分成交        0               0
11:01:57.000    238032623       659793          13379926                600425          700 担保品买入          5600            5.5400          部分成交        0               0
11:01:57.000    222033703       659795          13380230                601208          700 担保品买入          1900            8.6900          已成            0               0
11:01:58.000    222033694       659749          0101000019697431        300595          701 担保品卖出          400             65.6700         部分成交        0               0
11:01:58.000    222033694       659749          0101000019697521        300595          701 担保品卖出          200             65.6700         已成            0               0
11:01:58.000    238032626       659805          13380685                600435          700 担保品买入          1200            9.0300          部分成交        0               0
11:01:58.000    238032626       659805          13380686                600435          700 担保品买入          400             9.0300          部分成交        0               0
11:01:58.000    218027993       659785          0103000019095335        300053          700 担保品买入          100             12.1300         部分成交        0               0
11:01:58.000    238032612       659750          0101000019698667        000423          701 担保品卖出          -200            40.9400         已撤            0               0
11:01:58.000    222033697       659765          0104000019293087        002415          701 担保品卖出          -3100           37.5500         已撤            0               0
