时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:14:48.052    233524350       523921          601818          100 证券买入    100             3.6000          废单
09:16:41.671    205528515       523929          601818          100 证券买入    100             3.7000          已撤
10:32:21.702    221537575       525775          002382          101 证券卖出    800             30.2400         已成
10:32:21.717    233530683       525776          603078          101 证券卖出    200             45.1200         已成
10:32:21.759    205534904       525777          000625          101 证券卖出    8900            12.1400         已成
10:32:21.859    205534905       525778          600211          101 证券卖出    200             70.5800         已成
10:32:21.888    221537577       525779          603881          101 证券卖出    100             98.8900         已成
10:32:21.910    229537977       525780          002214          101 证券卖出    800             29.1000         已成
10:32:21.951    237536552       525781          603258          101 证券卖出    100             52.5900         已成
10:32:22.025    209529848       525782          300298          101 证券卖出    100             32.1700         已成
10:32:22.105    221537578       525783          300308          101 证券卖出    100             64.0100         已成
10:32:22.132    233530684       525784          300696          101 证券卖出    300             35.0400         已成
10:32:22.162    237536553       525785          300159          100 证券买入    22500           4.2100          已撤
10:32:22.215    221537579       525786          000885          100 证券买入    3800            11.2000         已成
10:32:22.280    237536554       525787          002022          100 证券买入    2200            18.8200         已撤
10:32:22.359    209529849       525788          002466          100 证券买入    100             23.1200         已成
10:32:22.397    225529438       525789          600110          100 证券买入    3300            5.2000          已成
10:32:22.430    233530685       525790          002239          100 证券买入    2400            4.3700          已成
10:32:22.485    201528324       525791          300276          100 证券买入    6600            5.1300          已撤
10:32:22.528    217531572       525792          300510          100 证券买入    10600           4.5800          已成
10:32:22.574    229537979       525793          000700          100 证券买入    3700            8.3700          已成
10:32:22.610    237536555       525794          300559          100 证券买入    300             21.1600         已成
10:32:22.676    205534907       525795          603200          100 证券买入    100             41.1500         已成
10:32:22.747    213535411       525796          300455          100 证券买入    500             14.7100         已成
10:32:22.754    221537580       525797          002528          100 证券买入    2600            4.8900          已成
10:32:27.780    221537604       525798          002214          101 证券卖出    1700            29.0800         已成
10:32:27.821    237536575       525799          603258          101 证券卖出    100             52.5900         已成
10:32:27.861    213535429       525800          300298          101 证券卖出    100             32.1800         已成
10:32:27.979    225529455       525801          300308          101 证券卖出    200             64.0300         已成
10:32:28.037    217531593       525802          603661          101 证券卖出    200             50.1300         已成
