时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:14:25.902    100746169       528805          601818          700 担保品买入  100             4.1000          已撤
09:30:15.383    128748994       528808          603960          701 担保品卖出  30              36.0000         已成
09:30:15.713    100746195       528809          002887          701 担保品卖出  50              12.9600         已成
09:30:15.713    136749258       528812          000708          701 担保品卖出  50              18.4000         已撤
09:30:15.733    116746072       528814          603690          701 担保品卖出  61              53.9800         已成
09:30:15.735    124748451       528810          300618          701 担保品卖出  40              72.3000         已成
09:30:15.744    132747403       528813          002798          701 担保品卖出  38              36.0800         已成
09:30:25.304    112748469       528816          000708          701 担保品卖出  50              18.3100         已成
09:30:31.019    104749540       528818          600845          701 担保品卖出  800             57.9400         已成
09:30:31.105    112748473       528819          600143          701 担保品卖出  2200            14.1500         已成
09:30:31.502    100746207       528820          600115          701 担保品卖出  400             4.8500          已成
09:30:31.506    104749541       528821          603030          700 担保品买入  3000            8.3200          已撤
09:30:32.225    100746208       528825          300037          701 担保品卖出  400             57.2300         已成
09:30:32.227    104749542       528826          600966          701 担保品卖出  3400            10.1600         已撤
09:30:32.229    112748474       528827          603058          700 担保品买入  600             11.3300         已成
09:30:32.252    132747419       528831          601100          701 担保品卖出  200             52.4600         已撤
09:30:32.255    100746209       528832          601162          700 担保品买入  63800           7.6400          已成
09:30:34.525    124748468       528835          600114          701 担保品卖出  1100            11.2100         已成
09:30:34.527    128749013       528837          600323          701 担保品卖出  100             23.5300         已成
09:30:34.528    136749275       528838          600511          700 担保品买入  2300            39.0600         已成
09:30:34.570    116746094       528839          600373          701 担保品卖出  100             13.1800         已成
09:30:34.573    124748469       528840          600855          701 担保品卖出  600             16.8100         已成
09:30:34.573    128749014       528853          600546          700 担保品买入  2400            13.0200         已撤
09:30:34.575    136749276       528843          600594          701 担保品卖出  2700            6.9400          已撤
09:30:34.576    116746095       528834          603000          701 担保品卖出  100             22.4700         已成
09:30:34.576    124748470       528854          600746          701 担保品卖出  300             7.2100          已成
09:30:34.577    128749015       528852          600797          701 担保品卖出  100             9.0400          已成
09:30:34.578    100746214       528841          600348          701 担保品卖出  500             5.1100          已成
09:30:34.578    108747661       528850          600350          701 担保品卖出  400             6.6700          已成
09:30:34.580    128749016       528858          600583          701 担保品卖出  100             5.1100          已成
09:30:34.581    132747421       528844          603033          701 担保品卖出  100             22.6300         已成
09:30:34.581    136749277       528856          600160          701 担保品卖出  400             7.8000          已成
09:30:34.582    104749547       528846          300113          701 担保品卖出  300             26.2000         已成
09:30:34.582    112748478       528859          603333          701 担保品卖出  100             7.2600          已撤
09:30:34.583    120751680       528861          603528          701 担保品卖出  400             10.4200         已成
09:30:34.583    128749017       528862          600587          701 担保品卖出  100             16.3000         已撤
09:30:34.584    136749278       528863          600468          701 担保品卖出  1400            5.3100          已成
09:30:34.587    112748479       528847          600360          701 担保品卖出  600             9.5600          已成
09:30:34.588    120751681       528864          600123          701 担保品卖出  500             5.6500          已成
09:30:34.589    128749018       528848          600529          701 担保品卖出  500             53.9900         已撤
09:30:34.610    100746215       528865          002558          700 担保品买入  1200            20.8400         已成
09:30:39.278    124748491       528869          600268          701 担保品卖出  1100            9.2900          已成
09:30:39.282    100746241       528866          600559          700 担保品买入  7200            13.5900         已撤
09:30:39.287    108747689       528870          600392          701 担保品卖出  100             8.0600          已成
09:30:39.337    116746118       528882          603711          701 担保品卖出  200             30.2700         已撤
09:30:39.348    120751700       528884          000090          701 担保品卖出  3000            8.0000          已成
09:30:39.357    128749041       528878          603896          701 担保品卖出  200             34.1600         已撤
09:30:39.364    136749301       528867          600267          701 担保品卖出  800             15.1600         已撤
09:30:39.364    100746242       528876          000049          701 担保品卖出  100             51.8100         已成
09:30:39.366    108747690       528875          600327          701 担保品卖出  100             4.3500          已成
09:30:39.377    120751701       528892          000603          701 担保品卖出  5200            13.4300         已成
09:30:39.377    124748492       528913          603823          701 担保品卖出  1600            17.9600         已撤
09:30:39.383    136749302       528883          300148          701 担保品卖出  3100            4.7000          已成
09:30:39.386    104749574       528914          300160          701 担保品卖出  15900           9.0100          已成
09:30:39.387    108747691       528874          000537          701 担保品卖出  800             8.3100          已撤
09:30:39.388    116746119       528898          603713          701 担保品卖出  1300            95.8200         已成
