冻结金额,可用,参考市值,资产
8257509.18,4974671.4,70783088.08,75757759.48
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
1,平安银行,91900,91900,15.3804,4559.49,1418017.0,15.43
333,美的集团,19600,19600,71.2356,-85368.95,1310848.0,66.88
501,鄂武商Ａ,41800,41800,16.9533,-24383.61,684266.0,16.37
513,丽珠集团,13300,13300,51.965,-49941.22,641193.0,48.21
526,紫光学大,5200,5200,79.0103,-72385.76,338468.0,65.09
528,柳工,59000,59000,7.5699,4726.64,451350.0,7.65
532,华金资本,20800,20800,13.8826,-23766.84,264992.0,12.74
566,海南海药,0,26000,10.8355,-141.86,281580.0,10.83
671,阳光城,121000,121000,7.368,-74783.99,816750.0,6.75
703,恒逸石化,100400,100400,11.3365,66613.68,1204800.0,12.0
733,振华科技,23400,23400,45.8851,-113610.18,960102.0,41.03
799,酒鬼酒,15500,15900,52.1468,517596.17,1346730.0,84.7
828,东莞控股,96847,96847,12.5552,-230031.88,985902.46,10.18
893,亚钾国际,50700,50700,10.1968,-70816.67,446160.0,8.8
921,海信家电,56200,56200,14.06,-22479.29,767692.0,13.66
2028,思源电气,53800,53800,25.7866,-63302.59,1324018.0,24.61
2032,苏泊尔,5000,5000,82.964,-10419.83,404400.0,80.88
2053,云南能投,6500,6500,8.2843,3677.14,57525.0,8.85
2084,海鸥住工,74100,74100,13.5865,-110149.29,896610.0,12.1
2123,梦网集团,42900,42900,18.6736,-26752.43,774345.0,18.05
2126,银轮股份,22000,22000,15.3621,-55046.05,282920.0,12.86
2151,北斗星通,0,26500,51.82,8480.12,1381710.0,52.14
2271,东方雨虹,23119,23119,56.7543,-40096.19,1272007.38,55.019999999999996
2293,罗莱生活,9700,9700,12.7949,-8680.56,115430.0,11.9
2322,理工环科,28700,28700,16.2307,-1741.76,464079.0,16.17
2352,顺丰控股,16600,17100,85.8895,-98829.58,1369881.0,80.11
2398,垒知集团,10600,10600,19.3496,-89566.21,115540.0,10.9
2423,中粮资本,500,500,11.0811,-220.57,5320.0,10.64
2533,金杯电工,79400,79400,6.7985,-68163.58,471636.0,5.94
2568,百润股份,58,58,664.5253,-35401.19,3141.28,54.160000000000004
2573,清新环境,67938,67938,6.2733,22194.63,448390.8,6.6
2594,比亚迪,1300,1300,143.9788,-68872.47,118300.0,91.0
2705,新宝股份,7500,7500,43.1935,-35051.0,288900.0,38.52
2812,恩捷股份,16200,16200,80.8654,16760.65,1326780.0,81.9
2821,凯莱英,900,900,263.1986,-14578.71,222300.0,247.0
2913,奥士康,7900,7900,63.9656,-9445.48,495883.0,62.77
2933,新兴装备,8900,8900,42.2526,-30015.74,346032.0,38.88
300015,爱尔眼科,26500,27200,52.0482,-38847.5,1376864.0,50.62
300136,信维通信,11200,11200,63.4793,-60136.53,650832.0,58.11
300142,沃森生物,25600,25600,70.5876,-284099.29,1522944.0,59.49
300357,我武生物,0,3400,59.8673,-1248.82,202300.0,59.5
300395,菲利华,30000,30000,47.053,-116789.19,1294800.0,43.16
300406,九强生物,2600,2600,41.0828,-51851.36,54964.0,21.14
300447,全信股份,11700,11700,15.0165,6944.33,182637.0,15.61
300487,蓝晓科技,4900,4900,50.9311,-593.49,248969.0,50.81
300529,健帆生物,17800,17800,77.5835,-106328.6,1274658.0,71.61
300536,农尚环境,4200,4200,17.2777,-1166.48,71400.0,17.0
300551,古鳌科技,4000,4000,35.9395,-677.98,143080.0,35.77
300558,贝达药业,3800,3800,143.917,-115128.76,431756.0,113.62
300686,智动力,0,21000,23.5939,11679.0,507150.0,24.15
300725,药石科技,10300,10300,133.4037,-113441.28,1260617.0,122.39
300751,迈为股份,2600,2600,353.9826,-64018.81,856336.0,329.36
300759,康龙化成,7400,7400,106.0232,-29031.72,755540.0,102.1
300760,迈瑞医疗,3600,3600,334.3865,-19751.57,1184040.0,328.9
300767,震安科技,1300,1300,99.3797,-7617.64,121576.0,93.52
511990,华宝添益,17530,17530,94.1424,102894.79,1753210.36,100.012
600009,上海机场,18400,18400,78.1965,-24959.18,1413856.0,76.84
600132,重庆啤酒,8900,14600,85.9741,-5170.4,1250052.0,85.62
600211,西藏药业,15200,16600,94.6624,-210196.15,1361200.0,82.0
600246,万通发展,101960,101960,9.4067,78850.1,1037952.8,10.18
600258,首旅酒店,26100,26100,19.3191,-17463.98,486765.0,18.65
600323,瀚蓝环境,9300,9300,29.7427,2393.07,279000.0,30.0
600337,美克家居,130200,130200,6.0968,-71190.35,722610.0,5.55
600363,联创光电,29385,29385,25.5076,-108947.17,640593.0,21.8
600373,中文传媒,0,12800,13.0066,811.29,167296.0,13.07
600376,首开股份,0,82800,6.9674,6008.78,582912.0,7.04
600570,恒生电子,12800,12800,109.4722,-76060.07,1325184.0,103.53
600636,国新文化,45600,45600,14.9251,-51303.6,629280.0,13.8
600750,江中药业,45150,95550,12.8546,-11904.49,1216351.5,12.73
600885,宏发股份,27300,27300,47.6894,-35199.79,1266720.0,46.4
600887,伊利股份,33500,34400,41.0067,-38757.26,1371872.0,39.88
600893,航发动力,0,26400,40.6666,-10206.49,1063392.0,40.28
600909,华安证券,23900,53900,12.2249,-200771.79,458150.0,8.5
600926,杭州银行,110820,110820,13.1226,-13586.12,1440660.0,13.0
600989,宝丰能源,20900,20900,15.0094,-74601.3,239096.0,11.44
601128,常熟银行,108600,108600,8.1443,12570.23,897036.0,8.26
601225,陕西煤业,0,82600,8.2307,16463.0,696318.0,8.43
601566,九牧王,0,40700,11.2587,3309.45,461538.0,11.34
601799,星宇股份,1900,1900,168.8785,-28269.15,292600.0,154.0
603018,中设集团,60400,60400,13.8115,-4924.59,829292.0,13.73
603033,三维股份,1100,1100,30.9404,-1166.47,32868.0,29.88
603039,泛微网络,8800,8800,105.3777,-51548.0,875776.0,99.52
603069,海汽集团,43300,46500,34.0525,-243310.42,1340130.0,28.82
603187,海容冷链,0,600,51.3162,-1011.7,29778.0,49.63
603223,恒通股份,0,200,14.0453,-11.06,2798.0,13.99
603306,华懋科技,1200,1200,47.2232,-36459.88,20208.0,16.84
603338,浙江鼎力,7000,7000,103.5954,-20267.72,704900.0,100.7
603416,信捷电气,4400,4400,79.8283,-15304.66,335940.0,76.35
603444,吉比特,2100,2100,504.6187,139358.76,1199058.0,570.98
603535,嘉诚国际,24100,24100,33.7872,170936.57,985208.0,40.88
603566,普莱柯,0,23400,29.4051,-25624.86,662454.0,28.31
603568,伟明环保,22500,22500,25.8674,-43592.11,538425.0,23.93
603596,伯特利,9200,9200,35.8263,-11926.12,317676.0,34.53
603638,艾迪精密,8300,8300,62.6215,-36781.85,482977.0,58.19
603658,安图生物,4100,4100,159.7862,-24994.51,630129.0,153.69
603659,璞泰来,4700,4700,107.0749,-33252.11,470000.0,100.0
603678,火炬电子,28200,28200,41.256,-87026.02,1076394.0,38.17
603697,有友食品,14600,14600,28.8363,-24181.72,396828.0,27.18
603700,宁水集团,21600,21600,36.0453,-63619.36,714960.0,33.1
603708,家家悦,11100,11100,44.1133,-83397.16,406260.0,36.6
