证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
603229,101,证券卖出,60,46.62,已成,0
601198,100,证券买入,400,13.84,已成,0
600975,101,证券卖出,2500,11.13,已成,0
600760,101,证券卖出,700,54.55,已成,0
600682,101,证券卖出,1000,14.63,已成,0
601168,100,证券买入,400,7.12,已成,0
600667,101,证券卖出,300,12.02,已成,0
2049,101,证券卖出,200,114.49,部分成交,0
2049,101,证券卖出,100,114.49,部分成交,0
2049,101,证券卖出,400,114.49,已成,0
627,101,证券卖出,100,5.77,已成,0
2137,101,证券卖出,200,8.19,已成,0
166,100,证券买入,5300,5.84,已成,0
2146,100,证券买入,200,8.46,已成,0
2208,100,证券买入,9200,11.57,已成,0
2428,101,证券卖出,100,16.3,部分成交,0
2428,101,证券卖出,200,16.29,部分成交,0
2428,101,证券卖出,1000,16.28,部分成交,0
2428,101,证券卖出,100,16.28,已成,0
2163,101,证券卖出,100,12.13,已成,0
600963,100,证券买入,500,4.31,已成,0
690,101,证券卖出,300,6.16,已成,0
750,101,证券卖出,2400,5.67,已成,0
799,101,证券卖出,100,69.41,部分成交,0
799,101,证券卖出,200,69.41,部分成交,0
799,101,证券卖出,400,69.41,部分成交,0
799,101,证券卖出,500,69.41,部分成交,0
799,101,证券卖出,100,69.41,部分成交,0
799,101,证券卖出,700,69.41,已成,0
738,100,证券买入,400,16.3,已成,0
2128,101,证券卖出,1300,11.29,已成,0
2498,101,证券卖出,200,5.38,已成,0
626,100,证券买入,100,7.15,已成,0
756,101,证券卖出,2800,10.68,已成,0
2273,101,证券卖出,400,16.41,已成,0
2312,100,证券买入,300,5.3,部分成交,0
2312,100,证券买入,2500,5.3,部分成交,0
2281,100,证券买入,100,35.1,已成,0
2670,100,证券买入,200,10.99,已成,0
300192,101,证券卖出,100,21.2,已成,0
2312,100,证券买入,100,5.3,部分成交,0
2140,100,证券买入,300,7.12,已成,0
2312,100,证券买入,800,5.3,部分成交,0
2312,100,证券买入,2300,5.3,已成,0
300149,100,证券买入,100,19.75,已成,0
300109,101,证券卖出,86,16.39,部分成交,0
300109,101,证券卖出,400,16.39,部分成交,0
300122,101,证券卖出,200,123.57,已成,0
2652,101,证券卖出,500,4.33,已成,0
100,101,证券卖出,14700,6.35,已成,0
2726,101,证券卖出,100,10.59,部分成交,0
2726,101,证券卖出,100,10.59,已成,0
601636,101,证券卖出,1400,7.94,已成,0
300379,101,证券卖出,800,48.59,已成,0
2007,101,证券卖出,200,50.74,部分成交,0
2007,101,证券卖出,400,50.72,已成,0
300261,101,证券卖出,700,7.17,已成,0
46,100,证券买入,300,4.36,已成,0
498,100,证券买入,100,5.78,部分成交,0
601555,100,证券买入,600,10.07,部分成交,0
601555,100,证券买入,800,10.07,部分成交,0
498,100,证券买入,100,5.78,已成,0
601555,100,证券买入,200,10.07,已成,0
600598,101,证券卖出,300,17.23,部分成交,0
600598,101,证券卖出,900,17.22,已成,0
601002,100,证券买入,900,5.85,已成,0
300009,101,证券卖出,600,18.25,已成,0
2425,100,证券买入,100,14.4,部分成交,0
2425,100,证券买入,2300,14.4,部分成交,0
2425,100,证券买入,2000,14.4,部分成交,0
2425,100,证券买入,1500,14.4,部分成交,0
2425,100,证券买入,2200,14.4,部分成交,0
2425,100,证券买入,2200,14.4,部分成交,0
2425,100,证券买入,2100,14.4,已成,0
600833,101,证券卖出,300,12.17,已成,0
300109,101,证券卖出,2500,16.39,部分成交,0
600468,100,证券买入,200,5.05,已成,0
601099,101,证券卖出,3000,4.43,部分成交,0
601099,101,证券卖出,7400,4.42,部分成交,0
601099,101,证券卖出,1900,4.42,部分成交,0
601099,101,证券卖出,1500,4.42,部分成交,0
601099,101,证券卖出,5500,4.42,部分成交,0
601099,101,证券卖出,2000,4.42,部分成交,0
601099,101,证券卖出,2300,4.42,部分成交,0
601099,101,证券卖出,4100,4.42,已成,0
600438,101,证券卖出,600,19.49,已成,0
300109,101,证券卖出,200,16.39,部分成交,0
783,100,证券买入,2300,8.52,已成,0
601018,100,证券买入,100,3.88,已成,0
600533,100,证券买入,900,3.73,已成,0
2639,100,证券买入,1900,7.53,已成,0
2340,100,证券买入,800,5.19,已成,0
300109,101,证券卖出,500,16.39,部分成交,0
600606,101,证券卖出,20200,8.41,已成,0
600308,100,证券买入,2900,5.01,已成,0
516,101,证券卖出,1400,5.73,已成,0
300147,101,证券卖出,2500,9.85,已成,0
603067,100,证券买入,100,6.96,已成,0
600971,100,证券买入,100,5.18,已成,0
2126,100,证券买入,100,13.76,已成,0
600229,100,证券买入,200,7.76,已成,0
600635,100,证券买入,200,5.2,已成,0
601727,100,证券买入,100,5.45,已成,0
603680,100,证券买入,100,11.89,已成,0
600873,100,证券买入,900,4.89,已成,0
2920,101,证券卖出,100,65.24,已成,0
603669,100,证券买入,100,9.23,已成,0
2585,101,证券卖出,500,7.96,部分成交,0
2585,101,证券卖出,1400,7.96,已成,0
300296,100,证券买入,5200,7.07,已成,0
300119,101,证券卖出,100,21.49,已成,0
153,101,证券卖出,100,8.76,已成,0
600458,100,证券买入,500,6.89,已成,0
600736,100,证券买入,100,5.48,已成,0
2452,100,证券买入,1200,7.13,已成,0
2472,100,证券买入,600,5.28,部分成交,0
2472,100,证券买入,2300,5.28,部分成交,0
2472,100,证券买入,2400,5.28,已成,0
2276,100,证券买入,100,7.94,已成,0
600391,100,证券买入,300,20.77,已成,0
601717,100,证券买入,100,6.38,已成,0
600720,100,证券买入,100,19.35,已成,0
2416,100,证券买入,100,8.2,已成,0
948,100,证券买入,100,14.46,已成,0
603366,100,证券买入,1500,5.6,已成,0
2073,100,证券买入,600,4.21,已成,0
2115,100,证券买入,100,9.41,已成,0
2062,100,证券买入,300,5.05,已成,0
2570,101,证券卖出,1000,7.09,已成,0
600207,100,证券买入,400,4.86,已成,0
576,101,证券卖出,600,9.84,已成,0
601669,100,证券买入,1900,4.24,已成,0
300429,100,证券买入,100,19.09,已成,0
600770,100,证券买入,100,5.49,已成,0
300201,100,证券买入,10100,4.07,已成,0
600579,100,证券买入,200,5.92,已成,0
650,101,证券卖出,1200,6.59,部分成交,0
601068,100,证券买入,3700,4.25,部分成交,0
601068,100,证券买入,1100,4.25,已成,0
600583,100,证券买入,7800,4.86,已成,0
