证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
403,101,证券卖出,500,47.5,部分成交,0
403,101,证券卖出,100,47.5,部分成交,0
403,101,证券卖出,100,47.5,部分成交,0
403,101,证券卖出,1000,47.5,部分成交,0
403,101,证券卖出,500,47.5,部分成交,0
403,101,证券卖出,2000,47.5,部分成交,0
403,101,证券卖出,200,47.49,部分成交,0
403,101,证券卖出,300,47.49,部分成交,0
403,101,证券卖出,100,47.49,已成,0
2268,101,证券卖出,200,22.05,已成,0
2925,101,证券卖出,100,60.06,已成,0
300474,101,证券卖出,100,77.39,已成,0
601689,101,证券卖出,300,34.31,已成,0
300079,101,证券卖出,18900,5.14,已成,0
603876,101,证券卖出,600,16.41,部分成交,0
603876,101,证券卖出,800,16.41,已成,0
600153,101,证券卖出,600,9.43,已成,0
2920,101,证券卖出,200,72.21,已成,0
300580,101,证券卖出,200,21.97,部分成交,0
300580,101,证券卖出,800,21.97,已成,0
600699,101,证券卖出,600,23.01,已成,0
603659,101,证券卖出,400,103.5,部分成交,0
603659,101,证券卖出,100,103.4,部分成交,0
603659,101,证券卖出,100,103.4,已成,0
300763,101,证券卖出,100,86.17,部分成交,0
300763,101,证券卖出,200,86.17,已成,0
300617,101,证券卖出,100,39.55,已成,0
300496,101,证券卖出,100,98.4,已成,0
300132,101,证券卖出,400,23.86,部分成交,0
960,101,证券卖出,100,10.48,已成,0
600640,101,证券卖出,300,19.6,已成,0
2242,101,证券卖出,200,38.97,已成,0
2507,101,证券卖出,200,39.82,部分成交,0
2507,101,证券卖出,100,39.82,部分成交,0
2507,101,证券卖出,100,39.82,部分成交,0
600845,101,证券卖出,700,72.62,已成,0
300423,100,证券买入,300,13.62,部分成交,0
300423,100,证券买入,700,13.62,部分成交,0
300423,100,证券买入,300,13.62,已成,0
600673,101,证券卖出,4000,7.4,部分成交,0
600673,101,证券卖出,27800,7.39,已成,0
2281,100,证券买入,100,32.93,部分成交,0
2281,100,证券买入,400,32.94,已成,0
601799,101,证券卖出,100,144.63,已成,0
300132,101,证券卖出,400,23.86,部分成交,0
600,100,证券买入,4400,5.53,已成,0
2301,100,证券买入,100,16.12,部分成交,0
600645,100,证券买入,900,26.42,部分成交,0
600645,100,证券买入,100,26.43,已成,0
300771,100,证券买入,100,39.03,已成,0
600967,100,证券买入,200,11.26,部分成交,0
300036,101,证券卖出,200,24.46,已成,0
2174,101,证券卖出,400,22.25,已成,0
2301,100,证券买入,200,16.12,部分成交,0
156,100,证券买入,2100,11.26,已成,0
2301,100,证券买入,200,16.12,部分成交,0
28,100,证券买入,200,46.94,已成,0
2491,100,证券买入,2400,5.3,已成,0
2327,100,证券买入,2800,7.4,已成,0
603556,100,证券买入,300,14.75,部分成交,0
603556,100,证券买入,100,14.76,部分成交,0
300132,101,证券卖出,400,23.86,部分成交,0
601949,100,证券买入,200,5.93,部分成交,0
601949,100,证券买入,4400,5.93,已成,0
600967,100,证券买入,1600,11.26,部分成交,0
921,100,证券买入,1200,10.9,已成,0
300406,100,证券买入,500,20.86,部分成交,0
300132,101,证券卖出,400,23.86,已成,0
600967,100,证券买入,6500,11.26,已成,0
300406,100,证券买入,2000,20.86,部分成交,0
603313,100,证券买入,800,24.36,已成,0
300406,100,证券买入,500,20.86,已成,0
2749,101,证券卖出,500,14.23,已成,0
403,101,证券卖出,100,47.42,部分成交,0
403,101,证券卖出,162,47.39,部分成交,0
300132,101,证券卖出,200,23.84,部分成交,0
300132,101,证券卖出,400,23.82,部分成交,0
300132,101,证券卖出,300,23.82,已成,0
300496,101,证券卖出,100,98.42,已成,0
603659,101,证券卖出,100,103.31,部分成交,0
603659,101,证券卖出,100,103.31,部分成交,0
603659,101,证券卖出,100,103.3,已成,0
921,100,证券买入,600,10.9,部分成交,0
921,100,证券买入,1400,10.9,部分成交,0
921,100,证券买入,500,10.91,部分成交,0
921,100,证券买入,200,10.91,部分成交,0
2281,100,证券买入,200,32.92,部分成交,0
2281,100,证券买入,1300,32.92,已成,0
2653,100,证券买入,1200,27.67,已成,0
2507,101,证券卖出,200,39.75,部分成交,0
300255,100,证券买入,500,6.27,部分成交,0
300255,100,证券买入,200,6.27,部分成交,0
600201,101,证券卖出,300,28.63,部分成交,0
403,101,证券卖出,438,47.39,已成,0
300255,100,证券买入,7000,6.27,已成,0
600201,101,证券卖出,500,28.62,部分成交,0
921,100,证券买入,200,10.91,部分成交,0
600673,101,证券卖出,12300,7.44,已成,0
300036,101,证券卖出,500,24.44,部分成交,0
921,100,证券买入,200,10.91,部分成交,0
2301,100,证券买入,700,16.12,部分成交,0
2301,100,证券买入,200,16.13,部分成交,0
600,100,证券买入,400,5.53,部分成交,0
2301,100,证券买入,100,16.15,已成,0
600,100,证券买入,200,5.53,部分成交,0
600,100,证券买入,100,5.53,已成,0
300134,101,证券卖出,100,14.28,部分成交,0
300771,100,证券买入,100,39.03,部分成交,0
300771,100,证券买入,100,39.06,部分成交,0
300771,100,证券买入,400,39.06,已成,0
600201,101,证券卖出,1100,28.62,已成,0
28,100,证券买入,200,46.92,已成,0
156,100,证券买入,1200,11.26,部分成交,0
156,100,证券买入,900,11.26,已成,0
600967,100,证券买入,1100,11.26,部分成交,0
600967,100,证券买入,2000,11.26,部分成交,0
600967,100,证券买入,4100,11.26,部分成交,0
600967,100,证券买入,500,11.26,部分成交,0
921,100,证券买入,700,10.91,已成,0
600967,100,证券买入,1100,11.26,部分成交,0
2327,100,证券买入,300,7.4,已成,0
2491,100,证券买入,200,5.3,已成,0
300423,100,证券买入,500,13.62,部分成交,0
300423,100,证券买入,700,13.62,已成,0
2648,100,证券买入,7500,18.42,已成,0
603556,100,证券买入,400,14.77,部分成交,0
603556,100,证券买入,1200,14.77,已成,0
600967,100,证券买入,3400,11.26,已成,0
600645,100,证券买入,300,26.42,部分成交,0
600645,100,证券买入,100,26.43,部分成交,0
600645,100,证券买入,400,26.43,部分成交,0
600645,100,证券买入,200,26.43,已成,0
603313,100,证券买入,500,24.37,已成,0
300134,101,证券卖出,100,14.28,部分成交,0
300406,100,证券买入,100,20.9,部分成交,0
