时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:13:50.506    113142337       657185          601818          100 证券买入    100             3.6000          已撤
09:32:39.136    125142183       657280          002749          101 证券卖出    1500            14.2700         已撤
09:32:39.199    133140094       657281          601689          101 证券卖出    300             34.3100         已成
09:32:39.230    101137795       657282          603583          101 证券卖出    100             57.9100         已撤
09:32:39.359    109140783       657283          603876          101 证券卖出    1400            16.4000         已成
09:32:39.376    117140045       657284          000403          101 证券卖出    4800            47.4600         已成
09:32:39.390    125142184       657285          002268          101 证券卖出    200             22.0400         已成
09:32:39.504    133140095       657286          002925          101 证券卖出    100             59.9200         已成
09:32:39.509    101137796       657287          600153          101 证券卖出    600             9.4200          已成
09:32:39.587    121144333       657288          300134          101 证券卖出    300             14.2800         已撤
09:32:39.645    129142952       657289          300474          101 证券卖出    100             77.3900         已成
09:32:39.654    137143120       657290          603659          101 证券卖出    600             103.3600        已成
09:32:39.691    113143273       657291          600699          101 证券卖出    600             22.9700         已成
09:32:39.766    137143121       657292          002174          101 证券卖出    400             22.2500         已成
09:32:39.801    105142950       657293          300079          101 证券卖出    18900           5.1400          已成
09:32:39.934    121144335       657295          300763          101 证券卖出    300             86.1700         已成
09:32:39.942    129142953       657294          300132          101 证券卖出    1600            23.8600         已成
09:32:39.948    137143122       657296          603816          101 证券卖出    300             58.8100         已撤
09:32:40.014    113143275       657297          002920          101 证券卖出    200             72.0700         已成
09:32:40.080    125142186       657298          300580          101 证券卖出    1000            21.9600         已成
09:32:40.110    137143123       657299          600640          101 证券卖出    300             19.5900         已成
09:32:40.264    113143276       657301          600845          101 证券卖出    700             72.5400         已成
09:32:40.277    121144336       657300          300617          101 证券卖出    100             39.5100         已成
09:32:40.287    129142954       657302          600201          101 证券卖出    1100            28.6700         部撤
09:32:40.314    137143124       657303          300496          101 证券卖出    100             98.0200         已成
09:32:40.420    105142953       657304          600039          101 证券卖出    1800            4.3300          已撤
09:32:40.455    121144337       657305          600673          101 证券卖出    31800           7.3900          已成
09:32:40.479    129142955       657306          601799          101 证券卖出    100             144.6300        已成
09:32:40.543    137143125       657307          000960          101 证券卖出    100             10.4600         已成
09:32:40.591    121144338       657308          002242          101 证券卖出    200             38.9300         已成
09:32:40.662    113143278       657309          002507          101 证券卖出    500             39.8200         部撤
09:32:40.690    137143127       657310          300036          101 证券卖出    200             24.4600         已成
09:32:40.751    117140046       657311          002648          100 证券买入    7500            18.4100         已撤
09:32:40.815    129142959       657312          300423          100 证券买入    1300            13.6200         已成
09:32:40.860    105142957       657313          600645          100 证券买入    1000            26.4400         已成
09:32:40.985    105142958       657314          600967          100 证券买入    8300            11.2600         已成
09:32:41.006    113143281       657315          603313          100 证券买入    800             24.3600         已成
09:32:41.010    121144340       657316          000921          100 证券买入    1200            10.9000         已成
09:32:41.021    129142961       657317          002281          100 证券买入    500             32.9500         已成
09:32:41.092    105142959       657318          002653          100 证券买入    1700            27.6300         已撤
09:32:41.141    113143282       657319          300255          100 证券买入    7500            6.2600          已撤
09:32:41.235    121144341       657320          300406          100 证券买入    3000            20.8600         已成
09:32:41.255    137143129       657321          000600          100 证券买入    4400            5.5300          已成
09:32:41.324    105142961       657322          002301          100 证券买入    700             16.1200         部撤
09:32:41.358    121144343       657323          300771          100 证券买入    100             39.0800         已成
09:32:41.442    101137798       657325          603556          100 证券买入    1100            14.7600         部撤
09:32:41.548    113143285       657324          601949          100 证券买入    4600            5.9300          已成
09:32:41.621    121144344       657327          000156          100 证券买入    2100            11.2800         已成
09:32:41.638    129142964       657326          000028          100 证券买入    200             46.9400         已成
