时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:16:43.000    222492502       824440          WTD:1049000001          601818          700 担保品买入          -100            3.7000          已撤            0               0
09:30:18.000    214488486       824444          0102000001066332        000555          701 担保品卖出          56              19.8900         已成            0               0
13:00:13.000    238496328       828904          0101000023331051        002735          701 担保品卖出          100             42.3800         已成            0               0
13:00:13.000    210491541       828907          0104000023052118        300536          701 担保品卖出          200             16.2100         部分成交        0               0
13:00:13.000    210491541       828907          0104000023052120        300536          701 担保品卖出          100             16.2100         部分成交        0               0
13:00:13.000    214495941       828910          0103000023685764        000411          701 担保品卖出          200             18.4300         部分成交        0               0
13:00:13.000    238496332       828911          0101000023332242        000869          701 担保品卖出          100             41.4500         已成            0               0
13:00:13.000    206496070       828912          0103000023685876        002235          701 担保品卖出          2600            10.6600         部分成交        0               0
13:00:13.000    206496070       828912          0103000023685878        002235          701 担保品卖出          100             10.6600         部分成交        0               0
13:00:13.000    206496070       828912          0103000023685880        002235          701 担保品卖出          100             10.6600         部分成交        0               0
13:00:13.000    206496070       828912          0103000023685882        002235          701 担保品卖出          3100            10.6600         已成            0               0
13:00:13.000    210491541       828907          0104000023052576        300536          701 担保品卖出          200             16.2100         已成            0               0
13:00:13.000    202489364       828909          12304639                600909          701 担保品卖出          400             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304640                600909          701 担保品卖出          2600            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304641                600909          701 担保品卖出          800             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304642                600909          701 担保品卖出          1000            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304643                600909          701 担保品卖出          100             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304644                600909          701 担保品卖出          5200            8.9100          部分成交        0               0
13:00:13.000    218495503       828908          12304658                600315          701 担保品卖出          100             43.7600         已成            0               0
13:00:13.000    202489364       828909          12304645                600909          701 担保品卖出          300             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304646                600909          701 担保品卖出          600             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304647                600909          701 担保品卖出          1000            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304648                600909          701 担保品卖出          1000            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304649                600909          701 担保品卖出          600             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304650                600909          701 担保品卖出          1000            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304651                600909          701 担保品卖出          1100            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304652                600909          701 担保品卖出          600             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304653                600909          701 担保品卖出          1400            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304654                600909          701 担保品卖出          300             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304655                600909          701 担保品卖出          1400            8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304656                600909          701 担保品卖出          400             8.9100          部分成交        0               0
13:00:13.000    202489364       828909          12304657                600909          701 担保品卖出          400             8.9100          已成            0               0
13:00:14.000    218495499       828901          0104000023054650        002430          701 担保品卖出          -1200           22.2300         已撤            0               0
13:00:14.000    222499884       828902          0101000023334591        300671          701 担保品卖出          -100            59.1300         已撤            0               0
13:00:15.000    210491545       828913          0104000023056708        300122          701 担保品卖出          200             133.9700        部分成交        0               0
13:00:16.000    214495941       828910          0103000023693518        000411          701 担保品卖出          -200            18.4300         部撤            0               0
13:00:17.000    238496327       828903          WTD:1049000486          600363          701 担保品卖出          -1400           23.0600         已撤            0               0
13:00:17.000    218495502       828906          WTD:1049000488          603185          701 担保品卖出          -400            72.3700         已撤            0               0
13:00:18.000    238496351       828917          12313842                600315          701 担保品卖出          100             43.7000         已成            0               0
13:00:24.000    218495529       828921          0103000023710511        000411          701 担保品卖出          100             18.3800         部分成交        0               0
13:00:25.000    234490544       828905          WTD:1049000487          600480          701 担保品卖出          -5400           10.0200         已撤            0               0
13:00:28.000    230499849       828922          0101000023368941        300671          701 担保品卖出          100             59.1300         已成            0               0
13:00:29.000    202489386       828920          0101000023369244        002735          701 担保品卖出          100             42.2800         已成            0               0
13:00:29.000    206496113       828924          0103000023722123        000411          701 担保品卖出          100             18.3500         已成            0               0
13:00:29.000    238496374       828923          0104000023089563        300536          701 担保品卖出          300             16.2000         已成            0               0
13:00:34.000    202489423       828926          0101000023386582        300671          701 担保品卖出          100             59.1300         已成            0               0
13:00:34.000    226487396       828927          0103000023739707        000411          701 担保品卖出          100             18.3400         已成            0               0
13:00:39.000    210491649       828929          0103000023760642        000411          701 担保品卖出          400             18.3200         部分成交        0               0
