冻结金额,可用,参考市值,资产
,12984.96,,25735261.97
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
66,中国长城,8600,8600,18.6132,-6133.3,153940.0,17.9
531,穗恒运Ａ,3900,3900,9.8715,189.23,38688.0,9.92
584,哈工智能,22400,22400,6.3386,16608.22,158592.0,7.08
603,盛达资源,0,9500,19.1433,-695.91,181165.0,19.07
710,贝瑞基因,0,100,76.0029,652.71,8253.0,82.53
733,振华科技,21400,21400,31.7476,85436.98,764836.0,35.74
786,北新建材,0,4300,29.4683,6113.44,132827.0,30.89
795,英洛华,0,7400,6.6214,655.67,49654.0,6.71
860,顺鑫农业,9600,9600,65.2909,-19112.97,607680.0,63.3
960,锡业股份,68700,68700,10.1675,22153.24,720663.0,10.49
976,华铁股份,82700,82700,6.6297,5812.75,554090.0,6.7
987,越秀金控,30700,30700,21.0888,55298.26,702723.0,22.89
1696,宗申动力,0,35800,8.9193,30812.74,350124.0,9.78
2004,华邦健康,100600,100600,6.3992,-78388.89,565372.0,5.62
2057,中钢天源,87600,87600,7.9954,2155.96,702552.0,8.02
2104,恒宝股份,1600,1600,18.4252,-12312.29,17168.0,10.73
2117,东港股份,2000,2000,11.8018,596.46,24200.0,12.1
2157,正邦科技,0,32600,21.1641,6710.72,696662.0,21.37
2163,海南发展,53400,53400,13.4241,61724.49,778572.0,14.58
2191,劲嘉股份,200,200,268.7253,-51449.06,2296.0,11.48
2311,海大集团,500,500,56.3164,3201.79,31360.0,62.72
2352,顺丰控股,10600,10600,64.9274,53769.12,742000.0,70.0
2382,蓝帆医疗,11200,11200,29.3937,17430.34,346640.0,30.95
2413,雷科防务,71000,71000,9.4571,27187.29,698640.0,9.84
2415,海康威视,19900,19900,36.7631,20635.28,752220.0,37.8
2425,凯撒文化,50500,50500,13.3803,27757.65,703465.0,13.93
2557,洽洽食品,12500,12500,56.2413,34483.56,737500.0,59.0
2570,贝因美,26900,26900,7.8432,-354.86,210627.0,7.83
2581,未名医药,30500,30500,22.6982,27810.18,720105.0,23.61
2626,金达威,600,600,48.4673,2215.64,31296.0,52.16
2867,周大生,0,3100,28.3051,1875.11,89621.0,28.91
2930,宏川智慧,17100,17100,18.7162,25373.01,345420.0,20.2
2940,昂利康,2300,2300,65.1193,-274.46,149500.0,65.0
300005,探路者,63700,63700,4.3907,11424.05,291109.0,4.57
300031,宝通科技,0,9500,28.6799,5700.65,278160.0,29.28
300085,银之杰,18700,18700,23.7305,-29368.44,414392.0,22.16
300118,东方日升,24500,24500,18.6344,-108.47,456435.0,18.63
300119,瑞普生物,7500,7500,22.9812,4116.14,176475.0,23.53
300137,先河环保,80,80,115.1986,-8595.09,620.8,7.76
300151,昌红科技,15700,15700,17.4946,39020.81,313686.0,19.98
300171,东富龙,0,2100,23.4544,3455.68,52710.0,25.1
300181,佐力药业,31700,31700,6.4117,13895.52,217145.0,6.85
300199,翰宇药业,41500,41500,7.658,12117.33,329925.0,7.95
300202,聚龙股份,27400,27400,13.8977,19241.88,400040.0,14.6
300238,冠昊生物,0,5800,31.2369,12720.07,193894.0,33.43
300293,蓝英装备,9600,9600,22.4498,20353.67,235872.0,24.57
300303,聚飞光电,50500,50500,6.4689,24802.01,351480.0,6.96
300316,晶盛机电,19500,19500,25.2696,-3306.91,489450.0,25.1
300364,中文在线,26300,26300,8.1273,4014.94,217764.0,8.28
300366,创意信息,24700,24700,11.6818,59728.62,348270.0,14.1
300378,鼎捷软件,0,15500,25.2426,21659.95,412920.0,26.64
300386,飞天诚信,0,21600,23.5739,37283.84,546480.0,25.3
300489,中飞股份,6700,6700,45.7592,-36107.4,270479.0,40.37
300492,华图山鼎,400,400,43.7066,1385.38,18868.0,47.17
300566,激智科技,13000,13000,35.3778,-45081.98,414830.0,31.91
300573,兴齐眼药,700,700,192.9446,5288.75,140350.0,200.5
300618,寒锐钴业,9900,16400,74.9821,8329.52,1238036.0,75.49
300669,沪宁股份,200,200,34.7052,-157.04,6784.0,33.92
300677,英科医疗,0,1900,174.4864,-4762.2,326762.0,171.98
300757,罗博特科,2000,2000,47.7482,-5456.32,90040.0,45.02
300758,七彩化学,0,2200,28.0271,4604.34,66264.0,30.12
511990,华宝添益,6,6,-40831.9567,245591.668,599.928,99.988
600131,国网信通,1900,1900,23.0614,-4087.59,39729.0,20.91
600201,生物股份,7100,7100,27.8502,5181.34,202918.0,28.58
600490,鹏欣资源,0,120800,4.0839,6777.16,500112.0,4.14
600515,海航基础,77800,77800,7.5975,-56602.66,534486.0,6.87
600702,舍得酒业,17900,17900,36.1164,24766.14,671250.0,37.5
600834,申通地铁,3800,3800,11.1974,1681.78,44232.0,11.64
600845,宝信软件,6100,6100,69.7219,22375.71,447679.0,73.39
601865,福莱特,25100,25100,22.4976,-2199.95,562491.0,22.41
603043,广州酒家,0,2700,37.7094,-25.32,101790.0,37.7
603167,渤海轮渡,0,16500,8.0886,3983.3,137445.0,8.33
603238,诺邦股份,3100,3100,41.6335,4205.18,133269.0,42.99
603501,韦尔股份,3300,3300,210.2854,-10280.96,683661.0,207.17
603605,珀莱雅,2700,2700,172.2956,19991.97,485190.0,179.7
603718,海利生物,0,5700,42.1568,15636.19,255930.0,44.9
