冻结金额,可用,参考市值,资产
,1349698.51,,12818332.64
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
501,鄂武商Ａ,1300,21300,16.3983,17077.04,366360.0,17.2
568,泸州老窖,0,3300,102.9126,15501.27,355113.0,107.61
710,贝瑞基因,0,5800,57.3749,-3914.55,328860.0,56.7
2030,达安基因,0,12800,26.2476,2590.59,338560.0,26.45
2050,三花智控,14700,14700,21.6047,-69.62,317520.0,21.6
2079,苏州固锝,25100,25100,13.0704,-3021.35,325045.0,12.95
2124,天邦股份,25700,25700,12.7933,8138.69,336927.0,13.11
2214,大立科技,12500,12500,27.2148,13814.97,354000.0,28.32
2317,众生药业,21100,21100,16.6325,19992.08,370938.0,17.58
2382,蓝帆医疗,11700,11700,29.0718,1617.01,341757.0,29.21
2466,天齐锂业,0,15200,21.7588,4729.79,335464.0,22.07
2481,双塔食品,14200,14200,17.0547,14843.68,257020.0,18.1
2603,以岭药业,10500,10500,30.8461,355.43,324240.0,30.88
2829,星网宇达,1200,1200,32.5049,3222.15,42228.0,35.19
300010,立思辰,17100,17100,19.783,13800.27,352089.0,20.59
300016,北陆药业,0,11500,11.5576,-1352.57,131560.0,11.44
300031,宝通科技,0,12400,27.0617,-4981.04,330584.0,26.66
300113,顺网科技,8600,8600,25.0134,-201.27,214914.0,24.99
300149,量子生物,0,900,19.9234,266.95,18198.0,20.22
300171,东富龙,0,20800,15.9123,-2543.29,328432.0,15.79
300273,和佳医疗,35900,35900,8.0676,-5656.45,283969.0,7.91
300274,阳光电源,9100,9100,11.8672,31056.74,139048.0,15.28
300280,紫天科技,800,800,46.5983,1689.4,38968.0,48.71
300299,富春股份,0,18300,8.7959,-473.36,160491.0,8.77
300302,同有科技,3200,3200,13.002,-486.25,41120.0,12.85
300364,中文在线,12200,12200,8.9247,-16893.77,91988.0,7.54
300511,雪榕生物,23500,23500,12.1327,21792.23,306910.0,13.06
300573,兴齐眼药,400,400,143.8941,-1557.63,56000.0,140.0
300702,天宇股份,2800,3200,103.8158,589.36,332800.0,104.0
300767,震安科技,0,800,63.6308,-304.66,50600.0,63.25
511990,华宝添益,3,3,-81763.9333,245591.71,299.91,99.97000000000001
600196,复星医药,0,1300,34.9859,-670.73,44811.0,34.47
600211,西藏药业,0,5200,65.2767,13433.11,352872.0,67.86
600521,华海药业,0,10100,33.5898,-3936.66,335320.0,33.2
600535,天士力,16300,18800,16.9534,17231.82,335956.0,17.87
600606,绿地控股,27900,27900,6.5171,26864.09,208692.0,7.48
600723,首商股份,15100,15100,8.5209,-1221.88,127444.0,8.44
600812,华北制药,25900,25900,13.2938,-17970.52,326340.0,12.6
600827,百联股份,23100,23100,14.8967,34033.49,378147.0,16.37
600859,王府井,0,6700,54.3482,2089.11,366222.0,54.66
603301,振德医疗,600,600,-57.4606,69216.38,34740.0,57.9
603345,安井食品,1900,1900,116.2079,2454.99,223250.0,117.5
603444,吉比特,700,700,518.6296,15659.29,378700.0,541.0
603566,普莱柯,3100,3100,28.2648,-4975.01,82646.0,26.66
603661,恒林股份,6300,6300,52.3718,-12989.06,316953.0,50.31
603890,春秋电子,0,1000,16.5528,257.19,16810.0,16.81
603960,克来机电,2300,10100,29.8115,13215.84,314312.0,31.12
603987,康德莱,20000,20000,16.927,-5140.54,333400.0,16.67
