证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300568,101,证券卖出,16,18.59,已成,0
300525,101,证券卖出,30,37.91,已成,0
300054,101,证券卖出,21,16.77,已成,0
300418,101,证券卖出,1700,25.04,部分成交,0
300418,101,证券卖出,100,25.03,已成,0
300496,101,证券卖出,200,78.08,已成,0
603129,101,证券卖出,100,70.1,已成,0
2581,100,证券买入,500,26.92,已成,0
600993,101,证券卖出,600,26.29,已成,0
603789,101,证券卖出,300,13.61,已成,0
600571,101,证券卖出,600,8.81,已成,0
568,100,证券买入,100,108.65,已成,0
300709,101,证券卖出,100,96.0,已成,0
851,101,证券卖出,1100,8.11,已成,0
2602,101,证券卖出,100,15.36,部分成交,0
2602,101,证券卖出,500,15.35,部分成交,0
2602,101,证券卖出,1500,15.34,已成,0
2581,100,证券买入,1200,26.92,已成,0
2466,100,证券买入,3000,22.44,部分成交,0
2466,100,证券买入,100,22.44,部分成交,0
2466,100,证券买入,100,22.44,部分成交,0
2466,100,证券买入,200,22.44,部分成交,0
2466,100,证券买入,300,22.44,部分成交,0
2466,100,证券买入,200,22.44,部分成交,0
2466,100,证券买入,100,22.44,部分成交,0
2466,100,证券买入,1000,22.44,部分成交,0
2466,100,证券买入,500,22.44,已成,0
568,100,证券买入,100,108.7,部分成交,0
568,100,证券买入,100,108.72,部分成交,0
568,100,证券买入,100,108.73,部分成交,0
568,100,证券买入,200,108.73,部分成交,0
568,100,证券买入,2500,108.74,已成,0
600993,101,证券卖出,200,26.29,已成,0
300452,100,证券买入,200,24.94,已成,0
851,101,证券卖出,100,8.12,已成,0
300709,101,证券卖出,100,95.98,已成,0
300401,100,证券买入,2200,15.98,已成,0
2932,100,证券买入,100,66.9,已成,0
300251,101,证券卖出,400,11.89,部分成交,0
300251,101,证券卖出,900,11.89,已成,0
600521,100,证券买入,100,33.23,已成,0
600993,101,证券卖出,300,26.28,部分成交,0
600993,101,证券卖出,300,26.28,已成,0
300251,101,证券卖出,600,11.89,已成,0
300709,101,证券卖出,100,95.98,已成,0
600993,101,证券卖出,300,26.28,已成,0
300496,101,证券卖出,100,78.1,已成,0
2581,100,证券买入,300,26.92,已成,0
600571,101,证券卖出,100,8.8,部分成交,0
600571,101,证券卖出,2600,8.8,已成,0
300709,101,证券卖出,100,95.9,已成,0
2881,101,证券卖出,100,28.6,已成,0
300251,101,证券卖出,600,11.89,已成,0
2581,100,证券买入,300,26.93,已成,0
2932,100,证券买入,100,66.8,已成,0
600867,101,证券卖出,2000,16.75,已成,0
600993,101,证券卖出,600,26.28,部分成交,0
600993,101,证券卖出,100,26.27,已成,0
2030,100,证券买入,500,26.58,已成,0
600571,101,证券卖出,800,8.8,已成,0
2466,100,证券买入,400,22.43,部分成交,0
2466,100,证券买入,400,22.43,部分成交,0
2466,100,证券买入,800,22.43,已成,0
600196,100,证券买入,1400,35.08,已成,0
600438,100,证券买入,1400,19.47,已成,0
300709,101,证券卖出,100,95.89,已成,0
600867,101,证券卖出,800,16.75,已成,0
2782,101,证券卖出,400,13.51,已成,0
2881,101,证券卖出,100,28.59,部分成交,0
2881,101,证券卖出,100,28.58,已成,0
603129,101,证券卖出,100,69.94,已成,0
300315,100,证券买入,1000,7.79,已成,0
300251,101,证券卖出,100,11.89,部分成交,0
300251,101,证券卖出,700,11.88,已成,0
