冻结金额,可用,参考市值,资产
,2418323.57,,13459483.75
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
566,海南海药,0,7800,9.5353,3624.36,78000.0,10.0
584,哈工智能,0,22400,6.36,223.78,142688.0,6.37
600,建投能源,20300,20300,6.011,-2253.08,119770.0,5.9
733,振华科技,0,6300,30.7012,-6559.87,186858.0,29.66
750,国海证券,0,58300,6.121,-7056.66,349800.0,6.0
786,北新建材,1100,1100,7.6201,26443.93,34826.0,31.66
830,鲁西化工,15700,35700,9.4801,61401.69,399840.0,11.2
875,吉电股份,0,75100,4.5008,-57.46,337950.0,4.5
2049,紫光国微,200,200,89.0106,7097.88,24900.0,124.5
2181,粤传媒,51300,51300,5.582,-6257.94,280098.0,5.46
2191,劲嘉股份,23700,23700,12.2059,1281.44,290562.0,12.26
2197,证通电子,13500,13500,11.9618,3485.78,164970.0,12.22
2204,大连重工,0,68000,5.1974,-6624.08,346800.0,5.1
2229,鸿博股份,0,22600,7.96,-3616.6,176280.0,7.8
2239,奥特佳,59900,59900,5.6339,22531.14,359999.0,6.01
2425,凯撒文化,21300,21300,17.7132,-67376.48,309915.0,14.55
2430,杭氧股份,0,3900,15.547,1727.69,62361.0,15.99
2563,森马服饰,0,29000,7.4913,-36.92,217210.0,7.49
2565,顺灏股份,2100,2100,4.4429,2681.95,12012.0,5.72
2570,贝因美,0,6200,7.2711,3899.04,48980.0,7.9
2666,德联集团,22400,22400,6.6859,7484.92,157248.0,7.02
2797,第一创业,32300,32300,10.8266,-25406.73,324292.0,10.04
2930,宏川智慧,17100,17100,18.7162,48458.01,368505.0,21.55
2932,明德生物,3200,3200,96.1119,6041.87,313600.0,98.0
2940,昂利康,0,500,61.6245,987.77,31800.0,63.6
300054,鼎龙股份,10600,10900,23.0879,-52188.37,199470.0,18.3
300095,华伍股份,0,33600,11.0419,-63.06,370944.0,11.04
300118,东方日升,0,12900,18.4937,81.45,238650.0,18.5
300130,新国都,0,5200,14.5336,-2306.84,73268.0,14.09
300151,昌红科技,0,15700,17.4949,-234.68,274436.0,17.48
300177,中海达,0,1000,13.3379,-3197.92,10140.0,10.14
300183,东软载波,700,700,21.0132,81.79,14791.0,21.13
300233,金城医药,8900,8900,39.3217,-549.49,349414.0,39.26
300293,蓝英装备,11600,11600,27.0258,1788.98,315288.0,27.18
300315,掌趣科技,5600,5600,8.0129,3399.51,48272.0,8.62
300464,星徽精密,500,500,19.923,833.51,10795.0,21.59
300480,光力科技,700,700,18.3828,-302.93,12565.0,17.95
300677,英科医疗,2000,2000,175.0933,-18426.53,331760.0,165.88
300741,华宝股份,5000,5000,69.4348,-45174.08,302000.0,60.4
511990,华宝添益,3,3,-81763.9333,245591.857,300.057,100.019
600089,特变电工,0,43800,8.2505,-1337.42,360036.0,8.22
600211,西藏药业,0,1000,78.8972,8002.78,86900.0,86.9
600352,浙江龙盛,0,22900,15.028,4854.51,348996.0,15.24
600366,宁波韵升,400,400,6.7476,-123.05,2576.0,6.44
600409,三友化工,0,60700,5.8849,-15472.71,341741.0,5.63
600426,华鲁恒升,2100,2100,7.7075,34718.34,50904.0,24.24
600435,北方导航,0,2800,9.1116,-88.34,25424.0,9.08
600531,豫光金铅,0,75500,4.5945,11739.04,358625.0,4.75
600580,卧龙电驱,0,1900,13.3723,-460.32,24947.0,13.13
600705,中航资本,36000,36000,4.9608,3929.65,182520.0,5.07
600859,王府井,5700,5700,60.3817,-7875.96,336300.0,59.0
601888,中国中免,800,1000,174.279,22471.05,196750.0,196.75
603131,上海沪工,0,15500,23.0041,-29513.61,327050.0,21.1
603385,惠达卫浴,0,12900,18.3092,1170.85,237360.0,18.4
603590,康辰药业,100,100,51.0187,-0.87,5101.0,51.01
603906,龙蟠科技,17500,17500,19.3716,36372.37,375375.0,21.45
603915,国茂股份,0,6700,21.1649,1440.9,143246.0,21.38
