证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2074,701,担保品卖出,300,31.95,部分成交,0
2074,701,担保品卖出,100,31.95,部分成交,0
2074,701,担保品卖出,2800,31.95,已成,0
2640,701,担保品卖出,2400,9.62,已成,0
300379,701,担保品卖出,300,52.7,已成,0
300757,701,担保品卖出,100,50.22,已成,0
603993,701,担保品卖出,100,4.75,部分成交,0
603993,701,担保品卖出,800,4.75,部分成交,0
603993,701,担保品卖出,100,4.75,部分成交,0
758,700,担保品买入,8500,5.71,已成,0
300054,700,担保品买入,1400,21.35,部分成交,0
300054,700,担保品买入,100,21.35,已成,0
603993,701,担保品卖出,20000,4.75,部分成交,0
603993,701,担保品卖出,100,4.75,部分成交,0
603993,701,担保品卖出,500,4.75,部分成交,0
603993,701,担保品卖出,200,4.75,部分成交,0
603993,701,担保品卖出,2000,4.75,部分成交,0
725,700,担保品买入,700,5.31,部分成交,0
725,700,担保品买入,1000,5.31,部分成交,0
725,700,担保品买入,5000,5.31,部分成交,0
725,700,担保品买入,5000,5.31,部分成交,0
725,700,担保品买入,500,5.31,部分成交,0
603993,701,担保品卖出,30300,4.75,部分成交,0
725,700,担保品买入,5000,5.31,部分成交,0
603993,701,担保品卖出,10900,4.75,已成,0
725,700,担保品买入,13000,5.31,部分成交,0
725,700,担保品买入,100,5.31,部分成交,0
725,700,担保品买入,2000,5.31,部分成交,0
725,700,担保品买入,5000,5.31,部分成交,0
725,700,担保品买入,2000,5.31,部分成交,0
725,700,担保品买入,4700,5.31,部分成交,0
725,700,担保品买入,300,5.31,部分成交,0
725,700,担保品买入,10500,5.31,部分成交,0
725,700,担保品买入,1100,5.31,部分成交,0
725,700,担保品买入,3000,5.31,部分成交,0
725,700,担保品买入,1200,5.31,部分成交,0
725,700,担保品买入,6000,5.31,部分成交,0
725,700,担保品买入,1000,5.31,部分成交,0
725,700,担保品买入,700,5.31,已成,0
2797,700,担保品买入,60,11.3,部分成交,0
2797,700,担保品买入,400,11.3,部分成交,0
2797,700,担保品买入,1000,11.3,部分成交,0
2797,700,担保品买入,2000,11.3,部分成交,0
2797,700,担保品买入,100,11.3,部分成交,0
2797,700,担保品买入,2000,11.3,部分成交,0
2797,700,担保品买入,1900,11.3,部分成交,0
2797,700,担保品买入,400,11.31,部分成交,0
2797,700,担保品买入,15000,11.31,部分成交,0
2797,700,担保品买入,500,11.31,部分成交,0
2797,700,担保品买入,1000,11.31,部分成交,0
2797,700,担保品买入,500,11.31,部分成交,0
2797,700,担保品买入,1000,11.31,部分成交,0
2797,700,担保品买入,4000,11.31,部分成交,0
2797,700,担保品买入,2040,11.31,已成,0
300171,700,担保品买入,3500,19.07,部分成交,0
300171,700,担保品买入,200,19.07,部分成交,0
300171,700,担保品买入,600,19.07,部分成交,0
300171,700,担保品买入,200,19.07,部分成交,0
300464,700,担保品买入,300,23.81,已成,0
300171,700,担保品买入,1900,19.07,已成,0
600075,701,担保品卖出,200,7.65,部分成交,0
600075,701,担保品卖出,1500,7.65,已成,0
2930,701,担保品卖出,300,20.86,已成,0
2640,701,担保品卖出,200,9.6,部分成交,0
2640,701,担保品卖出,100,9.6,部分成交,0
2640,701,担保品卖出,200,9.6,部分成交,0
2640,701,担保品卖出,400,9.6,部分成交,0
2640,701,担保品卖出,100,9.6,部分成交,0
2640,701,担保品卖出,500,9.6,部分成交,0
2640,701,担保品卖出,100,9.6,部分成交,0
2640,701,担保品卖出,2400,9.59,已成,0
2074,701,担保品卖出,100,31.93,部分成交,0
2074,701,担保品卖出,500,31.93,已成,0
2049,701,担保品卖出,300,131.69,部分成交,0
2049,701,担保品卖出,400,131.63,已成,0
2317,701,担保品卖出,5000,18.45,已成,0
300379,701,担保品卖出,200,52.75,已成,0
300171,700,担保品买入,4600,19.03,已成,0
300072,701,担保品卖出,22500,5.76,已成,0
758,700,担保品买入,7900,5.71,已成,0
601668,700,担保品买入,2900,5.37,部分成交,0
601668,700,担保品买入,10000,5.37,部分成交,0
601668,700,担保品买入,500,5.37,部分成交,0
601668,700,担保品买入,3300,5.37,部分成交,0
600641,700,担保品买入,500,29.6,已成,0
601668,700,担保品买入,600,5.37,部分成交,0
300767,701,担保品卖出,200,86.92,已成,0
601668,700,担保品买入,2900,5.37,部分成交,0
300757,701,担保品卖出,100,50.21,已成,0
601668,700,担保品买入,3700,5.37,已成,0
300182,701,担保品卖出,41900,4.95,已成,0
2317,701,担保品卖出,1700,18.47,已成,0
2049,701,担保品卖出,700,132.0,已成,0
300072,701,担保品卖出,9700,5.75,已成,0
300379,701,担保品卖出,200,52.71,部分成交,0
300379,701,担保品卖出,100,52.71,部分成交,0
300379,701,担保品卖出,100,52.71,部分成交,0
300757,701,担保品卖出,100,50.2,已成,0
2498,701,担保品卖出,10000,5.91,部分成交,0
2930,701,担保品卖出,500,20.86,已成,0
2074,701,担保品卖出,1400,31.97,已成,0
2640,701,担保品卖出,400,9.59,部分成交,0
2640,701,担保品卖出,1500,9.58,部分成交,0
2640,701,担保品卖出,1000,9.58,部分成交,0
2640,701,担保品卖出,1000,9.58,部分成交,0
2498,701,担保品卖出,1000,5.91,部分成交,0
2640,701,担保品卖出,200,9.57,已成,0
563,700,担保品买入,400,4.53,部分成交,0
2498,701,担保品卖出,600,5.91,部分成交,0
2498,701,担保品卖出,3000,5.91,部分成交,0
603811,701,担保品卖出,200,29.24,已成,0
758,700,担保品买入,4400,5.7,已成,0
2092,700,担保品买入,7900,5.76,已成,0
2498,701,担保品卖出,3400,5.91,部分成交,0
563,700,担保品买入,35700,4.53,已成,0
2498,701,担保品卖出,2000,5.91,部分成交,0
2498,701,担保品卖出,300,5.91,部分成交,0
2498,701,担保品卖出,500,5.91,已成,0
300379,701,担保品卖出,100,52.71,已成,0
2074,701,担保品卖出,1500,31.98,已成,0
2640,701,担保品卖出,2800,9.58,已成,0
2317,701,担保品卖出,2000,18.55,已成,0
300379,701,担保品卖出,200,52.68,已成,0
300757,701,担保品卖出,100,50.16,已成,0
2930,701,担保品卖出,100,20.89,部分成交,0
2930,701,担保品卖出,1100,20.87,已成,0
300464,700,担保品买入,100,23.85,部分成交,0
603811,701,担保品卖出,100,29.2,部分成交,0
603811,701,担保品卖出,100,29.2,已成,0
300464,700,担保品买入,100,23.87,已成,0
600641,700,担保品买入,5800,29.63,已成,0
2049,701,担保品卖出,1300,132.63,已成,0
563,700,担保品买入,27400,4.53,已成,0
2074,701,担保品卖出,100,31.97,部分成交,0
2074,701,担保品卖出,200,31.97,部分成交,0
2074,701,担保品卖出,300,31.97,部分成交,0
2074,701,担保品卖出,200,31.97,部分成交,0
2074,701,担保品卖出,100,31.97,部分成交,0
2074,701,担保品卖出,300,31.97,已成,0
300379,701,担保品卖出,200,52.66,已成,0
300757,701,担保品卖出,100,50.16,已成,0
300464,700,担保品买入,200,23.84,已成,0
563,700,担保品买入,9900,4.53,已成,0
2317,701,担保品卖出,2000,18.5,部分成交,0
300171,700,担保品买入,1500,19.09,部分成交,0
300171,700,担保品买入,3100,19.1,已成,0
2317,701,担保品卖出,300,18.5,已成,0
300054,700,担保品买入,600,21.55,部分成交,0
300054,700,担保品买入,100,21.56,部分成交,0
300054,700,担保品买入,500,21.56,已成,0
758,700,担保品买入,300,5.7,部分成交,0
300182,701,担保品卖出,1000,4.94,部分成交,0
758,700,担保品买入,1600,5.7,部分成交,0
758,700,担保品买入,2300,5.7,部分成交,0
300182,701,担保品卖出,700,4.94,部分成交,0
300182,701,担保品卖出,5800,4.94,部分成交,0
300182,701,担保品卖出,200,4.94,部分成交,0
300182,701,担保品卖出,11800,4.94,已成,0
758,700,担保品买入,200,5.7,部分成交,0
2074,701,担保品卖出,800,31.97,部分成交,0
2074,701,担保品卖出,300,31.97,部分成交,0
2074,701,担保品卖出,700,31.97,已成,0
300171,700,担保品买入,3900,19.1,已成,0
300464,700,担保品买入,5900,23.84,已成,0
2317,701,担保品卖出,200,18.47,部分成交,0
600050,700,担保品买入,6100,5.31,部分成交,0
600050,700,担保品买入,100,5.31,部分成交,0
600050,700,担保品买入,11200,5.31,已成,0
2317,701,担保品卖出,1300,18.47,已成,0
601668,700,担保品买入,34400,5.37,已成,0
2930,701,担保品卖出,100,20.85,部分成交,0
2930,701,担保品卖出,700,20.85,已成,0
2930,701,担保品卖出,2002,20.81,部分成交,0
2930,701,担保品卖出,1798,20.81,已成,0
300379,701,担保品卖出,300,52.6,部分成交,0
300379,701,担保品卖出,100,52.56,部分成交,0
300757,701,担保品卖出,800,50.2,已成,0
758,700,担保品买入,1900,5.72,部分成交,0
758,700,担保品买入,200,5.72,部分成交,0
758,700,担保品买入,700,5.72,部分成交,0
758,700,担保品买入,100,5.72,已成,0
300464,700,担保品买入,300,23.85,部分成交,0
601668,700,担保品买入,8500,5.37,已成,0
300464,700,担保品买入,200,23.85,部分成交,0
600641,700,担保品买入,1000,29.73,部分成交,0
600641,700,担保品买入,800,29.73,已成,0
300379,701,担保品卖出,400,52.56,已成,0
2930,701,担保品卖出,1400,20.8,部分成交,0
2930,701,担保品卖出,1000,20.8,部分成交,0
2930,701,担保品卖出,200,20.8,部分成交,0
2074,701,担保品卖出,2000,31.96,已成,0
2930,701,担保品卖出,300,20.8,部分成交,0
2930,701,担保品卖出,100,20.8,部分成交,0
2930,701,担保品卖出,100,20.8,部分成交,0
2930,701,担保品卖出,1000,20.8,部分成交,0
2930,701,担保品卖出,100,20.8,部分成交,0
2930,701,担保品卖出,600,20.8,已成,0
603811,701,担保品卖出,300,29.18,已成,0
300379,701,担保品卖出,100,52.56,部分成交,0
300379,701,担保品卖出,400,52.55,部分成交,0
300379,701,担保品卖出,600,52.55,已成,0
758,700,担保品买入,1100,5.71,部分成交,0
758,700,担保品买入,1000,5.71,已成,0
300464,700,担保品买入,100,23.87,已成,0
600641,700,担保品买入,600,29.75,已成,0
2930,701,担保品卖出,300,20.8,已成,0
2640,701,担保品卖出,500,9.52,部分成交,0
2640,701,担保品卖出,1200,9.52,部分成交,0
2640,701,担保品卖出,800,9.52,部分成交,0
2640,701,担保品卖出,400,9.52,部分成交,0
300379,701,担保品卖出,100,52.54,部分成交,0
300379,701,担保品卖出,200,52.54,部分成交,0
2640,701,担保品卖出,200,9.52,部分成交,0
300464,700,担保品买入,300,23.91,已成,0
300054,700,担保品买入,400,21.75,已成,0
300379,701,担保品卖出,400,52.51,部分成交,0
2640,701,担保品卖出,1000,9.52,部分成交,0
2640,701,担保品卖出,400,9.52,部分成交,0
