时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:50.365    213699078       548451          601818          700 担保品买入  100             4.1000          已撤
09:37:16.572    213700779       550147          603993          701 担保品卖出  65000           4.7500          已成
09:37:16.613    229704016       550148          002074          701 担保品卖出  3200            31.9000         已成
09:37:16.651    237702090       550149          002640          701 担保品卖出  2400            9.6100          已成
09:37:16.720    221704188       550150          002049          701 担保品卖出  700             131.7300        已撤
09:37:16.797    237702091       550151          300182          701 担保品卖出  41900           4.9500          已成
09:37:16.826    205700459       550152          300379          701 担保品卖出  300             52.6700         已成
09:37:16.869    213700781       550153          300757          701 担保品卖出  100             50.2100         已成
09:37:16.917    201693581       550154          600075          701 担保品卖出  1700            7.6500          已成
09:37:17.021    213700783       550155          000758          700 担保品买入  8500            5.7100          已成
09:37:17.039    225693978       550156          300054          700 担保品买入  1500            21.3500         已成
09:37:17.086    209695157       550157          000563          700 担保品买入  27700           4.5100          已撤
09:37:17.123    233695670       550158          000725          700 担保品买入  67800           5.3100          已成
09:37:17.329    217696725       550161          300464          700 担保品买入  300             23.8100         已成
09:37:17.348    225693981       550159          002797          700 担保品买入  31900           11.3100         已成
09:37:17.328    209695160       550160          300171          700 担保品买入  6400            19.0900         已成
09:37:22.289    237702103       550165          300757          701 担保品卖出  100             50.2100         已成
09:37:22.325    225693989       550166          002930          701 担保品卖出  300             20.8500         已成
09:37:22.370    201693596       550167          300767          701 担保品卖出  200             86.9200         已成
09:37:22.461    225693990       550168          002074          701 担保品卖出  600             31.9300         已成
09:37:22.483    201693597       550169          002640          701 担保品卖出  4000            9.5800          已成
09:37:22.626    217696738       550172          300072          701 担保品卖出  22500           5.7600          已成
09:37:22.634    225693991       550171          002049          701 担保品卖出  700             131.5800        已成
09:37:22.652    233695685       550170          002317          701 担保品卖出  5000            18.4400         已成
09:37:22.678    209695173       550173          300379          701 担保品卖出  200             52.6600         已成
09:37:22.733    229704030       550174          300171          700 担保品买入  4600            19.0800         已成
09:37:22.786    205700468       550175          300464          700 担保品买入  200             23.8100         已撤
09:37:22.832    221704205       550176          600641          700 担保品买入  500             29.6000         已成
09:37:22.912    229704031       550177          601668          700 担保品买入  23900           5.3700          已成
09:37:22.948    213700796       550178          000563          700 担保品买入  58900           4.5200          已撤
09:37:22.998    201693599       550179          000758          700 担保品买入  7900            5.7100          已成
09:37:23.038    221704207       550180          002092          700 担保品买入  7900            5.7500          已撤
09:37:23.089    201693600       550181          300054          700 担保品买入  1500            21.3500         已撤
09:37:28.138    205700480       550184          002317          701 担保品卖出  1700            18.4200         已成
09:37:28.239    213700808       550185          002049          701 担保品卖出  700             131.7300        已成
09:37:28.248    221704217       550186          300072          701 担保品卖出  9700            5.7500          已成
09:37:28.305    229704042       550188          300379          701 担保品卖出  500             52.7100         已成
09:37:28.306    237702119       550187          300182          701 担保品卖出  19500           4.9500          已撤
09:37:28.334    213700809       550189          603811          701 担保品卖出  200             29.2100         已成
09:37:28.470    237702120       550191          300757          701 担保品卖出  100             50.1500         已成
09:37:28.476    205700481       550190          002498          701 担保品卖出  20800           5.9100          已成
09:37:28.500    213700810       550192          002930          701 担保品卖出  500             20.8500         已成
09:37:28.579    221704219       550193          002074          701 担保品卖出  1400            31.9400         已成
09:37:28.617    237702121       550194          002640          701 担保品卖出  4100            9.5700          已成
09:37:28.670    205700482       550195          000563          700 担保品买入  36100           4.5300          已成
09:37:28.708    213700811       550196          300171          700 担保品买入  2700            19.0400         已撤
09:37:28.789    221704220       550198          000758          700 担保品买入  4400            5.7100          已成
09:37:28.789    225694008       550197          600641          700 担保品买入  3100            29.6200         已撤
09:37:28.863    209695189       550199          002092          700 担保品买入  7900            5.7600          已成
09:37:28.909    229704045       550200          300054          700 担保品买入  3700            21.4000         已撤
09:37:33.906    225694020       550205          002074          701 担保品卖出  1500            31.9300         已成
09:37:33.951    233695710       550206          002640          701 担保品卖出  2800            9.5800          已成
09:37:34.033    201693621       550207          002317          701 担保品卖出  2000            18.4600         已成
09:37:34.060    209695198       550208          300379          701 担保品卖出  200             52.6400         已成
09:37:34.104    225694021       550209          603811          701 担保品卖出  200             29.1800         已成
09:37:34.147    233695711       550210          002049          701 担保品卖出  1300            132.6300        已成
09:37:34.197    209695199       550211          300757          701 担保品卖出  100             50.1600         已成
09:37:34.249    217696765       550212          002930          701 担保品卖出  1200            20.8600         已成
09:37:34.290    225694022       550213          300464          700 担保品买入  200             23.8700         已成
09:37:34.380    205700496       550214          600641          700 担保品买入  5800            29.6800         已成
09:37:34.417    221704233       550215          000563          700 担保品买入  27400           4.5300          已成
09:37:39.410    205700509       550221          002074          701 担保品卖出  1200            31.9500         已成
09:37:39.454    213700836       550222          002640          701 担保品卖出  2500            9.5900          已撤
09:37:39.543    229704068       550223          002317          701 担保品卖出  2300            18.5000         已成
09:37:39.578    237702150       550224          300182          701 担保品卖出  19500           4.9400          已成
09:37:39.598    205700510       550225          300379          701 担保品卖出  200             52.6400         已成
09:37:39.642    221704243       550226          603811          701 担保品卖出  200             29.2300         已撤
09:37:39.729    237702151       550227          300757          701 担保品卖出  100             50.1600         已成
09:37:39.760    205700511       550228          300464          700 担保品买入  200             23.9000         已成
09:37:39.798    213700838       550229          000563          700 担保品买入  9900            4.5300          已成
09:37:39.862    221704244       550230          300171          700 担保品买入  4600            19.1000         已成
09:37:39.922    205700512       550231          000758          700 担保品买入  6900            5.7000          部撤
09:37:39.958    213700839       550232          300054          700 担保品买入  1200            21.5600         已成
09:37:44.970    205700527       550236          002074          701 担保品卖出  1800            31.9300         已成
09:37:45.016    213700853       550237          002317          701 担保品卖出  1500            18.4700         已成
09:37:45.051    221704260       550238          300379          701 担保品卖出  200             52.6200         已撤
09:37:45.111    229704084       550239          300757          701 担保品卖出  300             50.1200         已撤
09:37:45.171    201693650       550240          002930          701 担保品卖出  800             20.8500         已成
09:37:45.202    209695222       550241          300054          700 担保品买入  1200            21.5700         已撤
09:37:45.281    217696788       550243          600050          700 担保品买入  17400           5.3100          已成
09:37:45.431    229704085       550245          300171          700 担保品买入  3900            19.1000         已成
09:37:45.434    237702166       550248          300464          700 担保品买入  5900            23.8600         已成
09:37:45.462    205700528       550249          600641          700 担保品买入  800             29.7000         已撤
09:37:45.562    221704261       550251          601668          700 担保品买入  34400           5.3700          已成
09:37:50.467    205700540       550254          002930          701 担保品卖出  3800            20.8100         已成
09:37:50.503    229704100       550255          002640          701 担保品卖出  20900           9.5500          已撤
09:37:50.609    233695743       550258          300379          701 担保品卖出  800             52.5600         已成
09:37:50.618    201693662       550259          603811          701 担保品卖出  200             29.2000         已撤
09:37:50.749    209695232       550262          300757          701 担保品卖出  800             50.0600         已成
09:37:50.773    229704101       550264          300464          700 担保品买入  3600            23.8500         部撤
09:37:50.795    237702183       550265          600641          700 担保品买入  1800            29.7300         已成
09:37:50.869    229704102       550267          601668          700 担保品买入  8500            5.3700          已成
09:37:50.890    237702184       550269          300054          700 担保品买入  6900            21.5900         已撤
09:37:50.945    217696798       550271          000758          700 担保品买入  2900            5.7200          已成
09:37:55.929    221704292       550277          002930          701 担保品卖出  4800            20.7800         已成
09:37:55.950    205700549       550278          002074          701 担保品卖出  2000            31.9400         已成
09:37:56.061    229704112       550279          603811          701 担保品卖出  300             29.1600         已成
09:37:56.276    233695758       550284          300757          701 担保品卖出  300             50.2000         已撤
09:37:56.436    217696809       550287          300464          700 担保品买入  100             23.8700         已成
09:37:56.247    221704294       550283          300379          701 担保品卖出  1100            52.5000         已成
09:37:56.571    217696810       550289          600641          700 担保品买入  600             29.7500         已成
09:37:56.613    201693679       550291          300054          700 担保品买入  6900            21.6900         已撤
09:37:56.943    229704116       550294          000758          700 担保品买入  2100            5.7100          已成
09:38:01.513    213700898       550338          002930          701 担保品卖出  300             20.7900         已成
09:38:01.705    229704129       550339          002640          701 担保品卖出  20900           9.5200          已成
09:38:01.751    237702211       550341          300054          700 担保品买入  400             21.7500         已成
09:38:02.022    201693692       550343          300464          700 担保品买入  300             23.9100         已成
09:38:02.229    201693694       550347          300379          701 担保品卖出  1100            52.5100         已成
09:38:02.280    205700568       550350          603811          701 担保品卖出  300             29.1500         已成
09:38:02.414    205700569       550352          600641          700 担保品买入  4000            29.8000         已撤
09:38:02.618    213700904       550355          603466          700 担保品买入  500             23.0400         已成
09:38:16.686    205700604       550361          300054          700 担保品买入  1000            21.7100         已成
09:38:21.711    217696880       550364          300054          700 担保品买入  700             21.6300         已成
09:38:26.692    217696895       550369          300054          700 担保品买入  1400            21.6400         已成
09:38:31.738    225694152       550373          600641          700 担保品买入  700             29.9300         已成
09:38:31.798    201693779       550374          300054          700 担保品买入  1900            21.5100         已成
09:38:31.854    217696913       550375          000758          700 担保品买入  6900            5.7100          已成
09:38:31.690    213700975       550372          002930          701 担保品卖出  100             20.7300         已成
09:38:36.834    221704411       550379          603811          701 担保品卖出  300             29.1600         已成
09:38:36.895    229704231       550380          002930          701 担保品卖出  1300            20.7200         已成
09:38:36.942    205700652       550381          300054          700 担保品买入  600             21.5200         已撤
09:38:37.011    213700995       550382          000758          700 担保品买入  6400            5.7000          已成
09:38:37.036    221704412       550383          600641          700 担保品买入  3300            29.9900         已成
09:38:42.112    229704250       550386          603811          701 担保品卖出  300             29.1500         已成
09:38:42.131    237702324       550387          000758          700 担保品买入  8000            5.7000          已成
09:38:47.097    201693825       550393          300379          701 担保品卖出  500             52.4200         已成
09:38:47.136    233695897       550394          603811          701 担保品卖出  300             29.2100         已撤
09:38:47.220    221704443       550395          300757          701 担保品卖出  100             50.0900         已成
09:38:47.241    229704263       550396          002930          701 担保品卖出  3700            20.6900         已成
09:38:47.316    205700684       550397          300054          700 担保品买入  2800            21.5900         已撤
09:38:52.295    217696973       550402          002930          701 担保品卖出  400             20.6900         已成
09:38:52.361    225694209       550403          300379          701 担保品卖出  200             52.4100         已成
09:38:52.403    205700693       550404          603811          701 担保品卖出  300             29.1400         已成
09:38:52.464    205700694       550405          300757          701 担保品卖出  300             50.0700         已成
