证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300263,101,证券卖出,90,9.81,已成,0
889,101,证券卖出,20,7.92,已成,0
2639,101,证券卖出,4,7.91,已成,0
300063,101,证券卖出,50,7.51,已成,0
600825,101,证券卖出,19,6.84,已成,0
300256,101,证券卖出,9000,7.23,部分成交,0
300256,101,证券卖出,1000,7.23,部分成交,0
300256,101,证券卖出,1000,7.23,部分成交,0
300256,101,证券卖出,500,7.23,部分成交,0
300256,101,证券卖出,300,7.23,已成,0
300248,101,证券卖出,1400,12.99,已成,0
2125,101,证券卖出,300,9.12,已成,0
600315,101,证券卖出,300,47.46,已成,0
2277,101,证券卖出,3700,5.08,已成,0
300477,101,证券卖出,1200,7.45,部分成交,0
2385,101,证券卖出,200,10.57,部分成交,0
2385,101,证券卖出,400,10.57,已成,0
2515,101,证券卖出,1500,7.63,已成,0
2291,101,证券卖出,200,25.73,部分成交,0
2291,101,证券卖出,400,25.73,部分成交,0
2291,101,证券卖出,100,25.73,部分成交,0
2291,101,证券卖出,400,25.72,已成,0
600105,101,证券卖出,100,5.06,已成,0
2955,101,证券卖出,100,31.96,部分成交,0
2955,101,证券卖出,600,31.96,已成,0
603959,101,证券卖出,200,9.51,已成,0
2341,101,证券卖出,500,5.13,已成,0
2522,101,证券卖出,300,7.25,已成,0
300148,100,证券买入,300,5.62,部分成交,0
300148,100,证券买入,300,5.62,部分成交,0
300357,100,证券买入,200,63.51,已成,0
601777,101,证券卖出,16900,4.77,已成,0
300148,100,证券买入,400,5.62,部分成交,0
300612,100,证券买入,200,33.01,已成,0
651,100,证券买入,400,59.26,部分成交,0
651,100,证券买入,300,59.26,部分成交,0
651,100,证券买入,200,59.26,部分成交,0
651,100,证券买入,1400,59.27,已成,0
2373,100,证券买入,500,25.88,已成,0
600009,100,证券买入,400,73.72,已成,0
300379,100,证券买入,200,48.22,已成,0
600597,100,证券买入,1200,16.16,部分成交,0
600597,100,证券买入,1100,16.16,已成,0
538,100,证券买入,100,111.23,已成,0
977,100,证券买入,1300,42.9,部分成交,0
977,100,证券买入,400,42.9,部分成交,0
977,100,证券买入,700,42.92,已成,0
300148,100,证券买入,5000,5.62,部分成交,0
300148,100,证券买入,1200,5.62,部分成交,0
300148,100,证券买入,1200,5.62,部分成交,0
300148,100,证券买入,1600,5.62,部分成交,0
300148,100,证券买入,2400,5.62,已成,0
300248,101,证券卖出,2700,12.99,已成,0
300477,101,证券卖出,3200,7.44,已成,0
600315,101,证券卖出,300,47.47,已成,0
2515,101,证券卖出,1400,7.63,已成,0
2649,101,证券卖出,100,9.92,已成,0
300006,101,证券卖出,400,5.96,已成,0
300035,101,证券卖出,4800,9.5,已成,0
300204,101,证券卖出,300,12.75,已成,0
600176,101,证券卖出,3600,10.35,已成,0
2388,101,证券卖出,200,8.29,已成,0
2310,101,证券卖出,700,5.35,已成,0
300256,101,证券卖出,6100,7.23,已成,0
2373,100,证券买入,500,25.86,已成,0
300379,100,证券买入,200,48.24,已成,0
538,100,证券买入,200,111.23,已成,0
977,100,证券买入,4000,42.96,已成,0
300357,100,证券买入,300,63.52,已成,0
300136,100,证券买入,1000,54.38,部分成交,0
300136,100,证券买入,800,54.4,已成,0
300612,100,证券买入,100,32.96,已成,0
651,100,证券买入,2800,59.28,已成,0
2398,100,证券买入,600,11.07,部分成交,0
600009,100,证券买入,100,73.7,已成,0
2268,100,证券买入,1900,23.11,已成,0
2398,100,证券买入,1200,11.07,已成,0
300204,101,证券卖出,200,12.76,已成,0
2038,101,证券卖出,1200,14.58,已成,0
300310,101,证券卖出,800,6.17,已成,0
69,101,证券卖出,1700,8.03,已成,0
2125,101,证券卖出,1000,9.07,部分成交,0
2125,101,证券卖出,2000,9.07,部分成交,0
2125,101,证券卖出,2500,9.07,部分成交,0
2125,101,证券卖出,500,9.07,部分成交,0
2125,101,证券卖出,800,9.07,部分成交,0
2125,101,证券卖出,900,9.07,部分成交,0
2125,101,证券卖出,100,9.07,部分成交,0
2125,101,证券卖出,100,9.07,部分成交,0
2125,101,证券卖出,1000,9.07,部分成交,0
2125,101,证券卖出,300,9.07,已成,0
300248,101,证券卖出,3600,12.99,已成,0
2369,101,证券卖出,100,9.54,部分成交,0
2369,101,证券卖出,400,9.54,已成,0
600315,101,证券卖出,300,47.41,已成,0
2385,101,证券卖出,4100,10.56,已成,0
2649,101,证券卖出,600,9.92,已成,0
2268,100,证券买入,100,23.1,已成,0
600105,101,证券卖出,1500,5.06,已成,0
600176,101,证券卖出,100,10.36,部分成交,0
600176,101,证券卖出,660,10.35,部分成交,0
600176,101,证券卖出,3000,10.35,部分成交,0
600176,101,证券卖出,2000,10.35,部分成交,0
600176,101,证券卖出,1200,10.35,部分成交,0
600176,101,证券卖出,500,10.35,部分成交,0
600176,101,证券卖出,3340,10.35,已成,0
300136,100,证券买入,700,54.33,已成,0
300612,100,证券买入,100,33.03,部分成交,0
300612,100,证券买入,200,33.03,部分成交,0
538,100,证券买入,300,111.18,部分成交,0
538,100,证券买入,300,111.18,已成,0
977,100,证券买入,2500,42.98,部分成交,0
977,100,证券买入,2000,42.98,已成,0
2373,100,证券买入,100,25.86,部分成交,0
2373,100,证券买入,100,25.86,部分成交,0
2373,100,证券买入,300,25.86,已成,0
600009,100,证券买入,300,73.7,已成,0
300379,100,证券买入,200,48.29,已成,0
300677,100,证券买入,200,179.64,已成,0
2398,100,证券买入,100,11.1,部分成交,0
547,100,证券买入,900,17.33,部分成交,0
547,100,证券买入,1400,17.34,已成,0
851,100,证券买入,2800,9.71,已成,0
300148,100,证券买入,8200,5.61,部分成交,0
300148,100,证券买入,200,5.61,部分成交,0
300148,100,证券买入,1400,5.61,已成,0
300357,100,证券买入,200,63.51,已成,0
2398,100,证券买入,500,11.1,部分成交,0
300612,100,证券买入,200,33.03,部分成交,0
2341,101,证券卖出,4700,5.12,已成,0
2522,101,证券卖出,200,7.24,已成,0
700,101,证券卖出,2869,8.74,部分成交,0
700,101,证券卖出,1500,8.74,部分成交,0
700,101,证券卖出,200,8.74,部分成交,0
700,101,证券卖出,1000,8.74,部分成交,0
700,101,证券卖出,300,8.74,部分成交,0
700,101,证券卖出,631,8.74,已成,0
601002,101,证券卖出,600,5.99,已成,0
300256,101,证券卖出,11800,7.22,已成,0
300248,101,证券卖出,1100,12.99,已成,0
300391,101,证券卖出,100,13.42,已成,0
2125,101,证券卖出,7000,9.07,已成,0
600315,101,证券卖出,100,47.42,已成,0
2385,101,证券卖出,100,10.56,部分成交,0
2385,101,证券卖出,100,10.55,部分成交,0
2385,101,证券卖出,900,10.55,部分成交,0
2385,101,证券卖出,5000,10.55,已成,0
600583,101,证券卖出,800,5.05,已成,0
300204,101,证券卖出,300,12.77,已成,0
600105,101,证券卖出,100,5.06,已成,0
2388,101,证券卖出,200,8.28,部分成交,0
2388,101,证券卖出,300,8.28,已成,0
2038,101,证券卖出,1100,14.58,部分成交,0
2038,101,证券卖出,300,14.58,已成,0
538,100,证券买入,400,111.18,已成,0
2515,101,证券卖出,900,7.63,已成,0
977,100,证券买入,4500,42.98,已成,0
2373,100,证券买入,5700,25.85,已成,0
300379,100,证券买入,600,48.31,已成,0
300357,100,证券买入,200,63.45,已成,0
651,100,证券买入,200,59.28,部分成交,0
651,100,证券买入,1000,59.28,部分成交,0
651,100,证券买入,100,59.28,部分成交,0
651,100,证券买入,800,59.28,部分成交,0
651,100,证券买入,400,59.28,已成,0
2398,100,证券买入,2100,11.08,部分成交,0
300017,100,证券买入,4200,10.12,已成,0
300136,100,证券买入,200,54.31,已成,0
601777,101,证券卖出,100,4.76,部分成交,0
2398,100,证券买入,100,11.08,部分成交,0
2398,100,证券买入,500,11.08,已成,0
601777,101,证券卖出,10000,4.76,部分成交,0
300612,100,证券买入,500,33.02,部分成交,0
603959,101,证券卖出,300,9.48,已成,0
300148,100,证券买入,500,5.61,部分成交,0
300612,100,证券买入,200,33.02,已成,0
601777,101,证券卖出,200,4.76,已成,0
2522,101,证券卖出,100,7.24,已成,0
69,101,证券卖出,1700,8.03,部分成交,0
69,101,证券卖出,2100,8.03,部分成交,0
700,101,证券卖出,500,8.73,部分成交,0
700,101,证券卖出,1300,8.73,部分成交,0
700,101,证券卖出,400,8.73,部分成交,0
700,101,证券卖出,1000,8.73,部分成交,0
700,101,证券卖出,2000,8.73,部分成交,0
700,101,证券卖出,1000,8.73,部分成交,0
700,101,证券卖出,800,8.73,已成,0
601002,101,证券卖出,400,5.99,部分成交,0
601002,101,证券卖出,3000,5.99,部分成交,0
601002,101,证券卖出,600,5.99,已成,0
300248,101,证券卖出,100,12.99,部分成交,0
300248,101,证券卖出,100,12.99,部分成交,0
300248,101,证券卖出,200,12.99,部分成交,0
300248,101,证券卖出,900,12.99,已成,0
2369,101,证券卖出,100,9.54,已成,0
69,101,证券卖出,700,8.03,部分成交,0
600315,101,证券卖出,100,47.39,已成,0
