冻结金额,可用,参考市值,资产
25384924.47,21231593.57,194378079.65,215609673.22
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
50,深天马Ａ,23800,23800,16.7587,-683.32,398174.0,16.73
62,深圳华强,8000,8000,16.2495,-8155.7,121840.0,15.23
156,华数传媒,14800,14800,11.9424,-15428.24,161320.0,10.9
301,东方盛虹,29800,29800,5.9226,-4845.7,171648.0,5.76
553,安道麦A,11500,11500,9.4027,-1411.39,106720.0,9.28
581,威孚高科,14400,14400,22.8985,-3146.84,326592.0,22.68
598,兴蓉环境,44900,44900,5.0564,4202.26,231235.0,5.15
600,建投能源,17400,17400,5.5363,-1849.32,94482.0,5.43
681,视觉中国,9100,9100,20.6074,-33190.96,154336.0,16.96
739,普洛药业,18100,18100,24.3592,-29488.48,411413.0,22.73
813,德展健康,22100,22100,6.8678,-8128.45,143650.0,6.5
869,张裕Ａ,3600,3600,33.8842,-10167.17,111816.0,31.06
923,河钢资源,38700,38700,15.0249,-31150.46,550314.0,14.22
951,中国重汽,23100,48700,34.1056,-1244.51,1659696.0,34.08
990,诚志股份,6000,6000,15.5964,4821.52,98400.0,16.4
999,华润三九,9800,9800,30.9061,-15053.39,287826.0,29.37
2010,传化智联,50800,50800,6.0804,-17802.12,291084.0,5.73
2019,亿帆医药,18500,18500,30.4737,-41139.25,522625.0,28.25
2028,思源电气,14400,14400,27.3613,-10530.22,383472.0,26.63
2042,华孚时尚,92800,92800,5.9001,-13005.1,534528.0,5.76
2056,横店东磁,20400,20400,13.1217,-41649.74,226032.0,11.08
2080,中材科技,26500,26500,21.7903,-39493.69,537950.0,20.3
2091,江苏国泰,126700,126700,6.8335,-35914.99,829885.0,6.55
2127,南极电商,98239,98239,23.0995,-408624.99,1860646.66,18.939999999999998
2203,海亮股份,14800,14800,8.9546,-1400.8,131128.0,8.86
2212,南洋股份,56900,56900,37.219,-788575.39,1329184.0,23.36
2242,九阳股份,8100,8100,38.4392,-2666.14,308691.0,38.11
2244,滨江集团,30700,30700,5.271,-19065.69,142755.0,4.65
2250,联化科技,19100,19100,25.2708,-2497.71,480174.0,25.14
2281,光迅科技,9500,9500,32.8758,-14685.29,297635.0,31.33
2301,齐心集团,95300,95300,16.809,-52322.89,1549578.0,16.26
2327,富安娜,14800,14800,7.3831,-1821.75,107448.0,7.26
2373,千方科技,17900,17900,24.2242,-36411.6,397201.0,22.19
2375,亚厦股份,0,19600,14.2354,-5201.99,273812.0,13.97
2381,双箭股份,45500,45500,9.0333,65825.15,476840.0,10.48
2382,蓝帆医疗,0,9800,29.6714,-2169.25,288610.0,29.45
2387,维信诺,20200,20200,15.7094,-21399.35,295930.0,14.65
2392,北京利尔,191000,191000,4.7982,-13023.11,903430.0,4.73
2396,星网锐捷,9200,9200,37.2571,-52229.48,290536.0,31.58
2410,广联达,58900,58900,66.7299,-54773.75,3875620.0,65.8
2414,高德红外,16900,16900,40.048,-44919.56,631891.0,37.39
2434,万里扬,14300,14300,9.7183,-5552.4,133419.0,9.33
2439,启明星辰,16400,16400,46.359,-106583.57,653704.0,39.86
2484,江海股份,250700,250700,8.8762,301794.27,2527056.0,10.08
2507,涪陵榨菜,14700,14700,39.3795,-21161.04,557718.0,37.94
2568,百润股份,25300,46500,56.8216,-66103.97,2576100.0,55.4
2595,豪迈科技,13200,13200,22.4989,-28365.5,268620.0,20.35
2635,安洁科技,7200,7200,25.9457,-19768.74,167040.0,23.2
2641,永高股份,56200,56200,8.4452,-2541.16,472080.0,8.4
2643,万润股份,11900,11900,23.4797,-81510.92,197897.0,16.63
2648,卫星石化,16500,16500,18.4428,778.2,305085.0,18.49
2653,海思科,4100,4100,27.6861,-6872.19,106641.0,26.01
2690,美亚光电,6900,6900,55.7129,-9956.02,374463.0,54.27
2705,新宝股份,23800,53800,45.0251,-168132.15,2254220.0,41.9
2706,良信电器,0,46700,24.4633,30666.96,1173104.0,25.12
2709,天赐材料,7000,7000,42.9143,-46300.44,254100.0,36.3
2777,久远银海,60619,60619,27.6714,-165576.38,1511837.86,24.94
2818,富森美,5500,5500,12.4276,15028.45,83380.0,15.16
2821,凯莱英,3600,3600,142.4123,310491.68,823176.0,228.66
2824,和胜股份,15200,15200,22.9226,-11591.21,336832.0,22.16
2831,裕同科技,6700,6700,34.7657,-19535.26,213395.0,31.85
2833,弘亚数控,0,9900,34.4984,1996.14,343530.0,34.7
2847,盐津铺子,0,9700,125.6632,-4201.57,1214731.0,125.23
2850,科达利,0,14800,66.8665,-6016.01,983608.0,66.46
2859,洁美科技,34400,34400,26.997,19023.57,947720.0,27.55
2867,周大生,5600,5600,27.6313,-10479.39,144256.0,25.76
2876,三利谱,29100,29100,46.4598,-83801.28,1268178.0,43.58
2880,卫光生物,11650,11650,38.0675,259008.67,702495.0,60.3
2901,大博医疗,30200,30200,91.1402,-9970.94,2742462.0,90.81
2920,德赛西威,4400,29200,65.9024,28254.01,1952604.0,66.87
2925,盈趣科技,3400,3400,57.5054,-12054.42,183464.0,53.96
2937,兴瑞科技,101400,101400,16.2998,-154108.71,1498692.0,14.78
2938,鹏鼎控股,41600,41600,49.8577,-175041.04,1899040.0,45.65
300001,特锐德,14700,14700,21.0525,-15177.8,294294.0,20.02
300010,豆神教育,18200,18200,21.2162,-35602.31,350532.0,19.26
300037,新宙邦,0,24400,58.0092,-58785.21,1356640.0,55.6
300041,回天新材,171900,171900,14.7236,-114077.83,2416914.0,14.06
300132,青松股份,41000,41000,23.598,-102829.86,864690.0,21.09
300134,大富科技,9300,9300,16.0925,-19088.09,130572.0,14.04
300188,美亚柏科,17600,17600,35.9967,-287350.32,346192.0,19.67
300212,易华录,92000,92000,51.5354,-532258.63,4209000.0,45.75
300220,金运激光,11100,11100,31.3723,13627.86,361860.0,32.6
300227,光韵达,0,104700,10.9297,-27194.24,1117149.0,10.67
300229,拓尔思,344592,344592,12.9008,-437912.36,4007604.96,11.629999999999999
300232,洲明科技,26200,26200,29.9431,-565739.85,218770.0,8.35
300253,卫宁健康,34400,34400,22.588,-66322.8,710704.0,20.66
300259,新天科技,100200,100200,5.3307,-45159.42,488976.0,4.88
300271,华宇软件,12200,12200,32.717,-74017.33,325130.0,26.65
300280,紫天科技,17300,30400,48.2318,-241431.12,1224816.0,40.29
300298,三诺生物,0,17600,41.4147,-21027.01,707872.0,40.22
300308,中际旭创,70726,70726,60.8331,-420334.09,3882150.14,54.89
300315,掌趣科技,63700,63700,8.5025,-14173.39,527436.0,8.28
300316,晶盛机电,15327,15327,23.7918,5490.49,370147.05,24.15
300357,我武生物,8300,8300,39.0985,191327.6,515845.0,62.15
300365,恒华科技,28900,28900,9.4169,50376.5,322524.0,11.16
300374,恒通科技,0,14600,18.6204,-5407.77,266450.0,18.25
300413,芒果超媒,62400,62400,61.6066,92562.73,3936816.0,63.09
300418,昆仑万维,17700,17700,24.4796,-5125.09,428163.0,24.19
300423,鲁亿通,106060,106060,14.1997,14881.04,1520900.4,14.34
300427,红相股份,0,31600,26.2505,38850.84,868368.0,27.48
300440,运达科技,27300,27300,9.9804,-21305.78,251160.0,9.2
300474,景嘉微,4300,4300,75.9348,-26293.71,300226.0,69.82
300476,胜宏科技,189400,189400,24.1691,-568023.93,4009598.0,21.17
300482,万孚生物,44900,44900,96.7999,-336297.52,4010019.0,89.31
300496,中科创达,6400,6400,97.1136,-56279.07,565248.0,88.32
300502,新易盛,39300,39300,71.3722,-135670.81,2669256.0,67.92
300548,博创科技,72000,72000,58.7352,-308531.39,3920400.0,54.45
300552,万集科技,69200,69200,48.9299,-207594.06,3178356.0,45.93
300558,贝达药业,200,6300,130.8314,-1772.63,822465.0,130.55
300559,佳发教育,16324,16324,17.6101,88964.29,376431.44,23.06
300575,中旗股份,25100,37100,48.6971,-95240.03,1711423.0,46.13
300590,移为通信,27063,27063,29.5224,-29563.69,769401.09,28.43
300595,欧普康视,9700,9700,65.0493,-66244.28,564734.0,58.22
300596,利安隆,35300,35300,32.13,182853.97,1317043.0,37.31
300628,亿联网络,66400,66400,64.6036,-135033.29,4154648.0,62.57
300630,普利制药,4500,4500,47.9149,-32467.03,183150.0,40.7
300632,光莆股份,19500,19500,16.9922,-27538.83,303810.0,15.58
300636,同和药业,14800,14800,37.7475,-84619.15,474044.0,32.03
300638,广和通,52200,52200,77.778,-229053.29,3830958.0,73.39
300639,凯普生物,34700,60640,51.3217,214562.07,3326710.4,54.86
300659,中孚信息,15800,15800,57.905,-64858.8,850040.0,53.8
300661,圣邦股份,5500,5500,322.7939,87758.53,1863125.0,338.75
300679,电连技术,20300,20300,34.4885,-74064.29,626052.0,30.84
300684,中石科技,18800,18800,36.4534,-92936.21,592388.0,31.51
300687,赛意信息,55500,55500,20.9992,-47133.35,1118325.0,20.15
300695,兆丰股份,8400,8400,61.4623,30556.6,546840.0,65.1
300709,精研科技,10800,10800,92.3008,-130688.4,866160.0,80.2
300715,凯伦股份,16828,16828,25.448,495618.62,923857.2,54.9
300724,捷佳伟创,57400,57400,88.9641,-329714.04,4776828.0,83.22
300725,药石科技,7735,19535,50.73,1194955.98,2185966.5,111.9
300751,迈为股份,2600,4600,335.7051,-26703.51,1517540.0,329.9
300755,华致酒行,9200,9200,29.9912,-15190.61,260728.0,28.34
300766,每日互动,92700,92700,35.8022,-346900.45,2971962.0,32.06
300770,新媒股份,24940,24940,115.8096,-32661.71,2855630.0,114.5
300771,智莱科技,20,20,-1663.8515,34107.63,830.6,41.53
300783,三只松鼠,9800,9800,80.7222,-166327.91,624750.0,63.75
600021,上海电力,32700,32700,7.965,-4741.16,255714.0,7.82
600060,海信视像,20700,20700,13.669,1263.61,284211.0,13.73
600125,铁龙物流,22600,22600,6.2841,-7776.65,134244.0,5.94
600132,重庆啤酒,6500,6500,71.1794,-21965.96,440700.0,67.8
600167,联美控股,17600,17600,13.5807,515.51,239536.0,13.61
600201,生物股份,29158,29158,27.1429,55315.97,846748.32,29.04
600298,安琪酵母,0,13200,65.8488,-17408.46,851796.0,64.53
600315,XD上海家,9000,9000,46.0337,-40893.45,373410.0,41.49
600329,中新药业,7200,7200,18.2325,-4913.64,126360.0,17.55
600373,中文传媒,16600,16600,13.2974,-10913.6,209824.0,12.64
600376,首开股份,32100,32100,6.8353,-3380.76,216033.0,6.73
600466,蓝光发展,36800,36800,5.9312,-21754.91,196512.0,5.34
600500,中化国际,33300,33300,5.7754,4816.51,197136.0,5.92
600556,天下秀,9200,45900,19.9856,45642.26,962982.0,20.98
600557,康缘药业,10300,10300,14.8282,-12856.24,139874.0,13.58
600563,法拉电子,24100,24100,59.6856,182303.14,1620725.0,67.25
600566,济川药业,12800,12800,27.172,-39321.45,308480.0,24.1
600602,云赛智联,271100,271100,7.7705,-114010.32,1992585.0,7.35
600623,华谊集团,13830,13830,7.2151,-20677.18,79107.6,5.720000000000001
600639,浦东金桥,8300,8300,16.8293,-16843.0,122840.0,14.8
600640,号百控股,7700,7700,19.7727,-14034.9,138215.0,17.95
600642,申能股份,78,78,123.6072,-9188.96,452.4,5.8
600657,信达地产,21100,21100,5.5659,-16371.55,101069.0,4.79
600717,天津港,25100,25100,4.8729,-2331.37,119978.0,4.78
600743,华远地产,258900,258900,2.4072,-48471.64,574758.0,2.22
600748,上实发展,22800,22800,5.4321,2460.61,126312.0,5.54
600757,长江传媒,19200,19200,5.6068,-1666.38,105984.0,5.52
600782,新钢股份,38400,38400,4.4623,-2392.08,168960.0,4.4
600820,隧道股份,84928,84928,8.5265,-199285.46,524855.04,6.180000000000001
600823,世茂股份,37100,37100,4.7683,-13293.06,163611.0,4.41
600835,上海机电,8300,8300,17.6128,-4505.15,141681.0,17.07
600885,宏发股份,11200,11200,7.6433,465883.42,551488.0,49.24
600933,爱柯迪,86500,86500,13.7484,6194.97,1195430.0,13.82
600996,贵广网络,11155,11155,19.8151,-133916.5,87120.55,7.8100000000000005
601019,山东出版,15600,15600,7.0822,-5962.8,104520.0,6.7
601098,中南传媒,18400,18400,11.3821,-9055.55,200376.0,10.89
601100,恒立液压,0,25288,60.3634,-2614.71,1523854.88,60.26
601137,博威合金,43500,43500,15.6227,-51882.92,627705.0,14.43
601168,西部矿业,47900,47900,8.0327,-23121.08,361645.0,7.55
601799,星宇股份,3600,3600,135.922,57088.78,546408.0,151.78
601801,皖新传媒,15200,15200,5.8803,-156.92,89224.0,5.87
601858,中国科传,33555,33555,10.356,-23691.1,323805.75,9.65
601869,长飞光纤,2100,2100,31.9591,-964.08,66150.0,31.5
601929,吉视传媒,51,51,1486.019,-75669.16,117.81,2.31
601949,中国出版,277400,277400,6.149,-88497.78,1617242.0,5.83
601965,中国汽研,26700,26700,11.3234,-9969.9,292365.0,10.95
603056,德邦股份,7000,7000,14.5545,-4301.2,97580.0,13.94
603186,华正新材,19700,19700,52.3678,-214292.64,817353.0,41.49
603228,景旺电子,46800,46800,36.18,-53819.45,1639404.0,35.03
603233,大参林,8500,8500,72.4343,-34376.27,581315.0,68.39
603238,诺邦股份,18900,18900,41.9085,-84076.09,707994.0,37.46
603283,赛腾股份,0,24500,57.1069,-31283.74,1367835.0,55.83
603297,永新光学,7900,7900,43.1517,-24898.69,316000.0,40.0
603303,得邦照明,14600,14600,11.2174,5293.77,169068.0,11.58
603313,梦百合,67400,67400,24.0598,53935.25,1675564.0,24.86
603317,天味食品,19100,19100,57.5656,-15196.0,1084307.0,56.77
603327,福蓉科技,12600,12600,28.3431,-17679.03,339444.0,26.94
603328,依顿电子,9800,9800,10.4002,-4020.37,97902.0,9.99
603379,三美股份,2200,2200,23.1944,-1725.7,49302.0,22.41
603444,吉比特,1100,1100,628.4519,-46763.14,644534.0,585.94
603501,韦尔股份,21700,21700,213.1507,-654921.34,3970449.0,182.97
603515,欧普照明,4000,4000,29.5497,-798.85,117400.0,29.35
603516,淳中科技,26000,26000,38.0647,-17282.85,972400.0,37.4
603528,多伦科技,44100,44100,13.5648,-120161.96,478044.0,10.84
603538,美诺华,32800,32800,46.4504,-65942.67,1457632.0,44.44
603556,海兴电力,36300,36300,15.1159,-19452.76,529254.0,14.58
603566,普莱柯,10300,10300,35.592,-76652.65,289945.0,28.15
603568,伟明环保,4800,4800,21.9165,-127.2,105072.0,21.89
603596,伯特利,16000,16000,38.5019,-27230.35,588800.0,36.8
603605,珀莱雅,1020,1020,-126.2132,307645.44,178908.0,175.4
603638,艾迪精密,13400,23800,58.1864,-60127.3,1324708.0,55.66
603659,璞泰来,15300,15300,121.0068,-239854.81,1611549.0,105.33
603666,亿嘉和,0,4700,108.4336,4541.96,514180.0,109.4
603679,华体科技,23520,23520,27.1066,10428.65,647976.0,27.55
603688,石英股份,72550,72550,24.312,-95188.35,1668650.0,23.0
603699,纽威股份,92800,92800,16.0585,-66681.12,1423552.0,15.34
603712,七一二,5700,5700,52.4475,7994.24,306945.0,53.85
603806,福斯特,5400,5400,66.6983,20529.38,380700.0,70.5
603810,丰山集团,7715,7715,38.0911,-5331.57,288541.0,37.4
603826,坤彩科技,82300,83300,31.8468,-478709.08,2174130.0,26.1
