冻结金额,可用,参考市值,资产
10021649.17,22538174.03,182681618.62,205221296.95
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
403,双林生物,0,34700,73.729,-82204.01,2476192.0,71.36
513,丽珠集团,57600,57600,44.2232,158214.09,2705472.0,46.97
657,中钨高新,63600,63600,6.1518,-7745.37,383508.0,6.03
2106,莱宝高科,70700,70700,11.694,103645.56,930412.0,13.16
2293,罗莱生活,40520,40520,9.6058,-12795.68,376430.8,9.29
2312,三泰控股,100050,100050,4.9405,-41069.39,453226.5,4.53
2327,富安娜,94700,94700,7.0685,-1755.13,667635.0,7.05
2352,顺丰控股,32500,32500,55.7945,-19969.77,1793350.0,55.18
2484,江海股份,290400,290400,9.4381,-63324.08,2677488.0,9.22
2555,三七互娱,119400,119400,41.1087,573271.03,5481654.0,45.91
2568,百润股份,24800,24800,43.843,32661.77,1119968.0,45.16
2626,金达威,167971,167971,24.8022,134013.63,4300057.6,25.599999999999998
2705,新宝股份,27000,27000,33.2366,78122.9,975510.0,36.13
2714,牧原股份,12310,12310,69.1855,173503.28,1025176.8,83.28
2749,国光股份,0,26700,12.6736,4710.01,343095.0,12.85
2777,久远银海,89880,89880,28.7692,155564.34,2741340.0,30.5
2812,恩捷股份,73131,73131,59.2036,612575.07,4942192.98,67.58000000000001
2821,凯莱英,22500,22500,218.4626,426091.2,5341500.0,237.4
2829,星网宇达,49500,49500,31.4382,228285.41,1784475.0,36.05
2841,视源股份,6500,6500,97.2883,18145.86,650520.0,100.08
2861,瀛通通讯,30100,30100,27.4425,24005.07,850024.0,28.24
2880,卫光生物,43150,43150,60.6768,202079.66,2820284.0,65.36
2891,中宠股份,39400,39400,39.2357,93548.0,1639434.0,41.61
2901,大博医疗,21500,21500,92.8388,507855.58,2503890.0,116.46
2913,奥士康,20300,20300,52.6389,121213.91,1189783.0,58.61
2916,深南电路,13700,16700,153.7576,254380.57,2822133.0,168.99
2947,恒铭达,12697,12697,23.7681,525426.56,827209.55,65.15
300119,瑞普生物,191000,191000,20.4406,404799.29,4308960.0,22.56
300138,晨光生物,25200,25200,12.1444,-10946.16,295092.0,11.71
300196,长海股份,34000,34000,10.8382,-8100.12,360400.0,10.6
300220,金运激光,0,36700,45.3835,-40497.46,1625076.0,44.28
300258,精锻科技,22900,22900,11.2738,-14972.07,243198.0,10.62
300308,中际旭创,32300,32300,62.9067,-33809.93,1998078.0,61.86
300327,中颖电子,99800,99800,29.8093,270527.0,3245496.0,32.52
300395,菲利华,87500,87500,27.2556,429133.94,2814000.0,32.16
300423,鲁亿通,75900,75900,14.601,-181473.58,926739.0,12.21
300440,运达科技,141300,141300,10.1117,-20017.27,1408761.0,9.97
300462,华铭智能,30500,30500,21.8677,20504.26,687470.0,22.54
300476,胜宏科技,64900,64900,23.3138,52322.14,1565388.0,24.12
300504,天邑股份,131300,131300,26.1574,109314.19,3543787.0,26.99
300552,万集科技,51180,51180,41.3883,72248.84,2190504.0,42.8
300559,佳发教育,127650,127650,21.2501,3815.75,2716392.0,21.28
300566,激智科技,75800,75800,25.5047,141392.98,2074646.0,27.37
300572,安车检测,24800,24800,57.7104,246005.08,1677224.0,67.63
300577,开润股份,24300,24300,28.2424,-28731.41,657558.0,27.06
300607,拓斯达,35300,35300,43.6877,-127706.09,1414471.0,40.07
300628,亿联网络,35300,35300,62.1033,189442.99,2381691.0,67.47
300651,金陵体育,0,20100,32.9696,-192.9,662496.0,32.96
300673,佩蒂股份,75000,75000,36.6104,240718.42,2986500.0,39.82
300695,兆丰股份,19100,19100,73.4825,94496.36,1498013.0,78.43
300696,爱乐达,25150,25150,30.734,155326.84,928286.5,36.91
300715,凯伦股份,110000,110000,38.9004,-156245.32,4122800.0,37.48
300725,药石科技,50935,50935,102.7361,887487.0,6120349.6,120.16
300737,科顺股份,60400,60400,18.2721,105572.34,1209208.0,20.02
