时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:20:41.283    201872301       608098          601818          100 证券买入    100             3.7000          已撤
09:30:19.217    201872384       608103          002624          101 证券卖出    50              41.5900         已成
09:30:19.287    225872893       608104          300624          101 证券卖出    80              70.1100         已撤
09:30:28.930    233874472       608106          300624          101 证券卖出    80              69.6000         已成
09:35:54.874    205879879       608678          002475          100 证券买入    1700            56.3400         已成
09:35:55.252    213879938       608681          002361          100 证券买入    1600            5.0500          已撤
09:35:55.396    221883776       608683          002308          100 证券买入    3600            8.6300          已撤
09:35:55.573    237882371       608686          600551          100 证券买入    100             10.2900         已成
09:35:55.600    201873326       608687          000153          101 证券卖出    100             10.4800         已成
09:35:56.120    237882375       608695          000612          100 证券买入    2100            8.2000          已成
09:35:56.290    233875386       608697          002104          100 证券买入    100             10.0600         已成
09:35:56.385    217877547       608699          002063          100 证券买入    200             10.7800         已撤
09:35:56.523    213879944       608701          002585          100 证券买入    1900            8.2600          已撤
09:35:56.577    233875390       608703          002467          100 证券买入    3200            7.9200          已撤
09:35:56.725    213879946       608705          002560          100 证券买入    300             10.2100         已成
09:35:56.962    221883786       608708          002208          101 证券卖出    18400           13.2800         已成
09:35:57.100    209875955       608710          002128          100 证券买入    1800            11.9900         已成
09:35:57.291    213879949       608714          002312          100 证券买入    12000           5.7300          已撤
09:35:57.478    233875395       608717          002413          100 证券买入    400             8.9200          已撤
09:35:57.478    237882378       608718          300489          100 证券买入    100             44.2300         已成
09:35:57.740    209875956       608722          002932          100 证券买入    100             95.9200         已成
09:35:57.841    237882379       608725          002869          100 证券买入    100             57.9300         已成
09:35:57.966    213879950       608726          601101          100 证券买入    100             4.4000          已成
09:35:58.029    221883789       608728          603026          100 证券买入    200             36.0300         已成
09:35:58.135    201873336       608729          600988          101 证券卖出    1300            15.3700         已撤
09:35:58.300    225873787       608732          601636          101 证券卖出    1400            9.3100          已撤
09:35:58.425    225873788       608734          000893          100 证券买入    300             8.2000          已撤
09:35:58.626    209875960       608738          300007          100 证券买入    100             16.5600         已成
09:35:58.845    221883793       608739          300065          100 证券买入    300             15.1600         已撤
