冻结金额,可用,参考市值,资产
3978858.4,1235148.42,9589671.96,10825128.18
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
6,深振业Ａ,0,1000,7.3153,284.66,7600.0,7.6
12,南玻Ａ,0,1300,6.1057,83.65,8021.0,6.17
16,深康佳Ａ,5700,5700,7.7353,197.88,44289.0,7.77
21,深科技,500,500,24.4249,542.56,12755.0,25.51
32,深桑达Ａ,0,100,27.1011,-51.11,2659.0,26.59
34,神州数码,200,200,24.9564,-305.27,4686.0,23.43
45,深纺织Ａ,0,200,8.2583,152.34,1804.0,9.02
46,泛海控股,0,600,4.0206,347.62,2760.0,4.6
58,深赛格,0,700,9.3236,382.45,6909.0,9.87
63,中兴通讯,700,700,45.1535,-2627.48,28980.0,41.4
69,华侨城Ａ,700,900,8.0227,-407.47,6813.0,7.57
70,特发信息,0,200,11.4456,-81.12,2208.0,11.04
78,海王生物,12400,12400,4.5975,-1209.4,55800.0,4.5
89,深圳机场,600,600,9.1318,28.9,5508.0,9.18
90,天健集团,0,700,8.3596,28.3,5880.0,8.4
100,TCL科技,14700,29400,6.8701,3230.25,205212.0,6.98
153,丰原药业,0,100,10.0635,95.65,1102.0,11.02
155,川能动力,12100,12100,5.6298,-3385.15,64735.0,5.35
417,合肥百货,0,3000,7.1094,-598.12,20730.0,6.91
516,国际医学,0,1400,5.9917,795.59,9184.0,6.56
529,广弘控股,200,200,8.6017,-72.34,1648.0,8.24
531,穗恒运Ａ,300,300,10.4246,4.63,3132.0,10.44
532,华金资本,100,100,13.2727,32.73,1360.0,13.6
547,航天发展,2400,2400,17.8738,-177.14,42720.0,17.8
566,海南海药,0,2600,9.7893,-336.13,25116.0,9.66
576,广东甘化,0,600,10.4252,-177.1,6078.0,10.13
584,哈工智能,3000,6400,6.2594,-380.26,39680.0,6.2
597,东北制药,100,100,5.3811,18.89,557.0,5.57
607,华媒控股,700,700,5.1542,-324.96,3283.0,4.69
612,焦作万方,0,2100,8.1692,610.6,17766.0,8.46
615,京汉股份,2400,2400,4.6544,-370.67,10800.0,4.5
700,模塑科技,6000,6000,8.7408,-3844.87,48600.0,8.1
717,韶钢松山,600,600,4.6909,-6.56,2808.0,4.68
720,新能泰山,100,100,3.3794,172.06,510.0,5.1
723,美锦能源,300,300,7.2918,-201.53,1986.0,6.62
738,航发控制,0,1000,18.5613,28.68,18590.0,18.59
750,国海证券,0,5400,5.6584,1250.66,31806.0,5.89
756,新华制药,2800,2800,10.3922,2261.72,31360.0,11.2
766,通化金马,200,500,5.6371,-258.57,2560.0,5.12
768,中航飞机,700,1400,22.8415,165.9,32144.0,22.96
