证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2624,101,证券卖出,50,41.59,已成,0
300624,101,证券卖出,80,69.6,已成,0
153,101,证券卖出,100,10.59,已成,0
2104,100,证券买入,100,10.06,已成,0
2560,100,证券买入,300,10.19,已成,0
2208,101,证券卖出,2400,13.28,部分成交,0
2208,101,证券卖出,10400,13.28,部分成交,0
2208,101,证券卖出,700,13.28,部分成交,0
300489,100,证券买入,100,44.2,已成,0
2208,101,证券卖出,4900,13.28,已成,0
603026,100,证券买入,200,36.0,已成,0
612,100,证券买入,2100,8.2,已成,0
2128,100,证券买入,1800,11.99,已成,0
300097,100,证券买入,200,14.07,已成,0
768,100,证券买入,700,23.08,已成,0
600316,100,证券买入,800,24.2,已成,0
300378,101,证券卖出,900,25.23,部分成交,0
300378,101,证券卖出,300,25.23,已成,0
2475,100,证券买入,1700,56.34,已成,0
600536,100,证券买入,600,98.08,已成,0
300007,100,证券买入,100,16.56,已成,0
603999,100,证券买入,200,6.86,部分成交,0
600551,100,证券买入,100,10.29,已成,0
795,100,证券买入,1400,6.6,已成,0
300496,101,证券卖出,200,101.44,部分成交,0
300496,101,证券卖出,100,101.43,已成,0
46,100,证券买入,300,4.64,部分成交,0
2932,100,证券买入,100,95.92,已成,0
46,100,证券买入,300,4.64,已成,0
2669,100,证券买入,200,18.08,已成,0
600458,100,证券买入,300,7.69,部分成交,0
603999,100,证券买入,100,6.86,部分成交,0
600458,100,证券买入,200,7.69,已成,0
603999,100,证券买入,100,6.86,已成,0
601519,100,证券买入,4600,11.11,部分成交,0
2341,100,证券买入,100,5.42,已成,0
600859,100,证券买入,500,57.82,部分成交,0
600859,100,证券买入,800,57.82,已成,0
2612,101,证券卖出,300,10.12,已成,0
601001,100,证券买入,500,5.42,已成,0
2869,100,证券买入,100,57.93,已成,0
300536,101,证券卖出,100,12.03,已成,0
601519,100,证券买入,1000,11.11,部分成交,0
601519,100,证券买入,1200,11.11,已成,0
601038,101,证券卖出,200,11.07,已成,0
600372,100,证券买入,500,17.88,已成,0
600827,100,证券买入,2700,20.64,已成,0
2239,100,证券买入,1900,5.69,部分成交,0
2239,100,证券买入,1800,5.69,部分成交,0
2239,100,证券买入,500,5.69,部分成交,0
2239,100,证券买入,4200,5.69,部分成交,0
2239,100,证券买入,200,5.69,部分成交,0
2239,100,证券买入,9200,5.69,部分成交,0
2239,100,证券买入,800,5.69,部分成交,0
2239,100,证券买入,3600,5.69,已成,0
2237,100,证券买入,600,18.58,已成,0
600211,100,证券买入,400,90.5,已成,0
300246,100,证券买入,100,38.19,已成,0
601108,100,证券买入,2100,13.34,已成,0
600111,100,证券买入,800,12.74,部分成交,0
600111,100,证券买入,200,12.75,部分成交,0
600111,100,证券买入,100,12.75,部分成交,0
600111,100,证券买入,500,12.75,已成,0
2328,100,证券买入,2100,6.13,部分成交,0
2328,100,证券买入,1300,6.13,已成,0
516,100,证券买入,1400,6.53,已成,0
600136,100,证券买入,500,9.46,已成,0
300377,100,证券买入,1600,10.03,已成,0
601101,100,证券买入,100,4.4,已成,0
603138,100,证券买入,200,23.58,已成,0
601377,100,证券买入,17800,8.51,已成,0
58,100,证券买入,700,9.74,已成,0
300054,100,证券买入,900,18.83,已成,0
2160,100,证券买入,9600,4.81,已成,0
153,100,证券买入,100,10.55,已成,0
601330,101,证券卖出,700,10.9,部分成交,0
601330,101,证券卖出,900,10.9,已成,0
300339,101,证券卖出,400,12.5,已成,0
2208,100,证券买入,7800,13.01,已成,0
2613,100,证券买入,1300,4.88,已成,0
913,101,证券卖出,100,17.58,已成,0
600403,101,证券卖出,100,4.0,已成,0
2867,101,证券卖出,100,29.8,已成,0
601168,101,证券卖出,200,7.98,已成,0
2129,101,证券卖出,2500,25.38,已成,0
417,101,证券卖出,1100,6.79,部分成交,0
417,101,证券卖出,1900,6.79,已成,0
2706,101,证券卖出,200,21.4,已成,0
601012,101,证券卖出,600,48.2,已成,0
