证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300120,701,担保品卖出,700,19.57,部分成交,0
300120,701,担保品卖出,600,19.55,已成,0
300726,701,担保品卖出,500,42.85,已成,0
300758,701,担保品卖出,200,31.55,已成,0
2389,701,担保品卖出,200,23.64,部分成交,0
2389,701,担保品卖出,1500,23.64,部分成交,0
2389,701,担保品卖出,100,23.64,部分成交,0
300395,701,担保品卖出,100,50.0,已成,0
300776,701,担保品卖出,100,125.48,已成,0
2001,700,担保品买入,500,32.4,部分成交,0
2001,700,担保品买入,3900,32.4,部分成交,0
2001,700,担保品买入,1600,32.4,已成,0
2151,700,担保品买入,300,59.14,已成,0
300642,700,担保品买入,100,60.35,已成,0
300316,700,担保品买入,2500,25.71,已成,0
603106,700,担保品买入,200,10.58,已成,0
300464,700,担保品买入,600,28.02,已成,0
603306,700,担保品买入,2100,20.38,已成,0
600893,700,担保品买入,200,46.59,部分成交,0
600196,700,担保品买入,100,54.18,部分成交,0
600196,700,担保品买入,100,54.2,部分成交,0
600196,700,担保品买入,100,54.2,部分成交,0
600196,700,担保品买入,900,54.21,已成,0
600095,700,担保品买入,800,16.83,部分成交,0
600095,700,担保品买入,100,16.83,部分成交,0
2389,701,担保品卖出,800,23.64,已成,0
601899,700,担保品买入,33470,6.62,部分成交,0
601899,700,担保品买入,400,6.62,部分成交,0
601899,700,担保品买入,5876,6.63,部分成交,0
601899,700,担保品买入,12600,6.63,部分成交,0
601899,700,担保品买入,14200,6.63,部分成交,0
601899,700,担保品买入,5700,6.63,部分成交,0
601899,700,担保品买入,754,6.63,已成,0
601611,700,担保品买入,1400,8.72,已成,0
600926,700,担保品买入,1000,11.46,部分成交,0
600926,700,担保品买入,700,11.46,已成,0
600095,700,担保品买入,100,16.83,部分成交,0
600893,700,担保品买入,100,46.59,已成,0
300214,700,担保品买入,1100,9.23,已成,0
300671,701,担保品卖出,100,49.39,已成,0
300551,700,担保品买入,1300,34.93,部分成交,0
300551,700,担保品买入,300,34.93,已成,0
600095,700,担保品买入,100,16.83,已成,0
300726,701,担保品卖出,300,42.84,已成,0
300671,701,担保品卖出,600,49.41,已成,0
300214,700,担保品买入,100,9.24,部分成交,0
300214,700,担保品买入,100,9.24,已成,0
2735,700,担保品买入,1200,35.45,已成,0
2389,701,担保品卖出,400,23.64,已成,0
300671,701,担保品卖出,300,49.34,已成,0
300455,701,担保品卖出,400,17.12,部分成交,0
300455,701,担保品卖出,100,17.12,已成,0
300395,701,担保品卖出,500,50.01,已成,0
300395,701,担保品卖出,300,50.01,已成,0
300455,701,担保品卖出,1000,17.11,已成,0
300214,700,担保品买入,300,9.24,已成,0
603267,701,担保品卖出,200,74.01,部分成交,0
603267,701,担保品卖出,100,74.01,已成,0
300455,701,担保品卖出,2000,17.11,已成,0
300120,701,担保品卖出,400,19.42,已成,0
2251,700,担保品买入,100,13.39,部分成交,0
300316,700,担保品买入,200,25.78,部分成交,0
300316,700,担保品买入,1100,25.79,已成,0
600095,700,担保品买入,700,16.85,部分成交,0
2251,700,担保品买入,300,13.39,已成,0
300455,701,担保品卖出,2500,17.11,已成,0
2735,700,担保品买入,900,35.47,已成,0
2251,700,担保品买入,700,13.39,已成,0
300427,701,担保品卖出,200,32.52,已成,0
300427,701,担保品卖出,500,32.54,已成,0
733,701,担保品卖出,800,43.14,部分成交,0
733,701,担保品卖出,100,43.14,部分成交,0
733,701,担保品卖出,1700,43.14,已成,0
600095,700,担保品买入,200,16.85,已成,0
600095,700,担保品买入,100,16.83,已成,0
300316,700,担保品买入,300,25.75,已成,0
2001,700,担保品买入,200,32.47,部分成交,0
2001,700,担保品买入,7700,32.47,部分成交,0
2001,700,担保品买入,1000,32.47,已成,0
733,701,担保品卖出,4200,43.09,部分成交,0
733,701,担保品卖出,200,43.09,部分成交,0
733,701,担保品卖出,200,43.08,部分成交,0
733,701,担保品卖出,200,43.08,部分成交,0
733,701,担保品卖出,300,43.08,部分成交,0
2389,701,担保品卖出,700,23.95,部分成交,0
2389,701,担保品卖出,800,23.95,部分成交,0
2389,701,担保品卖出,500,23.95,部分成交,0
2389,701,担保品卖出,600,23.95,部分成交,0
2389,701,担保品卖出,800,23.94,部分成交,0
2389,701,担保品卖出,300,23.94,部分成交,0
2389,701,担保品卖出,1100,23.94,部分成交,0
733,701,担保品卖出,3100,43.08,部分成交,0
733,701,担保品卖出,100,43.08,部分成交,0
2389,701,担保品卖出,700,23.94,已成,0
733,701,担保品卖出,400,43.08,部分成交,0
733,701,担保品卖出,400,43.08,部分成交,0
733,701,担保品卖出,500,43.08,部分成交,0
733,701,担保品卖出,400,43.08,部分成交,0
733,701,担保品卖出,100,43.08,部分成交,0
733,701,担保品卖出,400,43.08,部分成交,0
733,701,担保品卖出,2000,43.08,部分成交,0
300120,701,担保品卖出,2236,19.19,部分成交,0
300120,701,担保品卖出,200,19.19,部分成交,0
300120,701,担保品卖出,200,19.19,部分成交,0
300120,701,担保品卖出,500,19.19,部分成交,0
300120,701,担保品卖出,1800,19.18,部分成交,0
300120,701,担保品卖出,15100,19.18,部分成交,0
300120,701,担保品卖出,200,19.18,部分成交,0
300120,701,担保品卖出,300,19.18,部分成交,0
300120,701,担保品卖出,200,19.18,部分成交,0
300120,701,担保品卖出,100,19.18,部分成交,0
300120,701,担保品卖出,2100,19.18,部分成交,0
733,701,担保品卖出,100,43.08,部分成交,0
300120,701,担保品卖出,200,19.18,部分成交,0
300120,701,担保品卖出,200,19.18,部分成交,0
733,701,担保品卖出,100,43.08,部分成交,0
300120,701,担保品卖出,100,19.18,部分成交,0
300120,701,担保品卖出,13864,19.18,已成,0
2001,700,担保品买入,300,32.91,部分成交,0
2001,700,担保品买入,500,32.92,部分成交,0
2001,700,担保品买入,500,32.92,部分成交,0
2001,700,担保品买入,1500,32.92,部分成交,0
2001,700,担保品买入,500,32.92,部分成交,0
2001,700,担保品买入,1000,32.92,部分成交,0
2001,700,担保品买入,1700,32.92,已成,0
300395,701,担保品卖出,100,50.1,部分成交,0
300395,701,担保品卖出,200,50.1,部分成交,0
300395,701,担保品卖出,200,50.1,部分成交,0
300395,701,担保品卖出,400,50.1,部分成交,0
300395,701,担保品卖出,200,50.1,部分成交,0
300395,701,担保品卖出,300,50.09,部分成交,0
300395,701,担保品卖出,2800,50.09,部分成交,0
300395,701,担保品卖出,500,50.09,部分成交,0
300395,701,担保品卖出,7700,50.08,已成,0
733,701,担保品卖出,400,43.08,部分成交,0
733,701,担保品卖出,400,43.08,部分成交,0
733,701,担保品卖出,100,43.08,部分成交,0
733,701,担保品卖出,200,43.08,已成,0
300427,701,担保品卖出,700,32.47,部分成交,0
300427,701,担保品卖出,700,32.47,部分成交,0
300427,701,担保品卖出,600,32.47,部分成交,0
300427,701,担保品卖出,300,32.41,部分成交,0
300427,701,担保品卖出,1200,32.39,部分成交,0
300427,701,担保品卖出,4200,32.39,部分成交,0
2251,700,担保品买入,2200,13.52,部分成交,0
2251,700,担保品买入,700,13.52,部分成交,0
2251,700,担保品买入,700,13.52,部分成交,0
2251,700,担保品买入,1000,13.52,部分成交,0
2251,700,担保品买入,2000,13.52,部分成交,0
2251,700,担保品买入,900,13.52,部分成交,0
2251,700,担保品买入,100,13.52,部分成交,0
2251,700,担保品买入,500,13.52,部分成交,0
2251,700,担保品买入,100,13.52,部分成交,0
2251,700,担保品买入,1400,13.53,部分成交,0
2251,700,担保品买入,5300,13.53,部分成交,0
2251,700,担保品买入,100,13.53,部分成交,0
2251,700,担保品买入,2500,13.53,已成,0
300427,701,担保品卖出,200,32.39,部分成交,0
300427,701,担保品卖出,900,32.39,部分成交,0
300427,701,担保品卖出,200,32.39,部分成交,0
300427,701,担保品卖出,1000,32.39,部分成交,0
300427,701,担保品卖出,100,32.39,部分成交,0
300427,701,担保品卖出,100,32.39,部分成交,0
300427,701,担保品卖出,2100,32.39,已成,0
300455,701,担保品卖出,400,17.21,部分成交,0
300455,701,担保品卖出,10000,17.21,部分成交,0
300455,701,担保品卖出,1000,17.21,部分成交,0
300455,701,担保品卖出,200,17.21,部分成交,0
300455,701,担保品卖出,300,17.2,部分成交,0
300455,701,担保品卖出,400,17.2,部分成交,0
300455,701,担保品卖出,1000,17.2,部分成交,0
300455,701,担保品卖出,600,17.19,部分成交,0
300455,701,担保品卖出,700,17.19,部分成交,0
300455,701,担保品卖出,2000,17.19,部分成交,0
300455,701,担保品卖出,2000,17.17,部分成交,0
300455,701,担保品卖出,1700,17.17,已成,0
2735,700,担保品买入,100,35.23,部分成交,0
2735,700,担保品买入,200,35.26,部分成交,0
2735,700,担保品买入,700,35.27,部分成交,0
2735,700,担保品买入,100,35.27,部分成交,0
2735,700,担保品买入,2600,35.28,部分成交,0
2735,700,担保品买入,400,35.33,部分成交,0
2735,700,担保品买入,400,35.33,部分成交,0
2735,700,担保品买入,200,35.34,部分成交,0
2735,700,担保品买入,2900,35.34,部分成交,0
2735,700,担保品买入,300,35.34,部分成交,0
2735,700,担保品买入,300,35.34,部分成交,0
2735,700,担保品买入,300,35.34,已成,0
300671,701,担保品卖出,5200,51.9,部分成交,0
300671,701,担保品卖出,100,51.89,部分成交,0
300671,701,担保品卖出,700,51.88,部分成交,0
300671,701,担保品卖出,200,51.88,部分成交,0
300671,701,担保品卖出,300,51.88,部分成交,0
300671,701,担保品卖出,100,51.88,部分成交,0
300671,701,担保品卖出,200,51.86,部分成交,0
300671,701,担保品卖出,200,51.86,部分成交,0
300671,701,担保品卖出,100,51.85,部分成交,0
300671,701,担保品卖出,500,51.85,部分成交,0
300671,701,担保品卖出,200,51.84,部分成交,0
300671,701,担保品卖出,200,51.82,部分成交,0
300671,701,担保品卖出,700,51.79,部分成交,0
300671,701,担保品卖出,200,51.79,部分成交,0
300671,701,担保品卖出,200,51.79,部分成交,0
300671,701,担保品卖出,100,51.79,部分成交,0
300671,701,担保品卖出,600,51.79,部分成交,0
300671,701,担保品卖出,800,51.79,部分成交,0
300671,701,担保品卖出,500,51.79,部分成交,0
300671,701,担保品卖出,2600,51.79,已成,0
300726,701,担保品卖出,100,42.96,部分成交,0
300726,701,担保品卖出,700,42.95,部分成交,0
300726,701,担保品卖出,400,42.95,已成,0
300214,700,担保品买入,600,9.37,部分成交,0
300214,700,担保品买入,3500,9.38,部分成交,0
300214,700,担保品买入,2000,9.38,部分成交,0
300214,700,担保品买入,2000,9.38,部分成交,0
300214,700,担保品买入,2800,9.38,已成,0
300776,701,担保品卖出,200,126.54,部分成交,0
300776,701,担保品卖出,100,126.54,部分成交,0
300776,701,担保品卖出,700,126.54,部分成交,0
300776,701,担保品卖出,700,126.54,部分成交,0
300776,701,担保品卖出,1100,126.51,已成,0
300316,700,担保品买入,1799,26.0,部分成交,0
300316,700,担保品买入,2600,26.0,部分成交,0
300316,700,担保品买入,200,26.0,部分成交,0
300316,700,担保品买入,2000,26.0,部分成交,0
300316,700,担保品买入,1000,26.0,部分成交,0
300316,700,担保品买入,200,26.0,部分成交,0
300316,700,担保品买入,500,26.0,部分成交,0
300316,700,担保品买入,100,26.0,部分成交,0
300316,700,担保品买入,200,26.0,部分成交,0
300316,700,担保品买入,700,26.0,部分成交,0
300316,700,担保品买入,200,26.0,部分成交,0
300316,700,担保品买入,100,26.0,部分成交,0
300316,700,担保品买入,500,26.0,部分成交,0
300316,700,担保品买入,500,26.0,部分成交,0
300316,700,担保品买入,100,26.0,部分成交,0
300316,700,担保品买入,100,26.01,部分成交,0
300316,700,担保品买入,800,26.01,部分成交,0
300316,700,担保品买入,500,26.01,部分成交,0
300316,700,担保品买入,400,26.01,部分成交,0
300316,700,担保品买入,2000,26.01,部分成交,0
300316,700,担保品买入,1000,26.01,部分成交,0
300316,700,担保品买入,200,26.01,部分成交,0
300316,700,担保品买入,100,26.01,部分成交,0
300316,700,担保品买入,600,26.01,部分成交,0
300316,700,担保品买入,700,26.01,部分成交,0
300316,700,担保品买入,500,26.01,部分成交,0
300316,700,担保品买入,3000,26.01,部分成交,0
300316,700,担保品买入,200,26.01,部分成交,0
300316,700,担保品买入,5401,26.02,已成,0
603267,701,担保品卖出,300,74.37,部分成交,0
603267,701,担保品卖出,300,74.32,部分成交,0
603267,701,担保品卖出,1100,74.31,部分成交,0
603267,701,担保品卖出,800,74.08,部分成交,0
603267,701,担保品卖出,100,74.03,部分成交,0
603267,701,担保品卖出,200,74.03,部分成交,0
603267,701,担保品卖出,400,74.03,部分成交,0
603267,701,担保品卖出,500,74.03,部分成交,0
603267,701,担保品卖出,100,74.03,部分成交,0
603267,701,担保品卖出,400,74.03,部分成交,0
603267,701,担保品卖出,100,74.03,部分成交,0
603267,701,担保品卖出,2700,74.03,已成,0
300464,700,担保品买入,600,27.43,部分成交,0
300464,700,担保品买入,100,27.45,部分成交,0
300464,700,担保品买入,700,27.45,部分成交,0
300464,700,担保品买入,100,27.45,部分成交,0
300464,700,担保品买入,500,27.45,部分成交,0
300464,700,担保品买入,500,27.45,部分成交,0
300464,700,担保品买入,400,27.45,部分成交,0
300464,700,担保品买入,700,27.5,部分成交,0
300464,700,担保品买入,600,27.5,部分成交,0
300464,700,担保品买入,600,27.5,部分成交,0
300464,700,担保品买入,400,27.5,部分成交,0
300464,700,担保品买入,100,27.51,部分成交,0
300464,700,担保品买入,3000,27.51,部分成交,0
300464,700,担保品买入,500,27.51,部分成交,0
300464,700,担保品买入,400,27.51,部分成交,0
300464,700,担保品买入,1200,27.51,部分成交,0
300464,700,担保品买入,800,27.51,部分成交,0
300464,700,担保品买入,1500,27.51,部分成交,0
300464,700,担保品买入,1100,27.51,部分成交,0
300464,700,担保品买入,900,27.51,部分成交,0
300464,700,担保品买入,100,27.51,部分成交,0
300551,700,担保品买入,800,34.99,已成,0
300464,700,担保品买入,1800,27.51,部分成交,0
300464,700,担保品买入,800,27.51,部分成交,0
300642,700,担保品买入,1300,60.2,已成,0
600095,700,担保品买入,1200,16.8,部分成交,0
600095,700,担保品买入,900,16.81,已成,0
600926,700,担保品买入,1100,11.48,部分成交,0
600926,700,担保品买入,200,11.48,部分成交,0
600926,700,担保品买入,1400,11.49,部分成交,0
600926,700,担保品买入,400,11.49,部分成交,0
600926,700,担保品买入,5000,11.49,部分成交,0
600926,700,担保品买入,700,11.49,部分成交,0
600926,700,担保品买入,200,11.49,部分成交,0
600926,700,担保品买入,100,11.49,部分成交,0
600926,700,担保品买入,100,11.49,部分成交,0
600926,700,担保品买入,1200,11.49,部分成交,0
600926,700,担保品买入,4900,11.49,部分成交,0
600926,700,担保品买入,2000,11.49,部分成交,0
600926,700,担保品买入,5000,11.5,部分成交,0
600926,700,担保品买入,352,11.5,部分成交,0
600926,700,担保品买入,1000,11.5,部分成交,0
600926,700,担保品买入,600,11.5,部分成交,0
600926,700,担保品买入,1000,11.5,部分成交,0
600926,700,担保品买入,500,11.5,部分成交,0
600926,700,担保品买入,500,11.5,部分成交,0
