时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
14:03:53.073    229951361       630455          000893          101 证券卖出    100             8.4900          已成
14:03:53.343    229951362       630457          300277          101 证券卖出    400             12.1200         已成
14:03:53.445    237950620       630458          603005          101 证券卖出    100             75.9400         已成
14:03:53.602    217945774       630460          000799          101 证券卖出    1000            65.9200         已成
14:03:53.854    209943983       630464          600048          101 证券卖出    400             15.8200         已成
14:03:53.876    221951784       630462          600635          101 证券卖出    200             4.8500          已撤
14:03:53.989    237950622       630466          600837          101 证券卖出    2600            13.7800         已成
14:03:54.131    217945775       630469          000153          101 证券卖出    100             10.7800         已撤
14:03:54.390    233943361       630470          603113          101 证券卖出    100             14.4800         已撤
14:03:54.421    205948095       630473          002652          101 证券卖出    500             4.2500          已成
14:03:54.500    221951785       630474          002932          101 证券卖出    100             93.1500         已成
14:03:54.619    229951365       630476          600597          101 证券卖出    500             16.4400         已成
14:03:54.643    205948096       630477          600896          101 证券卖出    100             4.7800          已成
14:03:54.930    237950624       630480          000860          101 证券卖出    100             62.9400         已成
14:03:54.984    217945777       630482          300160          101 证券卖出    3100            7.1400          已成
14:03:55.127    225941574       630484          300009          101 证券卖出    400             19.5400         已成
14:03:55.261    233943362       630486          300088          101 证券卖出    100             10.7400         已成
14:03:55.300    201941209       630488          600308          101 证券卖出    1300            4.9600          部撤
14:03:55.479    209943985       630489          600546          101 证券卖出    200             12.9000         已成
14:03:55.606    225941575       630491          601519          101 证券卖出    6200            10.2100         已成
14:03:55.757    201941210       630494          000848          101 证券卖出    400             8.3700          已成
14:03:55.790    209943986       630496          002023          101 证券卖出    800             16.9700         已成
14:03:55.882    221951786       630497          002082          101 证券卖出    400             10.0500         已成
14:03:56.047    233943364       630499          002261          101 证券卖出    200             9.0000          已成
14:03:56.267    205948097       630502          300315          101 证券卖出    1400            7.8400          已撤
14:03:56.268    209943987       630503          600622          101 证券卖出    3200            4.1000          已撤
14:03:56.347    205948098       630505          600391          101 证券卖出    300             26.0600         已成
14:03:56.616    205948099       630508          600834          101 证券卖出    200             11.3600         已成
14:03:56.747    201941212       630510          600285          101 证券卖出    200             10.9300         已成
14:03:56.779    209943989       630512          000962          101 证券卖出    200             7.8200          已成
14:03:57.022    209943990       630514          002570          101 证券卖出    900             7.7800          已成
14:03:57.113    225941580       630515          002156          101 证券卖出    400             24.4900         已成
14:03:57.197    201941214       630518          600060          101 证券卖出    100             13.6800         已撤
14:03:57.406    209943991       630520          601989          101 证券卖出    2200            5.2400          已成
14:03:57.495    233943368       630522          603993          101 证券卖出    2700            4.2400          已撤
14:03:57.683    225941581       630525          000959          101 证券卖出    100             4.2900          已撤
14:03:57.763    233943369       630526          002245          101 证券卖出    500             4.6400          已撤
14:03:57.844    201941216       630528          601002          101 证券卖出    100             5.6600          已成
14:03:57.895    209943993       630530          000973          101 证券卖出    800             4.8600          已撤
14:03:58.015    217945783       630532          300007          101 证券卖出    200             15.2200         已成
14:03:58.213    225941582       630534          300149          101 证券卖出    200             19.2500         已成
14:03:58.467    233943370       630536          300536          101 证券卖出    100             12.6400         已撤
14:03:58.504    201941217       630538          000589          101 证券卖出    100             5.0200          已成
14:03:58.615    221951790       630540          601198          101 证券卖出    500             12.9200         已成
14:03:58.765    229951368       630543          300256          101 证券卖出    200             6.3900          已成
14:03:58.767    237950628       630542          601555          101 证券卖出    3200            9.8100          已成
14:03:58.916    213948681       630546          002266          101 证券卖出    900             5.0400          已成
14:03:59.335    213948682       630547          300236          101 证券卖出    100             60.2300         已撤
14:03:59.339    233943372       630549          000886          101 证券卖出    400             5.1500          已成
14:03:59.530    233943373       630552          002100          101 证券卖出    100             16.8400         已成
14:03:59.708    201941220       630554          002611          101 证券卖出    2300            4.8900          已撤
14:03:59.761    209943995       630556          002368          101 证券卖出    200             31.6100         已成
14:03:59.912    225941585       630557          603027          101 证券卖出    100             31.2600         已成
14:04:00.401    213948684       630561          300342          101 证券卖出    100             20.2300         已成
14:04:00.410    221951793       630562          000690          101 证券卖出    300             5.9000          已成
14:04:00.415    229951370       630564          000797          101 证券卖出    1600            3.8700          已撤
14:04:00.527    237950630       630566          600720          101 证券卖出    500             20.6500         已成
14:04:00.833    205948104       630568          600971          101 证券卖出    100             5.1500          已成
14:04:00.883    213948686       630570          601919          101 证券卖出    500             4.1200          已成
14:04:01.017    229951372       630573          603369          101 证券卖出    100             41.5900         已成
14:04:01.019    237950634       630574          002532          101 证券卖出    100             7.9500          已成
14:04:01.211    213948688       630575          002050          101 证券卖出    200             21.8400         已成
14:04:01.392    221951796       630578          002869          101 证券卖出    100             54.1800         已成
14:04:01.678    201941222       630580          002614          101 证券卖出    300             11.6300         已撤
14:04:01.694    209943998       630582          002706          101 证券卖出    200             20.4800         已成
14:04:01.797    217945788       630584          300136          101 证券卖出    100             49.2900         已成
14:04:02.113    205948107       630589          002613          101 证券卖出    1300            4.4600          已成
14:04:02.116    209943999       630588          002524          101 证券卖出    400             10.0200         已成
14:04:02.255    229951373       630591          600929          101 证券卖出    100             6.7900          已成
14:04:02.391    221951798       630594          002355          101 证券卖出    4700            5.4300          已成
14:04:02.428    205948109       630595          000531          101 证券卖出    600             9.8500          已成
14:04:02.683    205948110       630597          300607          101 证券卖出    100             43.8500         已成
14:04:02.698    213948691       630599          000030          101 证券卖出    300             8.0700          已成
14:04:02.820    233943378       630601          600173          101 证券卖出    100             5.3400          已成
14:04:03.019    233943379       630602          600330          101 证券卖出    200             10.2600         已成
14:04:03.200    225941592       630605          601789          101 证券卖出    12600           5.0000          已撤
14:04:03.226    233943380       630608          300181          101 证券卖出    500             6.4100          已成
14:04:03.485    229951375       630609          600658          101 证券卖出    200             6.2500          已撤
