证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300277,101,证券卖出,400,12.13,已成,0
799,101,证券卖出,100,65.98,部分成交,0
799,101,证券卖出,500,65.97,部分成交,0
799,101,证券卖出,100,65.96,部分成交,0
799,101,证券卖出,300,65.96,已成,0
603005,101,证券卖出,100,76.03,已成,0
600048,101,证券卖出,400,15.83,已成,0
600837,101,证券卖出,2600,13.78,已成,0
860,101,证券卖出,100,62.98,已成,0
300160,101,证券卖出,2500,7.15,部分成交,0
300160,101,证券卖出,600,7.14,已成,0
300009,101,证券卖出,400,19.55,已成,0
300088,101,证券卖出,100,10.75,已成,0
848,101,证券卖出,400,8.37,已成,0
2023,101,证券卖出,800,16.99,已成,0
600546,101,证券卖出,200,12.94,已成,0
2082,101,证券卖出,400,10.06,已成,0
601519,101,证券卖出,2100,10.22,部分成交,0
601519,101,证券卖出,1500,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,200,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,100,10.22,部分成交,0
601519,101,证券卖出,1100,10.22,已成,0
2261,101,证券卖出,200,9.0,已成,0
600597,101,证券卖出,100,16.44,部分成交,0
600597,101,证券卖出,100,16.44,部分成交,0
600597,101,证券卖出,200,16.44,部分成交,0
600391,101,证券卖出,300,26.08,已成,0
962,101,证券卖出,200,7.82,已成,0
600834,101,证券卖出,200,11.37,已成,0
2570,101,证券卖出,900,7.8,已成,0
2156,101,证券卖出,400,24.51,已成,0
600285,101,证券卖出,200,10.94,已成,0
601989,101,证券卖出,2200,5.25,已成,0
300007,101,证券卖出,200,15.23,已成,0
600597,101,证券卖出,100,16.44,已成,0
300149,101,证券卖出,200,19.25,已成,0
601002,101,证券卖出,100,5.66,已成,0
589,101,证券卖出,100,5.02,已成,0
300256,101,证券卖出,200,6.39,已成,0
601198,101,证券卖出,500,12.92,已成,0
2266,101,证券卖出,900,5.04,已成,0
601555,101,证券卖出,100,9.81,部分成交,0
601555,101,证券卖出,2000,9.81,部分成交,0
601555,101,证券卖出,1100,9.81,已成,0
886,101,证券卖出,400,5.15,已成,0
2100,101,证券卖出,100,16.85,已成,0
893,101,证券卖出,100,8.49,已成,0
2368,101,证券卖出,100,31.65,部分成交,0
2368,101,证券卖出,100,31.64,已成,0
603027,101,证券卖出,100,31.26,已成,0
600720,101,证券卖出,500,20.68,已成,0
600971,101,证券卖出,100,5.15,已成,0
2050,101,证券卖出,200,21.86,已成,0
2869,101,证券卖出,100,54.23,已成,0
603369,101,证券卖出,100,41.63,已成,0
2706,101,证券卖出,200,20.5,已成,0
