冻结金额,可用,参考市值,资产
,4715312.15,,104522467.99
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
32,深桑达Ａ,7300,7300,26.6237,-10685.16,183668.0,25.16
34,神州数码,6300,6300,25.7914,-21995.85,140490.0,22.3
66,中国长城,26105,66105,15.8864,8170.37,1058341.05,16.01
155,川能动力,82200,82200,5.3886,-25370.41,417576.0,5.08
157,中联重科,80800,80800,8.539,-24157.97,665792.0,8.24
338,潍柴动力,64100,64100,16.5313,-23799.94,1035856.0,16.16
423,东阿阿胶,11000,11000,36.1674,-18121.7,379720.0,34.52
538,云南白药,0,6400,108.3722,-16782.0,676800.0,105.75
547,航天发展,61600,61600,18.0752,-53912.97,1059520.0,17.2
582,北部湾港,0,29200,12.0953,-11542.97,341640.0,11.7
661,长春高新,0,2300,464.9816,-40851.77,1028606.0,447.22
686,东北证券,12500,12500,11.4688,-10985.5,132375.0,10.59
719,中原传媒,5300,5300,7.3907,-533.87,38637.0,7.29
733,振华科技,16600,16600,30.035,-25979.77,472602.0,28.47
786,北新建材,30000,30000,31.739,-46769.82,905400.0,30.18
788,北大医药,116600,116600,7.7863,-64867.15,843018.0,7.23
830,鲁西化工,31400,31400,11.9574,-18444.33,357018.0,11.37
858,五粮液,0,5200,204.354,-15412.65,1047228.0,201.39
903,云内动力,78,78,152.28,-11305.32,572.52,7.34
906,浙商中拓,51000,51000,6.2914,-8231.09,312630.0,6.13
933,神火股份,0,120200,5.1723,-23108.66,598596.0,4.98
2024,苏宁易购,96600,96600,10.7841,-47734.25,994014.0,10.29
2027,分众传媒,20,20,-949.648,19112.56,119.6,5.9799999999999995
2117,东港股份,7,7,1802.8243,-12540.53,79.24,11.319999999999999
2124,天邦股份,52600,64500,17.2259,33805.71,1144875.0,17.75
2179,中航光电,600,600,45.9469,-1024.14,26544.0,44.24
2189,中光学,16000,16000,19.1319,5089.07,311200.0,19.45
2225,濮耐股份,12200,12200,4.852,-3928.35,55266.0,4.53
2271,东方雨虹,0,17400,53.9968,-35265.72,904278.0,51.97
2287,奇正藏药,0,13756,23.9255,-9842.85,319276.76,23.21
2288,超华科技,167300,167300,5.6436,-27370.61,916804.0,5.48
2311,海大集团,1400,1400,55.9555,-2093.76,76244.0,54.46
2344,海宁皮城,3100,3100,4.6207,-870.15,13454.0,4.34
2352,顺丰控股,0,5300,65.4564,-10103.92,336815.0,63.55
2410,广联达,0,800,71.2934,-354.71,56680.0,70.85
2416,爱施德,114900,114900,8.8397,2337.68,1018014.0,8.86
2429,兆驰股份,0,150900,6.8405,-51381.46,980850.0,6.5
2555,三七互娱,0,23600,44.7944,-39044.69,1018104.0,43.14
2568,百润股份,0,5600,52.084,-12790.41,278880.0,49.8
2614,奥佳华,18000,18000,11.698,-3204.43,207360.0,11.52
2631,德尔未来,10400,10400,10.7371,-34081.42,77584.0,7.46
2640,跨境通,75700,75700,8.037,-24755.36,583647.0,7.71
2688,金河生物,20700,20700,7.6416,5970.35,164151.0,7.93
2690,美亚光电,0,600,54.5376,-772.58,31950.0,53.25
2783,凯龙股份,40900,40900,11.7737,-12830.25,468714.0,11.46
2928,华夏航空,25300,25300,12.517,-32813.49,283866.0,11.22
300003,乐普医疗,0,24100,43.649,-39498.79,1012441.0,42.01
300007,汉威科技,65700,65700,16.8457,-105496.99,1001268.0,15.24
300036,超图软件,4300,4300,23.5535,-2595.2,98685.0,22.95
300037,新宙邦,0,6400,55.95,-14975.83,343104.0,53.61
300083,创世纪,115700,115700,8.8643,-71070.83,954525.0,8.25
300085,银之杰,0,43200,22.5404,-60928.5,912816.0,21.13
300097,智云股份,4500,4500,13.2707,-1892.96,57825.0,12.85
300118,东方日升,62300,62300,18.7702,-40504.39,1128876.0,18.12
300124,汇川技术,17807,17807,51.8782,-56772.63,867022.83,48.69
300144,宋城演艺,53800,53800,19.749,-72578.36,989920.0,18.4
300190,维尔利,0,11900,8.8607,-5600.94,99841.0,8.39
300212,易华录,3600,3600,50.8493,-5001.45,178056.0,49.46
300214,日科化学,26700,26700,8.8859,-3095.54,234159.0,8.77
300244,迪安诊断,3300,3300,37.1322,-6409.38,116127.0,35.19
300255,常山药业,1400,1400,11.4337,-7523.13,8484.0,6.06
300263,隆华科技,89100,89100,8.8833,-80484.75,711018.0,7.98
300303,聚飞光电,146700,146700,6.5049,-69669.87,884601.0,6.03
300315,掌趣科技,42700,42700,8.7766,-41699.22,333060.0,7.8
