时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:34:58.066    209667586       10001           601818          100 证券买入    100             4.1000          已撤
09:35:00.482    217669318       10002           601818          100 证券买入    100             4.0700          已撤
09:35:01.350    209667597       10003           600637          101 证券卖出    7600            10.7400         已成
09:35:01.372    217669320       10004           603713          101 证券卖出    100             116.4600        已撤
09:35:01.400    225666766       10005           002821          101 证券卖出    100             239.7600        已成
09:35:01.427    233668380       10006           600486          101 证券卖出    100             86.2400         已成
09:35:01.455    201666315       10007           300027          101 证券卖出    66000           4.6800          已撤
09:35:01.485    209667598       10008           603228          101 证券卖出    1400            40.1000         已成
09:35:01.514    217669321       10009           002340          101 证券卖出    9900            5.3900          已成
09:35:01.575    225666767       10010           300255          101 证券卖出    4700            6.6200          已成
09:35:01.605    201666316       10011           300476          101 证券卖出    1100            26.0300         已成
09:35:01.632    209667599       10012           002791          101 证券卖出    100             101.9500        已成
09:35:01.657    221676311       10013           603077          101 证券卖出    31900           1.4100          已撤
09:35:01.679    213672794       10014           000425          101 证券卖出    3500            6.3900          已成
09:35:02.159    217669325       10015           000671          101 证券卖出    1100            7.4100          已成
09:35:02.459    237674507       10016           002027          101 证券卖出    200             6.0100          已成
09:35:02.481    217669327       10017           002422          101 证券卖出    900             22.9800         已成
09:35:02.503    237674508       10018           603833          100 证券买入    100             122.7500        已撤
09:35:02.519    213672798       10019           000830          100 证券买入    1500            8.8500          已撤
09:35:10.087    217669355       10020           603181          101 证券卖出    200             23.0500         已成
09:35:10.103    201666354       10021           002821          101 证券卖出    300             240.1100        已成
09:35:10.118    209667636       10022           300220          101 证券卖出    100             38.9100         已成
09:35:10.139    221676356       10023           300476          101 证券卖出    400             26.0100         已撤
09:35:10.154    229676367       10024           002422          101 证券卖出    300             22.9900         已成
09:35:10.176    205672943       10025           603228          101 证券卖出    200             40.0400         已成
09:35:10.198    225666806       10026           002027          101 证券卖出    11600           6.0100          已成
09:35:10.207    237674549       10027           002791          101 证券卖出    300             102.3000        已成
09:35:10.221    201666356       10028           002376          101 证券卖出    500             11.2200         已撤
09:35:10.229    209667637       10029           603713          101 证券卖出    500             116.6500        已撤
09:35:11.122    213672838       10030           000671          101 证券卖出    4100            7.4300          已撤
09:35:11.130    221676363       10031           002376          101 证券卖出    600             11.2000         已成
09:35:11.139    229676375       10032           002422          101 证券卖出    600             23.0600         已成
09:35:11.148    237674554       10033           600486          101 证券卖出    100             86.2000         已成
09:35:11.156    213672839       10034           603181          101 证券卖出    400             23.0600         已成
09:35:11.164    221676364       10035           002024          101 证券卖出    900             12.0000         已成
09:35:11.174    229676376       10036           300255          101 证券卖出    2900            6.6300          已成
09:35:11.183    237674555       10037           603228          101 证券卖出    1100            40.0400         已成
09:35:12.478    221676371       10038           603713          101 证券卖出    100             116.2400        已成
09:35:13.125    213672849       10039           300027          101 证券卖出    82300           4.6800          已撤
09:35:13.148    209667650       10040           002821          101 证券卖出    200             240.9600        已撤
09:35:13.165    201666378       10041           603228          101 证券卖出    2800            40.0500         已成
09:35:13.174    209667651       10042           002024          101 证券卖出    5900            11.9800         已成
09:35:14.173    233668441       10043           002027          101 证券卖出    200             6.0100          已成
09:35:14.181    201666383       10044           002376          101 证券卖出    3500            11.1900         已成
09:35:14.190    209667654       10045           002422          101 证券卖出    300             23.0700         已成
09:35:14.199    217669377       10046           002791          101 证券卖出    100             102.9300        已撤
09:35:14.209    233668442       10047           002081          100 证券买入    1700            8.7600          已成
09:35:14.217    201666384       10048           600176          100 证券买入    800             9.8400          已成
09:35:19.927    229676434       10049           000671          101 证券卖出    5300            7.4100          已成
09:35:20.405    229676436       10050           002376          101 证券卖出    100             11.1900         已成
09:35:20.419    237674602       10051           002791          101 证券卖出    200             102.9100        已撤
09:35:20.428    205672995       10052           603713          101 证券卖出    100             116.2700        已成
09:35:20.435    217669414       10053           002821          101 证券卖出    100             240.5400        已撤
09:35:20.446    221676416       10054           300027          101 证券卖出    17700           4.6800          已撤
09:35:20.454    229676438       10055           002024          101 证券卖出    7600            11.9900         已成
09:35:20.462    237674603       10056           603228          101 证券卖出    1300            40.0200         已成
09:35:24.840    229676456       10057           002821          101 证券卖出    100             240.2900        已成
09:35:24.874    237674620       10058           002024          101 证券卖出    1000            11.9900         已成
09:35:27.068    229676468       10059           300476          101 证券卖出    1200            25.9600         已成
09:35:27.129    225666891       10060           603228          101 证券卖出    800             40.0200         已成
09:35:27.148    201666448       10061           002376          101 证券卖出    300             11.2100         已撤
09:35:29.771    213672938       10062           603713          101 证券卖出    100             116.0900        已成
09:35:29.781    221676461       10063           600176          100 证券买入    600             9.8400          已成
09:35:37.638    213672978       10064           603713          101 证券卖出    200             116.2000        已撤
09:35:37.638    217669496       10065           300653          101 证券卖出    100             77.3900         已成
09:35:37.648    229676519       10066           002821          101 证券卖出    200             240.4900        已撤
09:35:37.651    205673074       10067           300027          101 证券卖出    88600           4.6600          已撤
09:35:37.652    209667763       10068           002024          101 证券卖出    3100            11.9900         已成
09:35:37.662    209667764       10069           300476          101 证券卖出    500             25.9700         已成
09:35:37.663    217669497       10070           603228          101 证券卖出    1900            40.0100         已成
09:35:37.663    221676488       10071           002376          101 证券卖出    400             11.1800         已成
09:35:37.663    225666937       10072           002791          101 证券卖出    100             101.9300        已成
09:35:37.675    213672980       10073           603077          101 证券卖出    31900           1.4100          已成
09:35:37.676    217669498       10074           002081          100 证券买入    200             8.7800          已成
09:35:39.086    217669507       10075           300053          101 证券卖出    3100            13.0000         已成
09:35:39.087    221676494       10076           300653          101 证券卖出    300             77.5200         已成
09:35:39.087    225666944       10077           002024          101 证券卖出    7500            12.0100         已成
09:35:39.087    229676530       10078           300027          101 证券卖出    11400           4.6500          已成
09:35:39.181    233668544       10079           603833          100 证券买入    200             123.2200        已成
09:35:44.185    205673103       10080           300653          101 证券卖出    300             77.5300         已成
09:35:44.185    209667794       10081           603713          101 证券卖出    200             116.1300        已撤
09:35:44.277    221676508       10082           603181          101 证券卖出    200             23.1100         已成
09:35:44.278    225666972       10083           300027          101 证券卖出    100000          4.6500          已成
09:35:44.378    221676509       10084           002024          101 证券卖出    6400            12.0000         已成
09:35:44.378    225666973       10085           300053          101 证券卖出    3700            13.0000         已成
09:35:44.477    201666511       10086           603228          101 证券卖出    2100            40.0100         已撤
09:35:44.478    205673106       10087           002791          101 证券卖出    100             102.0200        已成
09:35:44.578    205673107       10088           600176          100 证券买入    14100           9.8600          已成
09:35:44.578    209667797       10089           603833          100 证券买入    200             123.0100        已撤
09:35:49.580    201666527       10090           300027          101 证券卖出    88100           4.6600          部撤
09:35:54.677    201666549       10091           603713          101 证券卖出    100             116.2900        已成
09:35:59.678    217669592       10092           603713          101 证券卖出    700             116.2900        部撤
09:35:59.777    201666578       10093           000830          100 证券买入    4200            8.8700          已撤
09:36:04.677    229676614       10094           002791          101 证券卖出    100             101.9800        已成
09:36:04.776    221676586       10095           300653          101 证券卖出    100             77.5300         已成
09:36:04.777    225667062       10096           603713          101 证券卖出    600             116.3000        已撤
09:36:04.882    217669606       10097           000830          100 证券买入    7000            8.8800          已成
