冻结金额,可用,参考市值,资产
,7954238.04,,88225743.66
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
10,美丽生态,0,300,4.291,-6.29,1281.0,4.27
16,深康佳Ａ,4000,5700,7.3919,-865.96,41268.0,7.24
19,深粮控股,0,3900,10.3204,388.41,40638.0,10.42
26,飞亚达,1600,1600,16.723,-340.84,26416.0,16.51
27,深圳能源,0,500,5.8493,-24.65,2900.0,5.8
30,富奥股份,0,600,7.8517,-31.03,4680.0,7.8
32,深桑达Ａ,100,100,25.055,6.5,2512.0,25.12
48,京基智农,0,1012,34.4704,-121.8,34762.2,34.349999999999994
49,德赛电池,100,100,59.615,-60.5,5901.0,59.01
50,深天马Ａ,0,800,16.4436,-18.89,13136.0,16.42
65,北方国际,100,100,8.3517,-28.17,807.0,8.07
70,特发信息,18200,19700,13.4583,-7057.53,258070.0,13.1
96,广聚能源,0,100,11.9726,14.74,1212.0,12.12
100,TCL科技,14700,19200,6.6236,-69.42,127104.0,6.62
153,丰原药业,0,2500,10.6375,-143.84,26450.0,10.58
159,国际实业,0,7100,5.3879,9954.77,48209.0,6.79
400,许继电气,3500,3500,16.1992,2.92,56700.0,16.2
403,双林生物,500,500,39.7239,-811.97,19050.0,38.1
404,长虹华意,800,800,4.1971,114.32,3472.0,4.34
411,英特集团,6200,6200,18.452,4327.68,118730.0,19.15
423,东阿阿胶,500,1000,43.2408,409.18,43650.0,43.65
429,粤高速Ａ,0,100,7.0415,3.85,708.0,7.08
430,张家界,100,100,5.4088,2.12,543.0,5.43
488,晨鸣纸业,0,500,5.3612,-0.59,2680.0,5.36
498,山东路桥,0,100,5.5212,7.88,560.0,5.6
501,鄂武商Ａ,5100,5100,22.063,-4809.26,107712.0,21.12
505,京粮控股,0,5200,13.2691,-3115.41,65884.0,12.67
513,丽珠集团,600,600,52.0487,390.76,31620.0,52.7
514,渝开发,200,200,3.9627,33.47,826.0,4.13
524,岭南控股,2900,7700,11.636,-1894.29,87703.0,11.39
526,紫光学大,100,100,66.0864,493.36,7102.0,71.02
528,柳工,0,100,7.3816,-1.16,737.0,7.37
529,广弘控股,0,700,8.8919,-85.36,6139.0,8.77
531,穗恒运Ａ,800,800,10.9169,178.49,8912.0,11.14
534,万泽股份,0,2100,14.1556,-200.84,29526.0,14.06
543,皖能电力,200,200,4.2208,-10.16,834.0,4.17
544,中原环保,0,200,7.6117,-0.33,1522.0,7.61
547,航天发展,3900,3900,20.2094,-6744.69,72072.0,18.48
548,湖南投资,100,100,4.2308,-7.08,416.0,4.16
565,渝三峡Ａ,2100,2100,5.9073,-645.33,11760.0,5.6
566,海南海药,0,2500,10.3975,-318.71,25675.0,10.27
576,广东甘化,1300,1300,13.261,-2601.34,14638.0,11.26
589,贵州轮胎,1100,1100,5.8189,-460.76,5940.0,5.4
596,古井贡酒,0,300,218.3426,7853.23,73356.0,244.52
598,兴蓉环境,100,100,5.2511,-2.11,523.0,5.23
600,建投能源,3800,3800,5.7438,-774.27,21052.0,5.54
603,盛达资源,0,1200,17.5697,504.36,21588.0,17.99
610,西安旅游,2100,2100,10.3364,-1903.48,19803.0,9.43
619,海螺型材,0,800,6.2894,120.46,5152.0,6.44
626,远大控股,1600,1600,7.8116,-594.5,11904.0,7.44
633,合金投资,300,300,4.2066,28.02,1290.0,4.3
636,风华高科,4000,4000,35.1524,-1889.52,138720.0,34.68
639,西王食品,5513,5513,6.2343,4993.16,39362.82,7.14
