时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
14:06:40.848    225686532       546563          002838          101 证券卖出    300             39.5700         已成
14:06:40.968    209687343       546564          300492          101 证券卖出    100             44.4200         已成
14:06:41.092    225686533       546568          002624          101 证券卖出    100             60.7300         已成
14:06:41.094    233688203       546566          600736          101 证券卖出    100             5.8300          已成
14:06:41.216    201686102       546570          300465          101 证券卖出    700             19.9800         已成
14:06:41.402    217689121       546572          600160          101 证券卖出    3200            7.9400          已成
14:06:41.486    233688206       546574          600861          101 证券卖出    400             15.6400         已成
14:06:41.684    229696461       546576          603031          101 证券卖出    100             36.7400         已成
14:06:41.688    237694604       546578          000501          101 证券卖出    2400            22.4000         已成
14:06:41.810    217689123       546580          002185          101 证券卖出    2100            18.2700         已成
14:06:41.953    209687348       546582          300618          101 证券卖出    100             76.8100         已成
14:06:42.006    217689124       546584          000768          101 证券卖出    800             23.2900         已成
14:06:42.102    225686538       546586          000793          101 证券卖出    11200           4.6000          已成
14:06:42.299    237694605       546588          002396          101 证券卖出    100             39.9100         已成
14:06:42.325    205692957       546590          002432          101 证券卖出    500             13.8800         已成
14:06:42.492    221696408       546592          300346          101 证券卖出    700             48.0300         已成
14:06:42.659    237694606       546594          600326          101 证券卖出    100             9.0200          已成
14:06:42.715    229696463       546596          000885          101 证券卖出    200             13.2400         已成
14:06:42.906    221696409       546599          002338          101 证券卖出    1300            37.1100         已成
14:06:43.026    229696464       546600          002707          101 证券卖出    800             11.3500         已成
14:06:43.076    237694608       546602          300299          101 证券卖出    8200            12.2700         已成
14:06:43.211    205692960       546605          603005          101 证券卖出    600             97.1300         已成
14:06:43.276    225686539       546606          000564          101 证券卖出    3000            5.6600          已成
14:06:43.321    237694609       546608          300188          101 证券卖出    100             24.3200         已成
14:06:43.560    221696410       546610          002107          101 证券卖出    100             12.7800         已成
14:06:43.576    229696465       546612          300373          101 证券卖出    300             37.3000         已成
14:06:43.639    237694610       546614          300019          101 证券卖出    200             13.5300         已成
14:06:43.798    209687349       546616          600559          101 证券卖出    3000            15.0800         已成
14:06:43.955    225686540       546618          002030          101 证券卖出    3200            34.4600         已成
14:06:43.979    233688209       546620          002460          101 证券卖出    100             69.5200         已成
14:06:44.260    237694611       546623          300280          101 证券卖出    300             59.0500         已成
14:06:44.295    205692964       546625          300397          101 证券卖出    300             31.1600         已成
14:06:44.303    213692992       546626          300673          101 证券卖出    100             42.9600         已成
14:06:44.522    229696467       546628          600198          101 证券卖出    2000            17.1200         已成
14:06:44.697    221696413       546631          603976          101 证券卖出    700             60.9600         已成
14:06:44.699    229696468       546630          601012          101 证券卖出    400             47.5200         已成
14:06:44.891    209687351       546634          002022          101 证券卖出    500             23.4500         已成
14:06:45.250    225686544       546635          603026          101 证券卖出    100             40.7400         已成
