冻结金额,可用,参考市值,资产
2759717.07,2226640.93,9439808.99,11666566.92
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
16,深康佳Ａ,5700,5700,7.8528,5854.99,50616.0,8.88
34,神州数码,100,100,28.1656,-37.56,2779.0,27.79
46,泛海控股,300,300,3.7724,329.28,1461.0,4.87
60,中金岭南,500,500,4.885,7.51,2450.0,4.9
63,中兴通讯,700,700,45.1535,711.52,32319.0,46.17
66,中国长城,0,2000,17.2516,236.8,34740.0,17.37
69,华侨城Ａ,1800,1800,8.3365,-389.64,14616.0,8.12
70,特发信息,0,200,11.5345,31.1,2338.0,11.69
78,海王生物,12400,12400,4.5975,4122.6,61132.0,4.93
100,TCL科技,14700,14700,6.7607,3370.05,102753.0,6.99
155,川能动力,14000,14000,5.5551,1048.45,78820.0,5.63
157,中联重科,200,200,7.7916,45.69,1604.0,8.02
158,常山北明,400,400,9.6054,1145.85,4988.0,12.47
166,申万宏源,0,5300,6.3268,-248.3,33284.0,6.28
417,合肥百货,1500,1500,6.6144,248.4,10170.0,6.78
425,徐工机械,100,100,6.3404,52.96,687.0,6.87
498,山东路桥,100,100,5.4287,24.13,567.0,5.67
503,国新健康,400,1000,12.8606,939.43,13800.0,13.8
516,国际医学,0,1400,6.1685,618.17,9254.0,6.61
547,航天发展,1200,1200,18.1636,-112.36,21684.0,18.07
584,哈工智能,1200,1200,6.0862,88.55,7392.0,6.16
603,盛达资源,200,200,13.9278,134.44,2920.0,14.6
607,华媒控股,0,700,4.8746,-31.21,3381.0,4.83
615,京汉股份,1800,1800,4.5609,124.36,8334.0,4.63
627,天茂集团,400,400,6.2086,-15.43,2468.0,6.17
650,仁和药业,0,1700,7.6629,63.04,13090.0,7.7
652,泰达股份,15800,15800,6.3163,22336.74,122134.0,7.73
656,金科股份,2600,2600,9.4419,177.1,24726.0,9.51
671,阳光城,600,600,7.6821,-133.24,4476.0,7.46
690,宝新能源,100,100,5.6705,-5.05,562.0,5.62
700,模塑科技,6400,6400,8.5113,6007.5,60480.0,9.45
717,韶钢松山,500,600,4.8082,61.11,2946.0,4.91
720,新能泰山,1100,1100,5.0716,438.27,6017.0,5.47
723,美锦能源,300,300,7.2515,44.56,2220.0,7.4
725,京东方Ａ,400,400,8.5913,-1332.53,2104.0,5.26
732,泰禾集团,4700,4700,6.2601,1315.37,30738.0,6.54
736,中交地产,400,400,8.2332,-57.29,3236.0,8.09
739,普洛药业,100,100,25.6984,-106.84,2463.0,24.63
756,新华制药,4600,4600,10.8687,3042.01,53038.0,11.53
758,中色股份,800,800,5.7891,-39.28,4592.0,5.74
766,通化金马,500,900,5.3128,33.47,4815.0,5.35
788,北大医药,0,6000,7.6196,-237.74,45480.0,7.58
793,华闻集团,31000,31000,4.2087,13371.58,143840.0,4.64
795,英洛华,1400,1400,6.5563,-162.84,9016.0,6.44
797,中国武夷,2400,2400,4.2659,225.95,10464.0,4.36
799,酒鬼酒,1900,1900,64.37,24813.94,147117.0,77.43
802,北京文化,700,700,7.075,899.49,5852.0,8.36
807,云铝股份,0,10700,6.8004,-1609.59,71155.0,6.65
810,创维数字,100,100,13.0926,25.74,1335.0,13.35
813,德展健康,400,400,6.3404,227.86,2764.0,6.91
818,航锦科技,200,200,25.7854,252.93,5410.0,27.05
830,鲁西化工,100,5400,8.9279,-258.71,47952.0,8.88
859,国风塑业,300,300,5.1663,433.12,1983.0,6.61
863,三湘印象,200,200,4.3439,71.22,940.0,4.7
875,吉电股份,25200,25200,4.1287,8600.0,112644.0,4.47
886,海南高速,5500,5500,5.8045,1625.47,33550.0,6.1
889,中嘉博创,100,100,7.5115,5.85,757.0,7.57
892,欢瑞世纪,1300,1300,4.6232,164.8,6175.0,4.75
901,航天科技,100,100,11.0675,25.25,1132.0,11.32
902,新洋丰,400,400,10.7446,242.18,4540.0,11.35
910,大亚圣象,200,200,16.2342,267.17,3514.0,17.57
917,电广传媒,0,400,7.5727,-5.06,3024.0,7.56
918,嘉凯城,1200,1200,5.0074,219.15,6228.0,5.19
923,河钢资源,0,400,15.1014,-48.55,5992.0,14.98
928,中钢国际,300,1500,4.4007,28.94,6630.0,4.42
931,中关村,300,300,10.587,57.91,3234.0,10.78
