证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2838,101,证券卖出,300,39.6,已成,0
300492,101,证券卖出,100,44.43,已成,0
2624,101,证券卖出,100,60.79,已成,0
300465,101,证券卖出,700,20.0,已成,0
600736,101,证券卖出,100,5.83,已成,0
600160,101,证券卖出,3200,7.94,已成,0
501,101,证券卖出,2400,22.4,已成,0
600861,101,证券卖出,400,15.65,已成,0
2185,101,证券卖出,400,18.28,部分成交,0
2185,101,证券卖出,600,18.28,部分成交,0
2185,101,证券卖出,1100,18.27,已成,0
300618,101,证券卖出,100,76.88,已成,0
603031,101,证券卖出,100,36.77,已成,0
768,101,证券卖出,700,23.31,部分成交,0
768,101,证券卖出,100,23.31,已成,0
2396,101,证券卖出,100,39.94,已成,0
2432,101,证券卖出,500,13.88,已成,0
300346,101,证券卖出,700,48.07,已成,0
885,101,证券卖出,200,13.25,已成,0
2338,101,证券卖出,1100,37.15,部分成交,0
2338,101,证券卖出,200,37.13,已成,0
600326,101,证券卖出,100,9.02,已成,0
300299,101,证券卖出,600,12.27,部分成交,0
300299,101,证券卖出,700,12.27,部分成交,0
564,101,证券卖出,3000,5.66,已成,0
300188,101,证券卖出,100,24.34,已成,0
603005,101,证券卖出,600,97.23,已成,0
2107,101,证券卖出,100,12.78,已成,0
300373,101,证券卖出,300,37.36,已成,0
300019,101,证券卖出,200,13.54,已成,0
2707,101,证券卖出,800,11.35,已成,0
300299,101,证券卖出,100,12.27,部分成交,0
2030,101,证券卖出,3200,34.48,已成,0
2460,101,证券卖出,100,69.63,已成,0
600559,101,证券卖出,3000,15.09,已成,0
300280,101,证券卖出,300,59.07,已成,0
300397,101,证券卖出,300,31.18,已成,0
300673,101,证券卖出,100,43.08,已成,0
2022,101,证券卖出,500,23.47,已成,0
600198,101,证券卖出,100,17.13,部分成交,0
600198,101,证券卖出,100,17.13,部分成交,0
600198,101,证券卖出,1800,17.12,已成,0
601012,101,证券卖出,400,47.57,已成,0
603976,101,证券卖出,340,61.05,部分成交,0
603976,101,证券卖出,100,61.05,部分成交,0
603976,101,证券卖出,200,61.05,部分成交,0
603976,101,证券卖出,60,61.05,已成,0
300299,101,证券卖出,2100,12.27,部分成交,0
2436,101,证券卖出,400,16.2,已成,0
603026,101,证券卖出,100,40.78,已成,0
600562,101,证券卖出,100,18.09,已成,0
2084,101,证券卖出,1000,10.9,已成,0
2797,101,证券卖出,100,11.24,已成,0
300299,101,证券卖出,2000,12.27,部分成交,0
601555,101,证券卖出,2400,11.06,已成,0
2616,101,证券卖出,1100,11.39,已成,0
300299,101,证券卖出,500,12.27,部分成交,0
829,101,证券卖出,500,7.77,已成,0
600584,101,证券卖出,1700,50.46,已成,0
2387,101,证券卖出,200,17.67,已成,0
300007,101,证券卖出,100,18.92,已成,0
21,101,证券卖出,100,28.07,部分成交,0
21,101,证券卖出,300,28.07,部分成交,0
21,101,证券卖出,1000,28.07,部分成交,0
21,101,证券卖出,500,28.07,部分成交,0
21,101,证券卖出,500,28.07,已成,0
2074,101,证券卖出,100,33.53,已成,0
300026,101,证券卖出,1100,6.24,已成,0
603456,101,证券卖出,100,31.85,已成,0
27,101,证券卖出,100,6.05,已成,0
976,101,证券卖出,200,6.69,已成,0
600079,101,证券卖出,100,30.59,已成,0
300299,101,证券卖出,2200,12.27,已成,0
300143,101,证券卖出,100,19.18,已成,0
600645,101,证券卖出,200,33.14,已成,0
2745,101,证券卖出,200,17.77,已成,0
600291,101,证券卖出,100,13.71,已成,0
300206,101,证券卖出,200,26.84,部分成交,0
300206,101,证券卖出,200,26.84,已成,0
603003,101,证券卖出,200,10.4,已成,0
603739,101,证券卖出,200,30.0,已成,0
300124,101,证券卖出,200,49.45,已成,0
601162,101,证券卖出,9000,8.25,部分成交,0
601162,101,证券卖出,2000,8.25,已成,0
603030,101,证券卖出,200,10.4,已成,0
2171,101,证券卖出,200,11.33,已成,0
2709,101,证券卖出,100,43.3,已成,0
2389,101,证券卖出,200,20.52,已成,0
300202,101,证券卖出,100,13.92,已成,0
600765,101,证券卖出,400,12.24,已成,0
300548,101,证券卖出,100,74.25,已成,0
525,101,证券卖出,200,9.39,已成,0
799,101,证券卖出,100,76.34,部分成交,0
799,101,证券卖出,100,76.33,部分成交,0
799,101,证券卖出,100,76.33,部分成交,0
799,101,证券卖出,100,76.33,部分成交,0
799,101,证券卖出,100,76.33,部分成交,0
799,101,证券卖出,100,76.33,部分成交,0
799,101,证券卖出,300,76.33,已成,0
603079,101,证券卖出,200,35.81,已成,0
300041,101,证券卖出,200,18.74,已成,0
2905,101,证券卖出,100,14.26,已成,0
300568,101,证券卖出,200,22.03,已成,0
600720,101,证券卖出,100,19.53,已成,0
90,101,证券卖出,200,9.4,部分成交,0
936,101,证券卖出,4200,13.68,已成,0
38,101,证券卖出,100,15.58,已成,0
600570,101,证券卖出,100,119.21,已成,0
955,101,证券卖出,200,11.44,已成,0
300246,101,证券卖出,100,46.19,部分成交,0
300246,101,证券卖出,200,46.19,已成,0
300655,101,证券卖出,100,50.86,已成,0
90,101,证券卖出,100,9.4,已成,0
300119,101,证券卖出,100,25.78,已成,0
300177,101,证券卖出,100,11.18,已成,0
300302,101,证券卖出,700,16.07,已成,0
2279,100,证券买入,5400,8.2,已成,0
2065,100,证券买入,300,14.39,部分成交,0
2065,100,证券买入,100,14.39,部分成交,0
2065,100,证券买入,400,14.39,已成,0
600855,100,证券买入,300,18.66,已成,0
600866,100,证券买入,1800,5.3,已成,0
601519,100,证券买入,2100,12.55,已成,0
300494,100,证券买入,400,24.96,部分成交,0
300494,100,证券买入,200,24.97,已成,0
70,100,证券买入,200,11.5,已成,0
830,100,证券买入,100,8.9,部分成交,0
830,100,证券买入,1000,8.9,部分成交,0
830,100,证券买入,1700,8.9,已成,0
2049,100,证券买入,100,131.0,部分成交,0
2049,100,证券买入,200,131.0,部分成交,0
2049,100,证券买入,400,131.0,已成,0
66,100,证券买入,2000,17.2,已成,0
600038,100,证券买入,200,51.29,已成,0
2444,101,证券卖出,2300,14.67,已成,0
600268,100,证券买入,200,9.73,已成,0
2425,100,证券买入,700,18.43,部分成交,0
2425,100,证券买入,200,18.43,部分成交,0
2425,100,证券买入,400,18.44,已成,0
2309,100,证券买入,900,6.13,已成,0
300131,100,证券买入,200,6.9,已成,0
600366,100,证券买入,100,6.69,已成,0
766,100,证券买入,200,5.34,已成,0
600789,100,证券买入,100,10.73,部分成交,0
600789,100,证券买入,500,10.73,部分成交,0
600789,100,证券买入,1100,10.73,部分成交,0
600789,100,证券买入,1000,10.73,部分成交,0
600789,100,证券买入,200,10.73,部分成交,0
600789,100,证券买入,1500,10.73,部分成交,0
600789,100,证券买入,300,10.73,已成,0
166,100,证券买入,3200,6.3,已成,0
503,100,证券买入,100,13.77,已成,0
2160,100,证券买入,1300,5.22,部分成交,0
2160,100,证券买入,500,5.22,部分成交,0
2160,100,证券买入,1700,5.22,部分成交,0
2160,100,证券买入,4300,5.22,已成,0
2383,100,证券买入,1200,11.23,部分成交,0
2383,100,证券买入,2000,11.23,部分成交,0
2383,100,证券买入,1000,11.23,已成,0
600285,100,证券买入,800,10.01,已成,0
788,100,证券买入,1900,7.6,已成,0
601002,100,证券买入,2500,6.09,已成,0
600222,100,证券买入,5400,6.69,部分成交,0
600222,100,证券买入,600,6.69,部分成交,0
600222,100,证券买入,900,6.69,部分成交,0
600222,100,证券买入,100,6.69,部分成交,0
600222,100,证券买入,300,6.69,已成,0
300158,100,证券买入,100,6.02,已成,0
601319,100,证券买入,400,7.68,部分成交,0
601319,100,证券买入,700,7.68,已成,0
2839,100,证券买入,500,6.94,已成,0
300082,100,证券买入,2100,7.06,已成,0
300096,100,证券买入,2800,9.45,部分成交,0
300096,100,证券买入,300,9.45,已成,0
300009,100,证券买入,200,19.9,已成,0
2491,100,证券买入,300,5.73,已成,0
2413,100,证券买入,100,9.0,已成,0
600446,100,证券买入,100,23.83,已成,0
300002,100,证券买入,200,7.55,已成,0
600030,100,证券买入,700,32.76,已成,0
600336,100,证券买入,5900,6.53,已成,0
2266,100,证券买入,100,5.03,已成,0
603660,100,证券买入,1200,10.5,部分成交,0
603660,100,证券买入,2000,10.5,部分成交,0
603660,100,证券买入,100,10.5,已成,0
990,100,证券买入,400,17.37,已成,0
600705,100,证券买入,200,5.09,部分成交,0
600705,100,证券买入,1100,5.09,已成,0
2655,100,证券买入,100,13.71,已成,0
2029,100,证券买入,1800,5.62,部分成交,0
2029,100,证券买入,1600,5.62,已成,0
300578,100,证券买入,100,48.37,已成,0
300147,100,证券买入,800,10.94,已成,0
601698,100,证券买入,400,23.75,部分成交,0
601698,100,证券买入,1000,23.75,部分成交,0
601698,100,证券买入,100,23.75,部分成交,0
601698,100,证券买入,500,23.75,已成,0
300137,100,证券买入,1100,7.39,已成,0
2180,100,证券买入,100,38.24,已成,0
601789,100,证券买入,3300,5.57,已成,0
300741,100,证券买入,100,63.92,已成,0
603300,100,证券买入,200,7.03,部分成交,0
600532,100,证券买入,2400,11.37,已成,0
603300,100,证券买入,5600,7.04,已成,0
2472,100,证券买入,100,5.49,已成,0
601398,100,证券买入,100,5.22,已成,0
601899,100,证券买入,8400,5.98,已成,0
600217,100,证券买入,1500,5.23,已成,0
600029,100,证券买入,3700,5.67,已成,0
300039,100,证券买入,2600,5.9,已成,0
300296,100,证券买入,1600,7.39,已成,0
2169,100,证券买入,100,11.55,已成,0
600640,100,证券买入,700,21.56,部分成交,0
600635,100,证券买入,100,5.53,已成,0
2631,100,证券买入,2300,8.42,已成,0
2640,100,证券买入,1000,9.75,已成,0
2030,101,证券卖出,100,34.48,已成,0
300318,101,证券卖出,400,7.5,已成,0
799,101,证券卖出,100,76.41,已成,0
300346,101,证券卖出,500,48.09,部分成交,0
300346,101,证券卖出,100,48.09,已成,0
526,101,证券卖出,100,68.0,已成,0
300299,101,证券卖出,2500,12.27,已成,0
2338,101,证券卖出,1700,37.16,已成,0
600584,101,证券卖出,1300,50.52,已成,0
807,100,证券买入,100,6.79,已成,0
2425,100,证券买入,800,18.44,已成,0
2565,100,证券买入,850,6.18,部分成交,0
2565,100,证券买入,3000,6.18,部分成交,0
2565,100,证券买入,2000,6.18,部分成交,0
2565,100,证券买入,200,6.18,部分成交,0
2565,100,证券买入,250,6.18,已成,0
300082,100,证券买入,400,7.06,已成,0
2491,100,证券买入,400,5.73,已成,0
603517,101,证券卖出,100,70.51,已成,0
600160,101,证券卖出,30,7.99,部分成交,0
600160,101,证券卖出,1370,7.99,已成,0
300096,100,证券买入,1900,9.45,已成,0
601128,101,证券卖出,100,8.07,已成,0
600403,100,证券买入,100,4.79,已成,0
2183,100,证券买入,100,6.69,已成,0
300664,100,证券买入,350,9.94,部分成交,0
300664,100,证券买入,750,9.94,已成,0
2589,100,证券买入,100,6.54,已成,0
300137,100,证券买入,2400,7.39,已成,0
600657,100,证券买入,300,5.48,已成,0
650,100,证券买入,1700,7.64,已成,0
300300,100,证券买入,1000,6.85,已成,0
300045,100,证券买入,400,16.29,已成,0
600738,100,证券买入,300,6.27,已成,0
600217,100,证券买入,700,5.23,已成,0
2631,100,证券买入,300,8.43,部分成交,0
600909,100,证券买入,1800,9.08,已成,0
2631,100,证券买入,800,8.43,已成,0
2084,101,证券卖出,200,10.93,已成,0
600640,100,证券买入,1500,21.57,已成,0
526,101,证券卖出,100,68.0,已成,0
788,100,证券买入,900,7.6,部分成交,0
788,100,证券买入,1300,7.6,已成,0
600198,101,证券卖出,100,17.13,部分成交,0
600198,101,证券卖出,900,17.13,已成,0
600109,100,证券买入,800,16.07,已成,0
300346,101,证券卖出,100,48.09,已成,0
799,101,证券卖出,200,76.41,部分成交,0
799,101,证券卖出,100,76.41,已成,0
300346,101,证券卖出,100,48.09,已成,0
601002,100,证券买入,300,6.1,已成,0
2472,100,证券买入,300,5.49,已成,0
300729,101,证券卖出,200,55.28,部分成交,0
300729,101,证券卖出,100,55.28,已成,0
300346,101,证券卖出,600,48.1,已成,0
799,101,证券卖出,200,76.4,已成,0
2491,100,证券买入,2300,5.74,已成,0
2472,100,证券买入,100,5.49,已成,0
300296,100,证券买入,400,7.4,已成,0
830,100,证券买入,800,8.91,已成,0
2395,101,证券卖出,100,19.34,已成,0
799,101,证券卖出,200,76.43,已成,0
2338,101,证券卖出,400,37.16,已成,0
600168,101,证券卖出,500,8.16,已成,0
600239,101,证券卖出,854,5.24,部分成交,0
600239,101,证券卖出,1900,5.24,部分成交,0
600239,101,证券卖出,100,5.24,部分成交,0
2312,100,证券买入,1300,5.49,已成,0
601002,100,证券买入,700,6.1,已成,0
830,100,证券买入,1000,8.9,部分成交,0
830,100,证券买入,300,8.9,部分成交,0
830,100,证券买入,400,8.9,已成,0
600622,100,证券买入,9500,4.91,已成,0
600239,101,证券卖出,100,5.24,部分成交,0
600239,101,证券卖出,646,5.24,已成,0
799,101,证券卖出,100,76.51,已成,0
2444,101,证券卖出,300,14.68,已成,0
2338,101,证券卖出,700,37.15,已成,0
2365,101,证券卖出,100,14.01,已成,0
923,100,证券买入,300,15.05,已成,0
2537,100,证券买入,700,7.04,已成,0
2358,100,证券买入,200,5.65,已成,0
601002,100,证券买入,2400,6.1,已成,0
793,101,证券卖出,11200,4.6,已成,0
600478,100,证券买入,1300,4.95,已成,0
300143,101,证券卖出,100,19.22,已成,0
2338,101,证券卖出,100,37.16,部分成交,0
2338,101,证券卖出,400,37.15,已成,0
799,101,证券卖出,200,76.55,部分成交,0
799,101,证券卖出,300,76.55,部分成交,0
799,101,证券卖出,100,76.55,部分成交,0
799,101,证券卖出,300,76.55,部分成交,0
799,101,证券卖出,100,76.55,部分成交,0
799,101,证券卖出,200,76.55,部分成交,0
799,101,证券卖出,300,76.55,已成,0
2444,101,证券卖出,200,14.68,已成,0
2312,100,证券买入,1200,5.5,已成,0
603300,100,证券买入,200,7.05,已成,0
601002,100,证券买入,700,6.1,已成,0
799,101,证券卖出,300,76.57,部分成交,0
799,101,证券卖出,500,76.57,已成,0
300374,101,证券卖出,100,20.98,已成,0
2338,101,证券卖出,400,37.17,已成,0
2365,101,证券卖出,700,14.0,已成,0
300673,101,证券卖出,300,42.91,已成,0
2472,100,证券买入,800,5.49,已成,0
600198,101,证券卖出,500,17.14,部分成交,0
600198,101,证券卖出,1500,17.13,已成,0
2312,100,证券买入,400,5.5,已成,0
300039,100,证券买入,600,5.9,已成,0
600168,101,证券卖出,400,8.16,已成,0
603300,100,证券买入,300,7.05,已成,0
300079,100,证券买入,500,5.43,已成,0
300393,100,证券买入,4700,7.64,已成,0
601002,100,证券买入,300,6.1,已成,0
603557,100,证券买入,200,9.32,部分成交,0
603557,100,证券买入,200,9.32,已成,0
2365,101,证券卖出,1400,14.0,已成,0
300280,101,证券卖出,100,59.09,已成,0
799,101,证券卖出,100,76.69,部分成交,0
799,101,证券卖出,100,76.68,已成,0
2472,100,证券买入,100,5.49,已成,0
300039,100,证券买入,900,5.9,已成,0
600198,101,证券卖出,300,17.14,部分成交,0
600198,101,证券卖出,100,17.14,部分成交,0
600198,101,证券卖出,1300,17.13,已成,0
300284,100,证券买入,900,8.44,已成,0
917,100,证券买入,400,7.55,已成,0
300265,100,证券买入,200,12.69,已成,0
300263,100,证券买入,100,9.5,已成,0
2057,100,证券买入,100,7.9,已成,0
2425,100,证券买入,900,18.43,已成,0
600866,100,证券买入,300,5.3,已成,0
601519,100,证券买入,800,12.55,部分成交,0
601519,100,证券买入,100,12.55,部分成交,0
601519,100,证券买入,400,12.55,已成,0
300082,100,证券买入,100,7.06,已成,0
300379,100,证券买入,300,52.85,已成,0
601699,100,证券买入,200,6.72,已成,0
600740,100,证券买入,100,5.25,已成,0
601002,100,证券买入,100,6.1,已成,0
717,100,证券买入,100,4.76,已成,0
300381,101,证券卖出,800,16.7,已成,0
2584,101,证券卖出,200,8.59,已成,0
300673,101,证券卖出,100,42.88,已成,0
799,101,证券卖出,100,76.7,已成,0
2425,100,证券买入,100,18.43,已成,0
300393,100,证券买入,400,7.64,已成,0
600198,101,证券卖出,600,17.14,部分成交,0
600198,101,证券卖出,700,17.14,已成,0
300379,100,证券买入,200,52.85,已成,0
300080,100,证券买入,500,5.18,已成,0
601002,100,证券买入,700,6.1,已成,0
600988,100,证券买入,700,13.49,部分成交,0
600988,100,证券买入,100,13.49,已成,0
2044,101,证券卖出,100,17.49,已成,0
300043,100,证券买入,1200,4.47,已成,0
601011,100,证券买入,1900,4.46,已成,0
601068,100,证券买入,7100,4.53,已成,0
2044,101,证券卖出,100,17.44,已成,0
2130,100,证券买入,200,5.74,已成,0
2044,101,证券卖出,100,17.44,已成,0
2044,101,证券卖出,100,17.44,已成,0
799,101,证券卖出,200,76.77,已成,0
2044,101,证券卖出,100,17.44,已成,0
799,101,证券卖出,300,76.77,已成,0
603055,101,证券卖出,100,9.0,已成,0
300132,101,证券卖出,200,25.67,已成,0
2472,100,证券买入,1900,5.49,已成,0
300039,100,证券买入,300,5.9,已成,0
601818,100,证券买入,400,4.16,已成,0
2517,100,证券买入,1400,4.7,已成,0
300137,100,证券买入,100,7.42,已成,0
600198,101,证券卖出,500,17.14,部分成交,0
600198,101,证券卖出,200,17.14,已成,0
300132,101,证券卖出,100,25.71,已成,0
300072,100,证券买入,8000,5.89,已成,0
516,100,证券买入,950,6.15,部分成交,0
516,100,证券买入,450,6.15,已成,0
600198,101,证券卖出,900,17.14,已成,0
607,100,证券买入,700,4.86,已成,0
300147,100,证券买入,300,10.95,已成,0
2472,100,证券买入,100,5.49,已成,0
300137,100,证券买入,600,7.42,已成,0
300039,100,证券买入,100,5.9,已成,0
2565,100,证券买入,700,6.19,部分成交,0
2565,100,证券买入,100,6.19,部分成交,0
2565,100,证券买入,600,6.19,已成,0
2433,100,证券买入,8400,4.86,已成,0
2277,100,证券买入,4300,4.91,已成,0
166,100,证券买入,2100,6.32,已成,0
300137,100,证券买入,700,7.42,已成,0
2057,100,证券买入,1050,7.89,部分成交,0
2057,100,证券买入,100,7.89,部分成交,0
2057,100,证券买入,650,7.89,已成,0
603055,101,证券卖出,200,9.0,已成,0
600387,100,证券买入,200,8.65,已成,0
923,100,证券买入,100,15.07,已成,0
2349,100,证券买入,100,5.79,已成,0
2472,100,证券买入,200,5.49,已成,0
2390,100,证券买入,700,5.59,已成,0
2125,100,证券买入,300,9.99,已成,0
600458,100,证券买入,100,7.38,已成,0
300280,101,证券卖出,100,59.16,已成,0
2349,100,证券买入,200,5.79,部分成交,0
2349,100,证券买入,300,5.79,已成,0
2472,100,证券买入,300,5.49,已成,0
300039,100,证券买入,200,5.9,已成,0
2312,100,证券买入,200,5.5,已成,0
600988,100,证券买入,600,13.5,已成,0
600025,100,证券买入,1735,4.02,部分成交,0
600025,100,证券买入,100,4.02,部分成交,0
300189,100,证券买入,2300,4.46,部分成交,0
300189,100,证券买入,400,4.46,部分成交,0
600025,100,证券买入,100,4.02,部分成交,0
600025,100,证券买入,1000,4.02,部分成交,0
766,100,证券买入,200,5.34,已成,0
2537,100,证券买入,100,7.04,已成,0
2358,100,证券买入,100,5.65,已成,0
2312,100,证券买入,100,5.5,已成,0
601666,100,证券买入,600,4.87,已成,0
300280,101,证券卖出,100,59.17,已成,0
600025,100,证券买入,100,4.02,部分成交,0
300189,100,证券买入,400,4.46,部分成交,0
300189,100,证券买入,400,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,200,4.46,部分成交,0
300189,100,证券买入,400,4.46,部分成交,0
300189,100,证券买入,400,4.46,部分成交,0
300189,100,证券买入,100,4.46,部分成交,0
300189,100,证券买入,100,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,400,4.46,部分成交,0
300189,100,证券买入,300,4.46,部分成交,0
300189,100,证券买入,200,4.46,部分成交,0
300280,101,证券卖出,100,59.17,已成,0
2349,100,证券买入,300,5.79,已成,0
2472,100,证券买入,1400,5.5,已成,0
300039,100,证券买入,500,5.9,已成,0
600025,100,证券买入,1000,4.02,部分成交,0
300189,100,证券买入,1800,4.46,部分成交,0
600025,100,证券买入,7765,4.02,已成,0
300189,100,证券买入,500,4.46,部分成交,0
2584,101,证券卖出,100,8.6,已成,0
300147,100,证券买入,1200,10.95,已成,0
2349,100,证券买入,200,5.79,已成,0
300137,100,证券买入,340,7.43,部分成交,0
300137,100,证券买入,200,7.43,部分成交,0
300137,100,证券买入,60,7.43,已成,0
300039,100,证券买入,1400,5.9,已成,0
2312,100,证券买入,100,5.5,已成,0
300099,100,证券买入,900,6.36,部分成交,0
300099,100,证券买入,1300,6.36,已成,0
600387,100,证券买入,300,8.64,已成,0
300189,100,证券买入,500,4.46,部分成交,0
300374,101,证券卖出,200,20.82,已成,0
807,100,证券买入,4700,6.79,已成,0
2349,100,证券买入,100,5.79,已成,0
2125,100,证券买入,1900,9.99,已成,0
2312,100,证券买入,1300,5.5,已成,0
600676,100,证券买入,200,5.79,已成,0
600458,100,证券买入,400,7.38,已成,0
300374,101,证券卖出,100,20.83,已成,0
2584,101,证券卖出,400,8.59,部分成交,0
2584,101,证券卖出,1300,8.59,已成,0
2091,101,证券卖出,400,7.32,已成,0
2491,100,证券买入,700,5.74,已成,0
300147,100,证券买入,100,10.95,已成,0
300039,100,证券买入,100,5.9,已成,0
2640,100,证券买入,3000,9.86,部分成交,0
2640,100,证券买入,2000,9.87,已成,0
603055,101,证券卖出,1200,9.0,已成,0
600501,101,证券卖出,300,10.49,部分成交,0
600501,101,证券卖出,300,10.48,已成,0
300280,101,证券卖出,100,59.2,已成,0
2091,101,证券卖出,300,7.32,已成,0
300147,100,证券买入,400,10.94,已成,0
300039,100,证券买入,100,5.9,已成,0
300300,100,证券买入,100,6.84,已成,0
2125,100,证券买入,200,9.99,已成,0
601099,100,证券买入,13800,4.6,已成,0
601668,100,证券买入,8000,5.37,已成,0
300189,100,证券买入,100,4.46,已成,0
300374,101,证券卖出,200,20.91,已成,0
2358,100,证券买入,600,5.64,已成,0
300374,101,证券卖出,100,20.91,部分成交,0
300374,101,证券卖出,100,20.91,已成,0
300374,101,证券卖出,100,20.91,已成,0
300039,100,证券买入,300,5.9,已成,0
300750,101,证券卖出,100,224.28,已成,0
300374,101,证券卖出,100,20.92,已成,0
300750,101,证券卖出,100,224.27,已成,0
300048,100,证券买入,5400,4.22,部分成交,0
300048,100,证券买入,1600,4.22,部分成交,0
2584,101,证券卖出,300,8.57,部分成交,0
2584,101,证券卖出,300,8.57,已成,0
300039,100,证券买入,400,5.9,已成,0
300300,100,证券买入,700,6.84,已成,0
600387,100,证券买入,300,8.65,已成,0
300381,101,证券卖出,400,16.71,已成,0
2312,100,证券买入,100,5.5,已成,0
601668,100,证券买入,1200,5.37,已成,0
600387,100,证券买入,400,8.65,已成,0
300201,100,证券买入,10100,4.38,已成,0
300039,100,证券买入,100,5.9,已成,0
300048,100,证券买入,300,4.22,部分成交,0
300039,100,证券买入,500,5.9,已成,0
2491,100,证券买入,1200,5.74,已成,0
300182,100,证券买入,6500,4.89,已成,0
300048,100,证券买入,3800,4.22,已成,0
2312,100,证券买入,100,5.5,已成,0
600109,100,证券买入,100,16.09,已成,0
300280,101,证券卖出,100,59.11,已成,0
2091,101,证券卖出,1400,7.3,部分成交,0
2091,101,证券卖出,300,7.3,已成,0
21,101,证券卖出,800,28.18,已成,0
2491,100,证券买入,300,5.74,已成,0
2312,100,证券买入,1800,5.5,已成,0
600109,100,证券买入,2700,16.07,已成,0
2377,100,证券买入,600,4.21,已成,0
807,100,证券买入,500,6.79,部分成交,0
807,100,证券买入,1400,6.79,已成,0
601101,100,证券买入,1300,4.5,部分成交,0
601101,100,证券买入,5300,4.5,已成,0
788,100,证券买入,1900,7.59,已成,0
2314,101,证券卖出,300,5.0,已成,0
300280,101,证券卖出,100,59.07,已成,0
2491,100,证券买入,100,5.74,已成,0
2312,100,证券买入,800,5.5,已成,0
601002,100,证券买入,100,6.09,已成,0
2245,100,证券买入,2400,4.5,已成,0
300280,101,证券卖出,300,58.95,已成,0
2584,101,证券卖出,500,8.56,已成,0
2491,100,证券买入,1800,5.74,已成,0
2312,100,证券买入,800,5.49,已成,0
600736,101,证券卖出,700,5.83,已成,0
600533,100,证券买入,3200,4.16,已成,0
300280,101,证券卖出,100,58.94,已成,0
600901,101,证券卖出,400,6.08,已成,0
300280,101,证券卖出,100,58.96,已成,0
