证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2932,701,担保品卖出,100,84.7,已成,0
603600,701,担保品卖出,100,21.15,已成,0
603906,701,担保品卖出,500,30.95,已成,0
300724,701,担保品卖出,100,87.19,已成,0
2389,701,担保品卖出,400,23.77,部分成交,0
300758,701,担保品卖出,300,31.29,已成,0
733,701,担保品卖出,400,43.23,已成,0
2084,701,担保品卖出,300,13.08,部分成交,0
2084,701,担保品卖出,500,13.08,部分成交,0
2084,701,担保品卖出,300,13.08,已成,0
300638,701,担保品卖出,400,67.57,部分成交,0
300638,701,担保品卖出,200,67.55,已成,0
2389,701,担保品卖出,200,23.77,已成,0
600596,701,担保品卖出,1400,9.3,已成,0
600511,701,担保品卖出,100,47.0,部分成交,0
600511,701,担保品卖出,500,46.99,已成,0
601012,701,担保品卖出,400,55.9,已成,0
603318,701,担保品卖出,200,10.25,已成,0
698,700,担保品买入,200,6.89,已成,0
600230,701,担保品卖出,200,12.36,部分成交,0
600732,701,担保品卖出,500,14.06,已成,0
600230,701,担保品卖出,900,12.36,已成,0
601628,700,担保品买入,500,44.01,已成,0
300171,701,担保品卖出,1200,20.07,部分成交,0
600095,700,担保品买入,2000,16.75,已成,0
601336,700,担保品买入,100,61.52,已成,0
300123,701,担保品卖出,1300,19.17,已成,0
300171,701,担保品卖出,100,20.07,已成,0
300349,701,担保品卖出,500,17.73,部分成交,0
300724,701,担保品卖出,100,87.19,已成,0
2084,701,担保品卖出,100,13.1,部分成交,0
2084,701,担保品卖出,300,13.1,部分成交,0
2084,701,担保品卖出,200,13.09,已成,0
300182,701,担保品卖出,2000,5.58,部分成交,0
300182,701,担保品卖出,1600,5.58,已成,0
603318,701,担保品卖出,100,10.25,已成,0
600230,701,担保品卖出,100,12.35,部分成交,0
600230,701,担保品卖出,300,12.35,已成,0
601012,701,担保品卖出,200,55.85,已成,0
600596,701,担保品卖出,500,9.3,已成,0
600732,701,担保品卖出,400,14.06,已成,0
698,700,担保品买入,200,6.9,部分成交,0
698,700,担保品买入,100,6.9,已成,0
600511,701,担保品卖出,300,47.04,已成,0
300123,701,担保品卖出,300,19.16,已成,0
600328,701,担保品卖出,300,8.02,部分成交,0
300182,701,担保品卖出,700,5.59,已成,0
300182,701,担保品卖出,500,5.58,已成,0
300416,701,担保品卖出,100,27.87,已成,0
600596,701,担保品卖出,200,9.3,已成,0
601012,701,担保品卖出,300,55.83,部分成交,0
600230,701,担保品卖出,100,12.35,已成,0
603318,701,担保品卖出,500,10.27,已成,0
601012,701,担保品卖出,400,55.82,已成,0
603906,701,担保品卖出,200,30.95,已成,0
698,700,担保品买入,100,6.9,已成,0
300349,701,担保品卖出,1800,17.73,部分成交,0
300758,701,担保品卖出,100,31.26,已成,0
300171,701,担保品卖出,400,20.07,已成,0
300638,701,担保品卖出,200,67.51,已成,0
600596,701,担保品卖出,800,9.3,已成,0
603600,701,担保品卖出,100,21.14,已成,0
300171,701,担保品卖出,200,20.08,已成,0
300349,701,担保品卖出,400,17.73,部分成交,0
2570,701,担保品卖出,300,9.17,已成,0
600596,701,担保品卖出,100,9.3,已成,0
70,701,担保品卖出,800,13.24,已成,0
300416,701,担保品卖出,100,27.87,已成,0
300719,701,担保品卖出,200,16.88,部分成交,0
600230,701,担保品卖出,900,12.35,已成,0
600732,701,担保品卖出,200,14.06,已成,0
601012,701,担保品卖出,2400,55.79,已成,0
600511,701,担保品卖出,700,47.08,部分成交,0
600511,701,担保品卖出,100,47.08,部分成交,0
600511,701,担保品卖出,200,47.08,已成,0
300719,701,担保品卖出,500,16.88,已成,0
2626,701,担保品卖出,100,44.07,已成,0
600596,701,担保品卖出,3300,9.3,已成,0
600230,701,担保品卖出,300,12.35,已成,0
698,700,担保品买入,200,6.9,已成,0
600732,701,担保品卖出,200,14.07,已成,0
600511,701,担保品卖出,100,47.09,已成,0
300724,701,担保品卖出,100,86.91,已成,0
300182,701,担保品卖出,700,5.58,已成,0
70,701,担保品卖出,200,13.24,已成,0
600230,701,担保品卖出,100,12.35,已成,0
600732,701,担保品卖出,100,14.07,已成,0
300427,701,担保品卖出,200,32.75,已成,0
698,700,担保品买入,100,6.9,已成,0
603801,701,担保品卖出,300,39.31,已成,0
300171,701,担保品卖出,6900,20.08,已成,0
300171,701,担保品卖出,400,20.08,已成,0
600328,701,担保品卖出,100,8.02,部分成交,0
600328,701,担保品卖出,100,8.02,已成,0
603501,701,担保品卖出,100,181.79,已成,0
603501,701,担保品卖出,100,181.79,已成,0
733,701,担保品卖出,300,43.25,已成,0
2389,701,担保品卖出,700,23.73,已成,0
300173,701,担保品卖出,2900,7.28,部分成交,0
300416,701,担保品卖出,200,27.89,已成,0
300724,701,担保品卖出,900,87.0,已成,0
300123,701,担保品卖出,1200,19.2,部分成交,0
300758,701,担保品卖出,200,31.37,已成,0
600732,701,担保品卖出,500,14.06,已成,0
300123,701,担保品卖出,100,19.2,部分成交,0
603600,701,担保品卖出,100,21.16,已成,0
733,701,担保品卖出,200,43.38,已成,0
300173,701,担保品卖出,1000,7.28,部分成交,0
300173,701,担保品卖出,1100,7.28,已成,0
300349,701,担保品卖出,100,17.73,已成,0
603501,701,担保品卖出,200,181.76,已成,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,200,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,100,38.88,部分成交,0
603069,701,担保品卖出,900,38.88,已成,0
603501,701,担保品卖出,100,181.79,部分成交,0
603501,701,担保品卖出,100,181.79,已成,0
300427,701,担保品卖出,100,32.76,已成,0
300427,701,担保品卖出,300,32.76,已成,0
603501,701,担保品卖出,100,182.0,部分成交,0
603501,701,担保品卖出,100,182.0,部分成交,0
603501,701,担保品卖出,100,182.0,已成,0
600511,701,担保品卖出,1300,47.06,部分成交,0
600511,701,担保品卖出,200,47.06,已成,0
300123,701,担保品卖出,4100,19.2,部分成交,0
300123,701,担保品卖出,2800,19.2,已成,0
603069,701,担保品卖出,600,39.01,部分成交,0
603069,701,担保品卖出,400,39.01,部分成交,0
603069,701,担保品卖出,1300,39.01,已成,0
300763,701,担保品卖出,100,97.02,已成,0
300719,701,担保品卖出,400,16.9,已成,0
300719,701,担保品卖出,100,16.91,已成,0
2389,701,担保品卖出,800,23.75,已成,0
2389,701,担保品卖出,500,23.81,部分成交,0
2389,701,担保品卖出,100,23.81,部分成交,0
2389,701,担保品卖出,100,23.81,部分成交,0
2389,701,担保品卖出,200,23.81,已成,0
300182,701,担保品卖出,300,5.67,部分成交,0
300182,701,担保品卖出,6000,5.67,部分成交,0
300182,701,担保品卖出,900,5.67,部分成交,0
300182,701,担保品卖出,25000,5.67,部分成交,0
300182,701,担保品卖出,1000,5.67,部分成交,0
300182,701,担保品卖出,5100,5.67,部分成交,0
300182,701,担保品卖出,10000,5.67,部分成交,0
300182,701,担保品卖出,100,5.67,部分成交,0
300182,701,担保品卖出,4900,5.67,部分成交,0
300182,701,担保品卖出,1000,5.67,部分成交,0
300182,701,担保品卖出,29300,5.67,部分成交,0
300182,701,担保品卖出,40500,5.67,部分成交,0
300182,701,担保品卖出,500,5.67,部分成交,0
300182,701,担保品卖出,55000,5.67,部分成交,0
300182,701,担保品卖出,300,5.67,部分成交,0
300182,701,担保品卖出,1500,5.67,部分成交,0
300182,701,担保品卖出,4800,5.67,部分成交,0
300182,701,担保品卖出,500,5.67,部分成交,0
70,701,担保品卖出,300,13.13,部分成交,0
70,701,担保品卖出,1000,13.13,部分成交,0
70,701,担保品卖出,400,13.12,部分成交,0
70,701,担保品卖出,100,13.12,部分成交,0
70,701,担保品卖出,1000,13.12,部分成交,0
70,701,担保品卖出,3000,13.11,部分成交,0
70,701,担保品卖出,2000,13.11,部分成交,0
70,701,担保品卖出,100,13.11,部分成交,0
70,701,担保品卖出,2000,13.11,部分成交,0
70,701,担保品卖出,77500,13.11,已成,0
2570,701,担保品卖出,10800,9.19,部分成交,0
2570,701,担保品卖出,5361,9.17,部分成交,0
2570,701,担保品卖出,200,9.17,部分成交,0
2570,701,担保品卖出,31139,9.17,已成,0
300123,701,担保品卖出,1000,19.34,已成,0
300123,701,担保品卖出,1500,19.36,部分成交,0
300123,701,担保品卖出,400,19.36,部分成交,0
300123,701,担保品卖出,100,19.36,部分成交,0
300123,701,担保品卖出,1000,19.36,部分成交,0
300123,701,担保品卖出,1000,19.36,部分成交,0
300123,701,担保品卖出,200,19.36,部分成交,0
300123,701,担保品卖出,1900,19.35,部分成交,0
300123,701,担保品卖出,2000,19.35,部分成交,0
300123,701,担保品卖出,500,19.35,部分成交,0
300123,701,担保品卖出,1900,19.35,部分成交,0
300123,701,担保品卖出,2600,19.35,部分成交,0
300123,701,担保品卖出,400,19.35,部分成交,0
300123,701,担保品卖出,3300,19.35,部分成交,0
300123,701,担保品卖出,1000,19.35,部分成交,0
300123,701,担保品卖出,100,19.35,部分成交,0
300123,701,担保品卖出,1300,19.35,部分成交,0
300123,701,担保品卖出,4200,19.35,部分成交,0
300123,701,担保品卖出,1000,19.34,部分成交,0
300123,701,担保品卖出,1800,19.34,部分成交,0
300123,701,担保品卖出,1200,19.34,部分成交,0
300123,701,担保品卖出,200,19.34,部分成交,0
300123,701,担保品卖出,1000,19.34,部分成交,0
300123,701,担保品卖出,100,19.34,部分成交,0
300123,701,担保品卖出,1700,19.34,部分成交,0
300123,701,担保品卖出,500,19.34,部分成交,0
300123,701,担保品卖出,500,19.34,部分成交,0
300123,701,担保品卖出,200,19.34,部分成交,0
300123,701,担保品卖出,1300,19.34,部分成交,0
300123,701,担保品卖出,200,19.34,部分成交,0
300123,701,担保品卖出,100,19.34,部分成交,0
300123,701,担保品卖出,500,19.34,部分成交,0
300123,701,担保品卖出,400,19.34,已成,0
300182,701,担保品卖出,900,5.67,部分成交,0
300171,701,担保品卖出,2700,20.16,部分成交,0
300171,701,担保品卖出,100,20.16,部分成交,0
300171,701,担保品卖出,500,20.16,部分成交,0
300171,701,担保品卖出,400,20.16,部分成交,0
300171,701,担保品卖出,100,20.16,部分成交,0
300171,701,担保品卖出,200,20.16,部分成交,0
300171,701,担保品卖出,400,20.16,部分成交,0
300171,701,担保品卖出,200,20.16,部分成交,0
300171,701,担保品卖出,200,20.16,部分成交,0
300171,701,担保品卖出,100,20.15,部分成交,0
300171,701,担保品卖出,1600,20.15,部分成交,0
300171,701,担保品卖出,3000,20.15,部分成交,0
300171,701,担保品卖出,100,20.15,部分成交,0
300171,701,担保品卖出,200,20.15,部分成交,0
300171,701,担保品卖出,100,20.15,部分成交,0
300171,701,担保品卖出,700,20.15,部分成交,0
300171,701,担保品卖出,10000,20.15,部分成交,0
300171,701,担保品卖出,100,20.14,部分成交,0
300171,701,担保品卖出,500,20.14,部分成交,0
300171,701,担保品卖出,200,20.14,部分成交,0
300171,701,担保品卖出,1000,20.14,部分成交,0
300171,701,担保品卖出,400,20.14,部分成交,0
300171,701,担保品卖出,900,20.13,部分成交,0
300171,701,担保品卖出,1000,20.13,部分成交,0
300171,701,担保品卖出,400,20.13,部分成交,0
300171,701,担保品卖出,1700,20.12,部分成交,0
300171,701,担保品卖出,1000,20.12,部分成交,0
300171,701,担保品卖出,200,20.12,部分成交,0
300171,701,担保品卖出,200,20.12,部分成交,0
300171,701,担保品卖出,4800,20.11,已成,0
300182,701,担保品卖出,21600,5.67,已成,0
300123,701,担保品卖出,400,19.36,部分成交,0
300123,701,担保品卖出,700,19.36,部分成交,0
300123,701,担保品卖出,800,19.36,已成,0
2389,701,担保品卖出,2400,24.0,部分成交,0
2389,701,担保品卖出,1000,24.0,部分成交,0
2389,701,担保品卖出,100,24.0,部分成交,0
2389,701,担保品卖出,800,24.0,部分成交,0
2389,701,担保品卖出,700,24.0,部分成交,0
2389,701,担保品卖出,600,24.0,部分成交,0
2389,701,担保品卖出,2000,24.0,部分成交,0
2389,701,担保品卖出,200,24.0,部分成交,0
2389,701,担保品卖出,100,24.0,部分成交,0
2389,701,担保品卖出,100,24.0,部分成交,0
2389,701,担保品卖出,600,24.0,部分成交,0
2389,701,担保品卖出,200,24.0,部分成交,0
2389,701,担保品卖出,200,23.99,部分成交,0
2389,701,担保品卖出,4000,23.99,部分成交,0
2389,701,担保品卖出,21700,23.99,已成,0
300427,701,担保品卖出,6400,32.47,部分成交,0
300427,701,担保品卖出,200,32.47,部分成交,0
300427,701,担保品卖出,300,32.47,部分成交,0
300427,701,担保品卖出,500,32.44,部分成交,0
300427,701,担保品卖出,600,32.44,部分成交,0
300427,701,担保品卖出,300,32.43,部分成交,0
300427,701,担保品卖出,200,32.42,部分成交,0
300427,701,担保品卖出,2000,32.41,部分成交,0
300427,701,担保品卖出,600,32.41,部分成交,0
300427,701,担保品卖出,100,32.41,部分成交,0
300427,701,担保品卖出,900,32.4,部分成交,0
300427,701,担保品卖出,700,32.4,部分成交,0
300427,701,担保品卖出,800,32.4,部分成交,0
300427,701,担保品卖出,1000,32.4,部分成交,0
300427,701,担保品卖出,3000,32.4,部分成交,0
300427,701,担保品卖出,7100,32.39,部分成交,0
300427,701,担保品卖出,400,32.39,部分成交,0
300427,701,担保品卖出,1200,32.39,部分成交,0
300427,701,担保品卖出,1000,32.39,部分成交,0
300427,701,担保品卖出,900,32.38,部分成交,0
300427,701,担保品卖出,500,32.38,部分成交,0
300427,701,担保品卖出,700,32.37,已成,0
603318,701,担保品卖出,4618,10.22,部分成交,0
603318,701,担保品卖出,300,10.22,部分成交,0
603318,701,担保品卖出,500,10.22,部分成交,0
603318,701,担保品卖出,400,10.22,部分成交,0
603318,701,担保品卖出,1000,10.22,部分成交,0
603318,701,担保品卖出,3400,10.22,部分成交,0
603318,701,担保品卖出,400,10.22,部分成交,0
