冻结金额,可用,参考市值,资产
,8058771.46,,111224988.76
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
100,TCL科技,76400,76400,7.0008,-17631.09,517228.0,6.77
333,美的集团,10800,10800,69.0389,14375.72,759996.0,70.37
526,紫光学大,2600,4800,77.6813,-21750.37,351120.0,73.15
566,海南海药,68700,68700,10.6065,-46477.28,682191.0,9.93
698,沈阳化工,0,71900,6.9505,7152.06,506895.0,7.05
710,贝瑞基因,1900,1900,74.6465,-15763.28,126065.0,66.35
725,京东方Ａ,212800,212800,5.3308,27493.87,1161888.0,5.46
768,中航飞机,42700,42700,27.3403,-67478.7,1099952.0,25.76
828,东莞控股,45800,45800,13.4486,-81918.38,534028.0,11.66
901,航天科技,33300,33300,12.3202,5653.7,415917.0,12.49
930,中粮科技,17400,17400,9.5586,27342.07,193662.0,11.13
2016,世荣兆业,17400,17400,7.6611,-5239.89,128064.0,7.36
2025,航天电器,11300,11300,52.5501,16270.93,610087.0,53.99
2027,分众传媒,0,30200,7.7113,-39.59,232842.0,7.71
2078,太阳纸业,8900,8900,13.1679,5981.41,123176.0,13.84
2081,金螳螂,77700,77700,12.1469,-68136.68,875679.0,11.27
2151,北斗星通,18100,19700,66.2004,-128058.45,1176090.0,59.7
2166,莱茵生物,31800,31800,12.5212,-97029.12,301146.0,9.47
2340,格林美,210400,210400,5.7998,4258.28,1224528.0,5.82
2389,航天彩虹,10100,10100,28.2964,-46928.76,238865.0,23.65
2412,汉森制药,0,33500,7.895,-1843.96,262640.0,7.84
2475,立讯精密,0,21800,57.2889,3512.92,1252410.0,57.45
2556,辉隆股份,124500,124500,9.2858,-19395.39,1136685.0,9.13
2616,长青集团,22300,22300,11.3452,-10597.92,242401.0,10.87
2706,良信电器,24300,24300,25.5218,4086.99,624267.0,25.69
2714,牧原股份,12900,12900,93.5865,-37364.5,1169901.0,90.69
2735,王子新材,600,600,32.4566,1868.07,21342.0,35.57
