时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:27:59.570    238115435       689656          601818          700 担保品买入  100             3.6000          已撤
13:00:24.817    210117851       694543          300005          701 担保品卖出  8900            4.5700          已撤
13:01:09.798    222126093       694552          002371          701 担保品卖出  100             218.8800        已成
13:01:09.890    234117069       694553          300775          701 担保品卖出  600             33.9600         已撤
13:01:09.893    238123716       694554          600089          701 担保品卖出  10400           8.4900          已成
13:01:09.950    210117985       694555          601949          701 担保品卖出  2700            6.2300          已成
13:01:10.015    218120023       694556          000732          701 担保品卖出  900             5.5800          已成
13:01:10.034    226114257       694557          002940          701 担保品卖出  100             62.8100         已成
13:01:10.113    234117070       694558          300382          701 担保品卖出  700             11.0400         已成
13:01:10.139    202113979       694559          600131          701 担保品卖出  1900            22.4400         已成
13:01:10.224    210117986       694560          000672          701 担保品卖出  500             30.2200         已成
13:01:10.271    218120024       694561          000976          701 担保品卖出  1100            7.5800          已成
13:01:10.300    226114258       694562          002557          701 担保品卖出  200             63.9800         已撤
13:01:10.338    234117071       694563          002570          701 担保品卖出  7300            8.4800          已成
13:01:10.414    202113980       694564          002653          701 担保品卖出  300             29.0700         已成
13:01:10.474    214121853       694565          002867          701 担保品卖出  1600            28.0100         已成
13:01:10.508    222126094       694566          300194          701 担保品卖出  3100            6.4000          已成
13:01:10.609    230125046       694567          300136          701 担保品卖出  900             59.8100         已成
13:01:10.612    234117072       694568          603766          701 担保品卖出  39900           4.6000          已撤
13:01:10.642    206122276       694569          300573          701 担保品卖出  100             209.6600        已成
13:01:10.699    218120025       694570          600702          701 担保品卖出  300             36.4700         已成
13:01:10.756    234117073       694571          600885          701 担保品卖出  200             46.5000         已成
13:01:10.794    206122277       694572          601678          701 担保品卖出  1600            5.4000          部撤
13:01:10.849    222126095       694573          601919          701 担保品卖出  19300           4.7900          已成
13:01:10.892    210117988       694574          002389          700 担保品买入  2700            27.1300         已成
13:01:10.950    230125048       694575          300315          700 担保品买入  10300           9.9200          部撤
13:01:10.997    206122278       694576          601038          700 担保品买入  800             13.6900         已撤
13:01:11.049    222126097       694577          601607          700 担保品买入  700             24.2300         已成
13:01:11.174    218120027       694579          300053          700 担保品买入  900             13.0900         已成
13:01:11.106    238123718       694578          000818          700 担保品买入  2500            27.4100         已撤
13:01:11.348    206122279       694580          300551          700 担保品买入  500             29.4000         已成
13:01:11.386    222126098       694581          300748          700 担保品买入  200             39.4600         已成
13:01:11.390    230125050       694583          000738          700 担保品买入  6000            20.3000         已撤
13:01:11.396    238123719       694582          300151          700 担保品买入  600             25.5100         已成
13:01:11.420    206122280       694584          002298          700 担保品买入  14200           11.9300         已成
13:01:11.492    238123720       694585          002701          700 担保品买入  1700            5.6900          已成
13:01:11.639    206122282       694586          300677          700 担保品买入  200             171.6200        已成
13:01:16.560    222126107       694587          002371          701 担保品卖出  500             219.1100        已成
13:01:16.611    230125058       694588          000732          701 担保品卖出  2900            5.5800          已成
13:01:16.665    238123727       694589          002940          701 担保品卖出  100             62.8200         已成
13:01:16.701    226114268       694590          300382          701 担保品卖出  2500            11.0400         已撤
13:01:16.792    234117081       694591          000672          701 担保品卖出  500             30.2300         已撤
13:01:16.818    210117998       694592          000976          701 担保品卖出  1500            7.5800          已成
13:01:16.868    226114269       694593          002557          701 担保品卖出  200             63.7800         已成
13:01:16.961    202113990       694594          002570          701 担保品卖出  8400            8.4800          已成
13:01:17.332    222126109       694595          002653          701 担保品卖出  300             29.0700         已成
13:01:17.394    238123729       694596          000065          701 担保品卖出  300             8.3900          已成
13:01:17.443    222126110       694597          002867          701 担保品卖出  300             28.0000         已成
13:01:17.529    226114271       694598          600885          701 担保品卖出  100             46.5200         已成
13:01:17.544    234117084       694600          600702          701 担保品卖出  300             36.4700         已撤
13:01:17.546    238123731       694601          300573          701 担保品卖出  100             209.6600        已成
13:01:17.557    210118000       694599          601919          701 担保品卖出  7500            4.7900          已成
13:01:17.569    218120037       694602          300151          700 担保品买入  500             25.4100         已撤
13:01:17.579    226114272       694603          000738          700 担保品买入  6000            20.3300         已撤
13:01:17.607    234117085       694604          002298          700 担保品买入  15000           11.9200         已撤
