冻结金额,可用,参考市值,资产
,1181585.61,,26953487.05
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
65,北方国际,6200,6200,8.314,285.16,51832.0,8.36
710,贝瑞基因,8600,8600,87.646,-45115.38,708640.0,82.4
733,振华科技,18900,18900,39.0238,49634.54,787185.0,41.65
738,航发控制,0,39000,20.4948,15802.14,815100.0,20.9
818,航锦科技,0,29400,27.5975,2718.08,814086.0,27.69
901,航天科技,61600,61600,12.1154,18764.33,765072.0,12.42
906,浙商中拓,18000,18000,6.4308,1605.64,117360.0,6.52
2004,华邦健康,100600,100600,6.3992,-74363.56,569396.0,5.66
2020,京新药业,51200,51200,14.906,-5937.47,757248.0,14.79
2073,软控股份,110200,110200,4.5769,11363.33,515736.0,4.68
2233,塔牌集团,15600,15600,15.1067,14559.65,250224.0,16.04
2298,中电兴发,0,66300,11.9405,7260.43,798915.0,12.05
2312,三泰控股,66600,66600,5.9259,6933.8,401598.0,6.03
2364,中恒电气,7100,7100,15.0355,7344.98,114097.0,16.07
2389,航天彩虹,0,30000,27.1312,563.65,814500.0,27.15
2404,嘉欣丝绸,77900,77900,6.9609,8495.68,550753.0,7.07
2424,贵州百灵,4600,4600,9.7915,-1524.76,43516.0,9.46
2519,银河电子,51200,51200,4.9404,8686.07,261632.0,5.11
2560,通达股份,25200,25200,10.9181,-5497.26,269640.0,10.7
2653,海思科,13800,13800,27.5343,22987.12,402960.0,29.2
2672,东江环保,36400,36400,10.3236,2418.65,378196.0,10.39
2701,奥瑞金,0,138200,5.7457,-2169.97,791886.0,5.73
2932,明德生物,0,7100,103.7212,-3416.23,733004.0,103.24
2945,华林证券,41400,41400,17.3397,-29379.67,688482.0,16.63
300053,欧比特,57500,58400,13.0918,-5942.45,758616.0,12.99
300083,创世纪,800,800,10.1215,398.79,8496.0,10.62
300151,昌红科技,0,31300,25.7343,-4203.21,801280.0,25.6
300177,中海达,67700,67700,11.4309,6709.26,780581.0,11.53
300182,捷成股份,150300,150300,4.9986,33279.32,784566.0,5.22
300296,利亚德,104000,104000,7.0727,-12759.33,722800.0,6.95
300315,掌趣科技,0,80300,9.8948,3627.55,798182.0,9.94
300420,五洋停车,0,5200,7.292,-582.17,37336.0,7.18
300427,红相股份,28600,28600,25.3637,61670.23,787072.0,27.52
300551,古鳌科技,0,25400,29.8931,-333.26,758952.0,29.88
300598,诚迈科技,0,1900,194.6719,-8952.68,360924.0,189.96
300616,尚品宅配,1200,1200,68.6528,-1983.37,80400.0,67.0
300677,英科医疗,400,4400,171.9141,-8421.9,748000.0,170.0
300748,金力永磁,0,19200,38.6313,37607.73,779328.0,40.59
511990,华宝添益,6,6,-40831.9567,245591.764,600.024,100.004
600057,厦门象屿,64100,64100,6.6888,721.11,429470.0,6.7
600335,国机汽车,56600,56600,5.1659,-902.68,291490.0,5.15
600490,鹏欣资源,120800,120800,4.0802,82114.53,575008.0,4.76
600633,浙数文化,64000,64000,12.0584,-6296.24,765440.0,11.96
600668,尖峰集团,42400,42400,17.1131,-553.71,725040.0,17.1
600742,一汽富维,10000,10000,10.8616,1383.54,110000.0,11.0
601038,一拖股份,0,53700,13.7636,12692.39,751800.0,14.0
601108,财通证券,49800,49800,15.2878,8575.79,769908.0,15.46
601607,上海医药,0,30200,24.0626,224.47,726914.0,24.07
603167,渤海轮渡,16500,16500,8.0886,29558.29,163020.0,9.88
