证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2837,101,证券卖出,81,32.41,已成,0
2803,101,证券卖出,40,32.48,已成,0
300010,101,证券卖出,14,21.92,已成,0
603659,101,证券卖出,2,118.71,已成,0
601126,100,证券买入,200,6.46,已成,0
603976,100,证券买入,300,51.24,部分成交,0
603976,100,证券买入,400,51.3,已成,0
600702,101,证券卖出,200,37.71,部分成交,0
600702,101,证券卖出,100,37.71,部分成交,0
600702,101,证券卖出,100,37.71,部分成交,0
600702,101,证券卖出,300,37.71,已成,0
2294,101,证券卖出,200,32.17,已成,0
600409,100,证券买入,200,5.24,已成,0
601555,100,证券买入,2400,10.54,已成,0
603108,101,证券卖出,200,14.98,已成,0
2212,101,证券卖出,100,29.35,已成,0
158,100,证券买入,400,11.25,已成,0
2208,100,证券买入,4600,11.65,已成,0
58,101,证券卖出,400,9.01,已成,0
600864,100,证券买入,600,7.77,部分成交,0
600864,100,证券买入,400,7.77,部分成交,0
600864,100,证券买入,6800,7.77,部分成交,0
600864,100,证券买入,1000,7.77,部分成交,0
600864,100,证券买入,600,7.77,部分成交,0
600864,100,证券买入,200,7.77,部分成交,0
600864,100,证券买入,200,7.77,已成,0
955,100,证券买入,200,10.25,已成,0
739,101,证券卖出,300,23.73,已成,0
600239,100,证券买入,1800,4.67,已成,0
300527,101,证券卖出,200,10.58,已成,0
603387,101,证券卖出,400,40.51,已成,0
2023,101,证券卖出,800,18.1,已成,0
2389,101,证券卖出,200,17.21,已成,0
300300,100,证券买入,800,6.57,已成,0
300617,101,证券卖出,300,36.13,已成,0
2467,101,证券卖出,500,8.61,已成,0
913,101,证券卖出,100,15.09,部分成交,0
913,101,证券卖出,200,15.09,部分成交,0
913,101,证券卖出,400,15.09,已成,0
300045,101,证券卖出,100,15.83,已成,0
300299,100,证券买入,10700,11.18,已成,0
12,100,证券买入,200,5.29,已成,0
300202,101,证券卖出,100,14.56,已成,0
300017,101,证券卖出,500,10.14,部分成交,0
300017,101,证券卖出,100,10.14,部分成交,0
2726,101,证券卖出,100,10.09,已成,0
2537,101,证券卖出,200,7.31,已成,0
300017,101,证券卖出,1000,10.12,部分成交,0
300017,101,证券卖出,500,10.12,已成,0
300098,100,证券买入,500,7.05,已成,0
603323,100,证券买入,300,5.15,已成,0
603583,101,证券卖出,200,70.6,已成,0
601899,101,证券卖出,4600,5.75,已成,0
2932,101,证券卖出,200,81.73,已成,0
600197,101,证券卖出,1900,19.66,已成,0
983,100,证券买入,400,4.44,已成,0
300168,101,证券卖出,200,23.55,已成,0
600503,100,证券买入,600,4.69,已成,0
564,100,证券买入,3000,4.66,已成,0
2328,100,证券买入,1700,6.16,已成,0
2028,101,证券卖出,100,23.65,已成,0
2007,101,证券卖出,400,46.16,已成,0
933,100,证券买入,600,5.05,已成,0
403,101,证券卖出,100,71.19,部分成交,0
403,101,证券卖出,200,71.19,已成,0
300443,101,证券卖出,200,22.83,已成,0
2562,101,证券卖出,100,6.37,已成,0
988,101,证券卖出,100,26.62,已成,0
2797,101,证券卖出,100,11.72,已成,0
886,100,证券买入,400,5.34,已成,0
300020,101,证券卖出,700,12.16,已成,0
300280,101,证券卖出,100,59.48,部分成交,0
300374,101,证券卖出,100,20.3,部分成交,0
300374,101,证券卖出,400,20.26,已成,0
600489,101,证券卖出,400,10.64,已成,0
603456,101,证券卖出,100,27.96,部分成交,0
600609,101,证券卖出,200,8.6,部分成交,0
600609,101,证券卖出,1700,8.6,已成,0
600336,100,证券买入,1200,6.21,已成,0
601179,100,证券买入,2200,5.99,已成,0
603707,101,证券卖出,700,59.05,已成,0
603456,101,证券卖出,200,27.96,部分成交,0
300026,100,证券买入,100,5.76,部分成交,0
300026,100,证券买入,700,5.76,已成,0
603456,101,证券卖出,100,27.96,部分成交,0
600532,100,证券买入,1100,11.9,已成,0
300206,100,证券买入,400,25.01,已成,0
300147,100,证券买入,100,10.2,已成,0
600814,101,证券卖出,200,8.14,已成,0
2229,100,证券买入,2000,7.73,已成,0
300280,101,证券卖出,100,59.42,部分成交,0
600327,101,证券卖出,1100,4.81,已成,0
300280,101,证券卖出,400,59.42,部分成交,0
300280,101,证券卖出,300,59.42,已成,0
2258,101,证券卖出,400,20.68,已成,0
300376,100,证券买入,100,5.38,已成,0
46,100,证券买入,700,4.71,已成,0
2436,100,证券买入,200,14.47,部分成交,0
2436,100,证券买入,200,14.47,已成,0
685,101,证券卖出,100,9.12,已成,0
300548,101,证券卖出,100,75.05,已成,0
2428,101,证券卖出,1400,14.14,已成,0
2397,100,证券买入,300,6.45,已成,0
300291,100,证券买入,600,5.79,已成,0
600291,101,证券卖出,100,13.82,已成,0
600418,100,证券买入,2100,9.79,已成,0
603787,101,证券卖出,700,24.2,已成,0
600732,101,证券卖出,300,12.37,部分成交,0
600732,101,证券卖出,600,12.33,已成,0
603517,101,证券卖出,100,67.77,已成,0
600579,100,证券买入,100,6.1,已成,0
600095,101,证券卖出,1000,12.54,已成,0
601700,100,证券买入,8800,5.78,已成,0
403,101,证券卖出,300,71.19,已成,0
600533,100,证券买入,500,4.08,已成,0
600521,101,证券卖出,100,34.68,已成,0
90,101,证券卖出,1000,8.42,已成,0
2329,100,证券买入,400,6.83,已成,0
958,100,证券买入,100,4.83,已成,0
600621,101,证券卖出,400,22.97,已成,0
603919,101,证券卖出,447,17.49,部分成交,0
603919,101,证券卖出,153,17.49,已成,0
603030,101,证券卖出,200,8.58,已成,0
2124,101,证券卖出,1300,16.0,已成,0
300324,101,证券卖出,100,7.42,部分成交,0
300324,101,证券卖出,100,7.42,部分成交,0
300324,101,证券卖出,100,7.41,已成,0
300639,101,证券卖出,400,51.09,已成,0
300573,101,证券卖出,200,142.49,部分成交,0
300573,101,证券卖出,100,142.22,部分成交,0
300573,101,证券卖出,100,142.11,已成,0
2881,101,证券卖出,200,30.97,已成,0
300019,100,证券买入,200,12.28,已成,0
300256,100,证券买入,100,7.08,已成,0
300624,101,证券卖出,200,84.02,已成,0
2707,101,证券卖出,800,10.39,已成,0
2838,101,证券卖出,300,34.86,已成,0
300290,101,证券卖出,200,7.41,已成,0
2683,101,证券卖出,100,43.4,已成,0
603223,101,证券卖出,1016,13.51,部分成交,0
603223,101,证券卖出,5584,13.51,已成,0
600604,100,证券买入,900,10.31,已成,0
603223,101,证券卖出,1716,13.51,部分成交,0
603223,101,证券卖出,700,13.51,部分成交,0
603223,101,证券卖出,84,13.5,已成,0
600699,101,证券卖出,300,26.07,已成,0
2539,101,证券卖出,100,7.18,已成,0
2773,101,证券卖出,100,47.9,已成,0
300673,101,证券卖出,500,38.97,已成,0
2481,101,证券卖出,2700,18.77,已成,0
300058,100,证券买入,1600,8.55,已成,0
600602,101,证券卖出,1400,8.04,已成,0
601919,100,证券买入,1200,4.26,已成,0
903,100,证券买入,5900,5.98,部分成交,0
903,100,证券买入,700,5.98,已成,0
603569,101,证券卖出,100,9.52,已成,0
