时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:30:15.376    217605081       536195          300010          101 证券卖出    14              21.9200         已成
09:30:15.378    225602546       536199          002837          101 证券卖出    81              32.3600         已成
09:30:15.394    233604094       536200          002803          101 证券卖出    40              32.3900         已成
09:30:15.397    201601651       536202          603659          101 证券卖出    2               118.7100        已成
09:30:30.933    213608861       536205          002294          101 证券卖出    200             32.1700         已成
09:30:31.044    221611662       536206          601968          101 证券卖出    300             6.5500          已撤
09:30:31.572    237610472       536209          601555          100 证券买入    2400            10.5500         已成
09:30:31.598    205608983       536211          601126          100 证券买入    200             6.4600          已成
09:30:32.757    201601684       536220          603108          101 证券卖出    200             14.9800         已成
09:30:32.759    209602990       536223          603976          100 证券买入    700             51.3400         已成
09:30:32.763    213608865       536224          600746          100 证券买入    1300            7.1300          已撤
09:30:32.765    221611666       536222          600409          100 证券买入    200             5.2400          已成
09:30:32.766    225602585       536217          600702          101 证券卖出    700             37.7100         已成
09:30:32.779    201601685       536226          000564          100 证券买入    3000            4.6600          已成
09:30:37.806    217605128       536230          600864          100 证券买入    9800            7.7700          已成
09:30:37.823    229611787       536246          000720          100 证券买入    1100            5.2600          已撤
09:30:37.848    201601697       536262          002079          101 证券卖出    5800            14.1800         已撤
09:30:37.864    221611679       536247          300299          100 证券买入    10700           11.1800         已成
09:30:37.865    225602605       536242          000012          100 证券买入    200             5.2900          已成
09:30:37.868    229611788       536257          000417          101 证券卖出    300             6.5700          已撤
09:30:37.868    233604140       536227          603883          101 证券卖出    100             92.9300         已撤
09:30:37.872    213608880       536254          300617          101 证券卖出    300             36.1300         已成
09:30:37.879    221611680       536268          600239          100 证券买入    1800            4.6700          已成
09:30:37.880    225602606       536267          600831          100 证券买入    100             8.5100          已撤
09:30:37.880    229611789       536251          600882          101 证券卖出    600             38.2000         已撤
09:30:37.882    233604141       536232          600583          100 证券买入    10000           5.0300          已撤
09:30:37.883    201601698       536237          300559          101 证券卖出    3800            22.5600         已撤
09:30:37.888    213608881       536258          000158          100 证券买入    400             11.2500         已成
09:30:37.912    229611790       536271          002212          101 证券卖出    100             29.3500         已成
09:30:37.913    233604142       536273          600197          101 证券卖出    1900            19.6600         已成
09:30:37.928    205609005       536270          002208          100 证券买入    4600            11.6600         已成
09:30:37.938    221611681       536276          000090          101 证券卖出    1000            8.4200          已成
09:30:37.938    225602607       536278          000016          100 证券买入    6600            7.8500          已撤
09:30:37.950    237610488       536266          600658          100 证券买入    200             6.0900          已撤
09:30:37.950    201601699       536284          000525          100 证券买入    100             7.9500          已撤
09:30:37.954    209603009       536275          000058          101 证券卖出    400             8.9700          已成
09:30:37.959    221611682       536274          000006          100 证券买入    1800            7.6500          已撤
09:30:38.056    209603010       536280          000498          100 证券买入    100             5.4500          已撤
09:30:41.301    205609012       536291          600861          100 证券买入    200             14.3600         已撤
09:30:41.338    213608892       536298          002103          100 证券买入    4100            6.9100          已撤
09:30:41.342    217605139       536300          603229          101 证券卖出    1000            46.9200         已撤
09:30:41.360    233604153       536312          603387          101 证券卖出    400             40.5100         已成
09:30:41.369    213608893       536293          002083          100 证券买入    5000            5.7500          已撤
09:30:41.372    217605140       536316          000997          101 证券卖出    300             20.0500         已撤
09:30:41.387    229611803       536304          002355          100 证券买入    6800            6.0100          已撤
09:30:41.404    201601709       536303          603520          101 证券卖出    700             74.2800         已撤
09:30:41.403    237610500       536315          002317          100 证券买入    4200            17.0400         已撤
09:30:41.406    205609013       536324          002510          100 证券买入    600             4.8200          已撤
09:30:41.407    209603020       536309          002019          101 证券卖出    300             24.6000         已撤
09:30:41.408    221611694       536322          000777          101 证券卖出    100             12.9600         已撤
09:30:41.417    201601710       536331          002314          100 证券买入    300             4.1900          已撤
09:30:41.418    205609014       536330          000739          101 证券卖出    300             23.7300         已成
09:30:41.420    217605141       536326          002277          101 证券卖出    2500            4.6300          已撤
09:30:41.424    205609015       536325          000936          100 证券买入    4200            12.7700         已撤
09:30:41.428    209603021       536320          002340          100 证券买入    300             5.3700          已撤
09:30:41.432    221611695       536335          000918          100 证券买入    600             5.1500          已撤
09:30:41.435    225602616       536333          300527          101 证券卖出    200             10.5800         已成
09:30:41.437    237610502       536332          600068          100 证券买入    7100            7.3600          已撤
09:30:41.457    205609016       536317          603739          101 证券卖出    100             28.0600         已撤
09:30:41.461    213608895       536336          000955          100 证券买入    200             10.2800         已成
