证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2714,101,证券卖出,10,87.59,已成,0
300552,101,证券卖出,80,49.0,已成,0
603568,101,证券卖出,80,23.3,已成,0
300770,101,证券卖出,100,218.57,已成,0
2568,101,证券卖出,200,50.74,已成,0
2812,101,证券卖出,800,76.0,部分成交,0
2861,101,证券卖出,200,30.25,已成,0
2812,101,证券卖出,500,76.0,部分成交,0
2812,101,证券卖出,100,75.96,已成,0
603345,101,证券卖出,100,119.38,部分成交,0
603345,101,证券卖出,100,119.38,部分成交,0
603345,101,证券卖出,100,119.16,部分成交,0
603345,101,证券卖出,200,119.16,部分成交,0
603345,101,证券卖出,400,119.15,已成,0
300724,101,证券卖出,100,94.52,已成,0
2777,101,证券卖出,200,31.4,已成,0
603612,101,证券卖出,800,13.31,已成,0
603317,101,证券卖出,100,57.64,已成,0
300413,101,证券卖出,300,64.0,已成,0
300737,101,证券卖出,100,22.5,已成,0
2153,101,证券卖出,300,40.95,已成,0
603583,101,证券卖出,100,69.12,已成,0
600845,101,证券卖出,1200,65.22,已成,0
603916,101,证券卖出,200,27.87,已成,0
300767,101,证券卖出,100,68.01,已成,0
600901,101,证券卖出,400,6.23,部分成交,0
300395,101,证券卖出,400,33.6,部分成交,0
300395,101,证券卖出,100,33.58,已成,0
2916,101,证券卖出,100,182.88,已成,0
300462,101,证券卖出,400,24.9,已成,0
513,101,证券卖出,100,48.35,已成,0
300559,101,证券卖出,2200,23.19,已成,0
600809,101,证券卖出,100,149.19,已成,0
603444,101,证券卖出,100,570.03,已成,0
2024,100,证券买入,14100,9.55,已成,0
300476,100,证券买入,200,25.58,部分成交,0
603866,101,证券卖出,100,50.65,已成,0
300232,100,证券买入,1100,9.19,部分成交,0
300476,100,证券买入,100,25.58,已成,0
528,100,证券买入,11300,6.9,已成,0
600901,101,证券卖出,200,6.23,部分成交,0
603096,101,证券卖出,300,62.34,已成,0
600757,100,证券买入,1600,5.52,已成,0
600901,101,证券卖出,600,6.23,部分成交,0
600901,101,证券卖出,200,6.23,部分成交,0
600901,101,证券卖出,500,6.23,部分成交,0
600901,101,证券卖出,500,6.23,部分成交,0
600901,101,证券卖出,200,6.23,部分成交,0
600901,101,证券卖出,500,6.23,部分成交,0
600901,101,证券卖出,400,6.23,部分成交,0
300308,101,证券卖出,900,66.94,已成,0
600901,101,证券卖出,1600,6.23,已成,0
665,100,证券买入,1700,5.64,部分成交,0
665,100,证券买入,200,5.64,部分成交,0
665,100,证券买入,2000,5.64,部分成交,0
665,100,证券买入,3300,5.64,已成,0
600673,100,证券买入,1100,7.11,部分成交,0
600673,100,证券买入,8000,7.11,部分成交,0
600673,100,证券买入,1000,7.12,已成,0
2746,100,证券买入,2300,13.99,已成,0
300232,100,证券买入,1300,9.19,已成,0
