证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
601818,700,担保品买入,100,3.59,已成,0
300489,701,担保品卖出,50,29.57,已成,0
2621,701,担保品卖出,40,6.23,已成,0
603259,701,担保品卖出,80,93.11,已成,0
2120,701,担保品卖出,50,24.69,已成,0
600984,701,担保品卖出,80,22.46,已成,0
603121,701,担保品卖出,20,13.4,已成,0
600305,701,担保品卖出,68,18.73,已成,0
603019,701,担保品卖出,60,39.61,已成,0
603887,700,担保品买入,2400,22.78,已成,0
603369,700,担保品买入,200,38.18,已成,0
811,701,担保品卖出,200,6.32,已成,0
2723,701,担保品卖出,400,19.4,已成,0
600199,700,担保品买入,600,6.3,部分成交,0
600199,700,担保品买入,200,6.3,已成,0
600118,701,担保品卖出,500,32.07,已成,0
300408,700,担保品买入,200,25.98,已成,0
600316,700,担保品买入,700,15.58,已成,0
300633,701,担保品卖出,400,38.1,已成,0
603823,700,担保品买入,600,18.33,部分成交,0
300045,700,担保品买入,3700,12.95,已成,0
300014,701,担保品卖出,2400,44.49,已成,0
2734,700,担保品买入,900,14.85,已成,0
603976,701,担保品卖出,1100,30.27,部分成交,0
603976,701,担保品卖出,600,30.27,部分成交,0
603198,700,担保品买入,2200,22.26,部分成交,0
603198,700,担保品买入,100,22.26,部分成交,0
603976,701,担保品卖出,1200,30.27,已成,0
603198,700,担保品买入,800,22.28,部分成交,0
603198,700,担保品买入,900,22.28,已成,0
603228,701,担保品卖出,100,34.34,部分成交,0
2878,700,担保品买入,200,22.36,部分成交,0
2602,700,担保品买入,2300,15.31,部分成交,0
2878,700,担保品买入,2400,22.36,已成,0
603228,701,担保品卖出,500,34.34,已成,0
603650,701,担保品卖出,1600,22.51,已成,0
2602,700,担保品买入,2500,15.31,已成,0
603912,700,担保品买入,600,21.98,部分成交,0
2382,700,担保品买入,2100,28.49,部分成交,0
2382,700,担保品买入,300,28.49,部分成交,0
601777,700,担保品买入,4700,4.72,部分成交,0
2382,700,担保品买入,2600,28.49,已成,0
601777,700,担保品买入,1500,4.72,部分成交,0
601777,700,担保品买入,5500,4.72,部分成交,0
600503,700,担保品买入,19200,4.27,已成,0
601777,700,担保品买入,8400,4.72,已成,0
2382,700,担保品买入,5000,28.39,已成,0
2294,701,担保品卖出,500,27.83,部分成交,0
2294,701,担保品卖出,1300,27.83,部分成交,0
2294,701,担保品卖出,600,27.83,已成,0
603181,700,担保品买入,400,21.68,已成,0
300639,701,担保品卖出,200,47.62,已成,0
603912,700,担保品买入,200,21.98,已成,0
600475,701,担保品卖出,200,12.36,已成,0
300315,700,担保品买入,4900,7.21,已成,0
2317,701,担保品卖出,1500,14.59,已成,0
2317,701,担保品卖出,1500,14.6,部分成交,0
2317,701,担保品卖出,300,14.6,已成,0
603010,701,担保品卖出,800,14.29,部分成交,0
603010,701,担保品卖出,300,14.29,部分成交,0
603010,701,担保品卖出,100,14.29,已成,0
600198,700,担保品买入,1210,15.7,部分成交,0
600198,700,担保品买入,7800,15.7,部分成交,0
600198,700,担保品买入,11000,15.7,部分成交,0
