冻结金额,可用,参考市值,资产
1457247.63,2608012.87,35271268.78,37879281.65
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
938,紫光股份,8700,8700,38.0298,39586.4,370446.0,42.58
951,中国重汽,27700,27700,28.6386,3084.99,796375.0,28.75
2242,九阳股份,12000,12000,32.3769,55957.69,444480.0,37.04
2352,顺丰控股,14900,14900,55.8999,-10428.93,822480.0,55.2
2534,杭锅股份,56400,56400,7.5493,31621.55,457404.0,8.11
2616,长青集团,27000,27000,10.7622,13171.76,303750.0,11.25
2714,牧原股份,4080,4080,71.5081,15063.02,306816.0,75.2
2749,国光股份,26700,26700,12.3776,17151.46,347634.0,13.02
2777,久远银海,19040,19040,27.7958,25021.58,554254.4,29.110000000000003
2812,恩捷股份,10500,10500,61.1466,55790.73,697830.0,66.46
2821,凯莱英,700,700,218.94,8441.97,161700.0,231.0
2841,视源股份,0,3200,98.1323,-7143.27,306880.0,95.9
2880,卫光生物,3500,3500,44.7364,66792.52,223370.0,63.82
2897,意华股份,5100,5100,33.4582,-2336.6,168300.0,33.0
2912,中新赛克,2700,2700,148.2245,29876.77,430083.0,159.29
2916,深南电路,3500,5100,158.0006,46355.83,852159.0,167.09
300229,拓尔思,69900,69900,11.7907,-20320.59,803850.0,11.5
300552,万集科技,9960,9960,39.0597,31774.99,420810.0,42.25
300559,佳发教育,4000,4000,21.6718,-2007.0,84680.0,21.17
300575,中旗股份,17000,17000,30.9119,102647.16,628150.0,36.95
300653,正海生物,10950,10950,74.7772,-5992.31,812818.5,74.23
300673,佩蒂股份,1600,1600,36.9174,2804.15,61872.0,38.67
300709,精研科技,2400,2400,85.4141,21374.21,226368.0,94.32
300715,凯伦股份,2300,2300,39.2033,-3940.54,86227.0,37.49
300735,光弘科技,29400,29400,18.3324,-4774.84,534198.0,18.17
300737,科顺股份,19500,19500,20.4928,-39444.93,360165.0,18.47
300739,明阳电路,9200,9200,20.3602,2389.89,189704.0,20.62
300768,迪普科技,8900,8900,43.8852,12947.74,403526.0,45.34
300770,新媒股份,1100,1100,150.859,70071.11,236016.0,214.56
511990,华宝添益,82840,82840,98.6825,109310.17,8284165.68,100.002
600298,安琪酵母,17867,17867,43.516,49742.25,827242.1,46.3
600486,扬农化工,9900,9900,82.3747,-8560.44,806949.0,81.51
600845,宝信软件,10000,10000,54.8216,37584.31,585800.0,58.58
600926,杭州银行,15800,15800,8.7429,5168.53,143306.0,9.07
601100,恒立液压,5500,5500,72.0317,23255.74,419430.0,76.26
601799,星宇股份,1500,1500,118.2781,5642.82,183060.0,122.04
601965,XD中国汽,12300,12300,9.5905,-10337.58,107625.0,8.75
603027,千禾味业,3200,3200,26.908,4070.4,90176.0,28.18
603127,昭衍新药,8900,8900,91.0133,32010.35,842029.0,94.61
603179,新泉股份,1500,1500,21.767,529.46,33180.0,22.12
603181,皇马科技,38800,38800,21.1413,21677.52,841960.0,21.7
603208,江山欧派,7600,7600,103.0412,-35805.23,747308.0,98.33
603228,景旺电子,16080,16080,34.0047,7964.26,554760.0,34.5
603267,鸿远电子,9315,9315,37.3814,40600.44,388808.1,41.739999999999995
603297,永新光学,10800,10800,36.409,43103.23,436320.0,40.4
603313,梦百合,8900,8900,25.0198,-4092.03,218584.0,24.56
603317,天味食品,100,100,52.3789,83.11,5321.0,53.21
603338,浙江鼎力,10700,10700,74.9507,4807.73,806780.0,75.4
603355,莱克电气,23100,23100,23.1417,29990.71,564564.0,24.44
603360,百傲化学,7560,7560,20.584,-9329.01,146286.0,19.35
603416,信捷电气,9000,9000,39.2553,-8688.14,344610.0,38.29
603429,集友股份,5500,5500,29.2197,2476.68,163185.0,29.67
603444,吉比特,1000,1000,415.8067,108523.33,524330.0,524.33
603516,淳中科技,4100,4100,39.2692,-8360.56,152643.0,37.23
603538,美诺华,8400,8400,51.1888,-8474.08,421512.0,50.18
603566,普莱柯,15500,15500,25.2599,36271.46,427800.0,27.6
603583,捷昌驱动,12300,12300,66.3508,4295.51,820410.0,66.7
603611,诺力股份,19500,19500,20.023,11250.68,401700.0,20.6
603612,索通发展,46800,46800,11.9975,-14392.02,547092.0,11.69
603688,石英股份,25100,25100,21.6371,39981.04,583073.0,23.23
603699,纽威股份,6400,6400,15.5439,2919.13,102400.0,16.0
603707,健友股份,700,700,61.8305,-1771.35,41510.0,59.3
603718,海利生物,0,29100,19.1048,-33895.91,522054.0,17.94
603788,宁波高发,3500,3500,15.0135,6637.82,59185.0,16.91
603826,坤彩科技,13700,13700,28.5267,65530.56,456347.0,33.31
603856,东宏股份,12300,35400,14.5614,-15980.4,499494.0,14.11
603916,苏博特,2800,2800,29.3596,-4282.99,77924.0,27.83
