时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:30:14.915    213645806       540968          002079          701 担保品卖出  48              14.0700         已成
09:38:15.864    225641548       542233          000700          701 担保品卖出  6100            9.2100          已成
09:38:15.910    237649595       542234          002551          701 担保品卖出  6900            9.8700          已成
09:38:15.957    217644064       542235          300319          701 担保品卖出  10100           13.8700         已成
09:38:16.158    237649596       542236          000603          701 担保品卖出  400             14.2600         已成
09:38:16.180    205647913       542238          600138          701 担保品卖出  13400           11.1500         已成
09:38:16.182    209642346       542237          600827          701 担保品卖出  11000           27.4300         已成
09:38:16.251    221651297       542239          600606          701 担保品卖出  20800           8.9500          已成
09:38:16.282    229650855       542240          601989          701 担保品卖出  73900           4.9300          已撤
09:38:16.299    233643471       542241          000710          701 担保品卖出  100             59.0600         已成
09:38:16.333    205647914       542242          300026          701 担保品卖出  3100            5.9800          已成
09:38:16.476    213647615       542243          300573          701 担保品卖出  400             157.1300        已成
09:38:16.509    221651298       542244          300242          701 担保品卖出  12300           7.3500          已成
09:38:16.599    229650856       542245          600068          701 担保品卖出  42200           7.2300          已撤
09:38:16.620    237649597       542247          300021          701 担保品卖出  10400           5.2400          已成
09:38:16.667    205647915       542246          603661          701 担保品卖出  200             53.3500         已成
09:38:16.778    217644065       542248          300151          701 担保品卖出  900             17.7400         已成
09:38:16.816    225641550       542249          300702          701 担保品卖出  100             114.8800        已成
09:38:16.824    237649598       542250          601999          701 担保品卖出  2400            7.7700          已成
09:38:16.839    201640847       542251          603566          701 担保品卖出  500             28.2900         已成
09:38:16.901    217644066       542252          002239          701 担保品卖出  51200           6.3000          已成
09:38:16.936    237649599       542254          300065          700 担保品买入  1900            12.9300         已成
09:38:16.939    205647916       542253          000813          700 担保品买入  10100           6.6100          已成
09:38:17.016    225641552       542255          600800          700 担保品买入  1500            5.0800          已成
09:38:17.098    205647917       542256          000021          700 担保品买入  1900            27.3700         已成
09:38:17.138    221651299       542257          002467          700 担保品买入  7000            8.5500          已成
09:38:17.150    233643472       542258          002413          700 担保品买入  10500           8.8200          已成
09:38:17.182    201640848       542259          002517          700 担保品买入  16400           4.7400          已成
09:38:17.236    217644067       542260          002717          700 担保品买入  30100           4.8000          已撤
09:38:17.359    201640849       542262          000608          700 担保品买入  5300            5.0300          已成
09:38:17.370    209642349       542261          000525          700 担保品买入  13400           8.6500          已成
09:38:17.396    217644068       542263          002249          700 担保品买入  16800           4.1600          已成
09:38:17.456    225641554       542264          002587          700 担保品买入  3200            6.3200          已成
09:38:17.511    233643474       542265          002625          700 担保品买入  6600            8.4700          已成
09:38:17.658    229650861       542267          300184          700 担保品买入  16200           7.1600          已成
09:38:17.673    237649601       542266          300182          700 担保品买入  9300            4.8200          已成
09:38:17.707    209642351       542268          600239          700 担保品买入  61400           5.1800          部撤
09:38:17.741    225641555       542269          300401          700 担保品买入  400             16.3600         已成
09:38:17.775    213647618       542270          600880          700 担保品买入  9900            5.3700          已成
09:38:17.844    225641556       542271          601919          700 担保品买入  15300           4.2600          已成
09:38:22.791    225641565       542272          000710          701 担保品卖出  100             59.0400         已成
09:38:22.837    233643487       542273          600138          701 担保品卖出  4200            11.1500         已成
09:38:22.917    217644084       542274          600606          701 担保品卖出  17400           8.9600          已成
09:38:22.953    225641566       542275          600068          701 担保品卖出  24900           7.2100          已成
09:38:23.057    217644085       542276          603566          701 担保品卖出  500             28.3000         已成
09:38:23.101    225641568       542277          002239          701 担保品卖出  14100           6.3400          已撤
09:38:23.139    205647930       542278          300151          701 担保品卖出  900             17.7400         已成
09:38:23.191    217644086       542279          300702          701 担保品卖出  100             114.9400        已成
09:38:23.238    225641569       542280          300319          701 担保品卖出  1100            13.8600         已成
09:38:23.335    233643489       542281          600827          701 担保品卖出  1100            27.5700         已成
09:38:23.344    201640864       542282          000700          701 担保品卖出  8300            9.2000          已成
09:38:23.422    233643490       542283          000021          700 担保品买入  1600            27.3900         已成
09:38:23.492    213647627       542284          002413          700 担保品买入  18300           8.7900          已成
09:38:23.564    233643491       542285          002517          700 担保品买入  16800           4.7400          已成
09:38:23.573    201640866       542286          002625          700 担保品买入  3800            8.4800          已撤
09:38:23.629    209642365       542287          300184          700 担保品买入  10100           7.1600          已成
09:38:23.649    233643492       542288          002249          700 担保品买入  16800           4.1600          已成
09:38:23.711    213647628       542289          002587          700 担保品买入  500             6.3200          已成
09:38:23.796    237649613       542290          600239          700 担保品买入  12800           5.1900          已成
09:38:23.834    209642367       542291          300065          700 担保品买入  3300            12.9500         已撤
09:38:28.867    201640876       542292          603661          701 担保品卖出  100             53.3800         已成
09:38:28.900    213647641       542293          002239          701 担保品卖出  14100           6.3100          已成
09:38:28.957    221651327       542294          300151          701 担保品卖出  800             17.7200         已成
09:38:29.098    205647945       542295          300702          701 担保品卖出  100             114.9000        已成
09:38:29.133    213647642       542296          000700          701 担保品卖出  6200            9.2000          已成
09:38:29.138    221651328       542297          603566          701 担保品卖出  500             28.2600         已成
09:38:29.170    229650883       542298          600827          701 担保品卖出  700             27.5600         已成
09:38:29.222    237649629       542299          000710          701 担保品卖出  100             59.0700         已成
09:38:29.256    221651329       542300          600138          701 担保品卖出  2400            11.1400         已成
09:38:29.317    205647947       542301          600606          701 担保品卖出  3500            8.9800          已成
09:38:29.377    229650885       542302          601989          701 担保品卖出  73900           4.9200          已撤
09:38:29.414    205647948       542303          300065          700 担保品买入  5200            12.9700         已成
09:38:29.458    213647645       542304          600800          700 担保品买入  100             5.0800          已成
09:38:29.518    221651330       542305          002517          700 担保品买入  16800           4.7400          已成
09:38:29.561    205647949       542306          000021          700 担保品买入  200             27.4000         已成
09:38:29.610    225641577       542307          002625          700 担保品买入  3500            8.4900          已成
09:38:29.662    237649632       542308          300184          700 担保品买入  1300            7.1600          已成
09:38:29.769    225641579       542309          600880          700 担保品买入  9900            5.3600          已成
09:38:29.793    213647649       542310          002249          700 担保品买入  16800           4.1500          已撤
09:38:34.765    229650900       542311          000710          701 担保品卖出  100             59.1000         已成
09:38:34.804    237649646       542312          600068          701 担保品卖出  9700            7.2000          已成
09:38:34.889    221651340       542313          603566          701 担保品卖出  500             28.2900         已成
09:38:34.919    229650901       542314          300702          701 担保品卖出  100             114.8800        已成
09:38:34.966    205647961       542315          600827          701 担保品卖出  10300           27.6600         部撤
09:38:35.017    221651341       542316          002517          700 担保品买入  8500            4.7400          已成
09:38:35.077    229650902       542317          002625          700 担保品买入  300             8.4900          已成
09:38:35.114    205647962       542318          600880          700 担保品买入  11700           5.3600          已成
09:38:40.130    209642397       542319          000710          701 担保品卖出  100             59.0500         已成
09:38:40.195    217644114       542320          600138          701 担保品卖出  1800            11.1500         已成
09:38:40.262    225641605       542321          600068          701 担保品卖出  13900           7.2100          已成
09:38:40.291    229650916       542322          603661          701 担保品卖出  100             53.4700         已成
09:38:40.324    201640901       542323          300702          701 担保品卖出  100             114.8900        已成
09:38:40.385    209642398       542324          603566          701 担保品卖出  500             28.2600         已成
09:38:40.506    217644115       542325          300151          701 担保品卖出  1700            17.7500         部撤
09:38:40.508    221651357       542326          600827          701 担保品卖出  8200            27.5600         已成
09:38:40.539    233643524       542327          000700          701 担保品卖出  500             9.1900          已成
09:38:40.586    201640902       542328          000069          700 担保品买入  9400            8.2600          已成
09:38:40.643    209642399       542329          600880          700 担保品买入  8900            5.3500          已成
09:38:40.724    217644116       542330          000813          700 担保品买入  200             6.6100          已成
09:38:40.745    229650917       542331          300065          700 担保品买入  5100            12.9800         已成
09:38:40.762    201640903       542332          600800          700 担保品买入  100             5.0800          已成
09:38:40.871    217644117       542334          002717          700 担保品买入  30100           4.8100          已撤
09:38:40.892    225641606       542333          002517          700 担保品买入  7700            4.7400          已撤
09:38:40.929    233643525       542335          002249          700 担保品买入  16800           4.1600          已成
09:38:40.965    205647982       542336          002587          700 担保品买入  1400            6.3200          已成
09:38:45.999    213647683       542337          000710          701 担保品卖出  100             59.0700         已成
09:38:46.046    225641623       542338          300702          701 担保品卖出  100             114.9100        已成
09:38:46.129    201640919       542339          603566          701 担保品卖出  600             28.2400         已成
09:38:46.173    209642418       542340          300151          701 担保品卖出  2400            17.7300         已成
09:38:46.241    225641624       542341          002587          700 担保品买入  400             6.3200          已成
09:38:46.327    233643544       542343          002517          700 担保品买入  4100            4.7400          已撤
09:38:46.330    201640920       542342          000069          700 担保品买入  15000           8.2700          已成
09:38:46.360    209642419       542344          600880          700 担保品买入  15400           5.3300          已撤
09:38:46.437    217644135       542345          000813          700 担保品买入  8700            6.6100          已成
09:38:46.473    233643545       542346          300065          700 担保品买入  4900            12.9800         已成
09:38:51.453    217644158       542347          603661          701 担保品卖出  100             53.5300         已成
