冻结金额,可用,参考市值,资产
3580141.44,966842.16,9739788.72,10706858.68
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
6,深振业Ａ,0,1000,7.2832,456.77,7740.0,7.74
12,南玻Ａ,0,700,5.9905,83.66,4277.0,6.11
14,沙河股份,0,300,12.6114,257.58,4041.0,13.47
16,深康佳Ａ,5700,5700,7.7353,881.88,44973.0,7.89
19,深粮控股,0,600,9.3905,323.73,5958.0,9.93
21,深科技,500,500,24.4249,-52.44,12160.0,24.32
34,神州数码,100,200,24.9893,-317.86,4680.0,23.4
45,深纺织Ａ,200,200,8.4036,175.28,1856.0,9.28
46,泛海控股,600,600,3.9682,499.06,2880.0,4.8
58,深赛格,0,700,9.2504,517.72,6993.0,9.99
63,中兴通讯,700,700,45.1535,-2921.48,28686.0,40.98
66,中国长城,0,2100,16.0987,-312.3,33495.0,15.95
69,华侨城Ａ,700,700,8.1478,-278.47,5425.0,7.75
70,特发信息,200,200,11.3686,-13.72,2260.0,11.3
78,海王生物,12400,12400,4.5975,-341.4,56668.0,4.57
89,深圳机场,600,600,9.1318,28.9,5508.0,9.18
90,天健集团,700,700,8.3495,105.34,5950.0,8.5
100,TCL科技,0,14700,6.7579,2971.35,102312.0,6.96
153,丰原药业,0,100,10.0892,-6.92,1002.0,10.02
155,川能动力,0,13300,5.6334,-2305.82,72618.0,5.46
158,常山北明,0,700,10.2413,167.11,7336.0,10.48
417,合肥百货,0,3000,7.1803,209.1,21750.0,7.25
516,国际医学,1400,1400,5.9062,663.37,8932.0,6.38
528,柳工,200,200,7.7416,-30.31,1518.0,7.59
529,广弘控股,200,200,8.6017,-58.34,1662.0,8.31
531,穗恒运Ａ,0,300,10.4845,4.65,3150.0,10.5
532,华金资本,0,100,13.32,-13.0,1319.0,13.19
547,航天发展,1200,2400,17.8987,-884.78,42072.0,17.53
576,广东甘化,0,600,10.4339,-512.34,5748.0,9.58
584,哈工智能,3400,3400,6.2002,577.38,21658.0,6.37
597,东北制药,100,100,5.3811,19.89,558.0,5.58
603,盛达资源,0,200,13.7662,454.77,3208.0,16.04
607,华媒控股,1000,1000,5.0133,-413.27,4600.0,4.6
612,焦作万方,0,2100,8.1857,197.93,17388.0,8.28
615,京汉股份,2600,3100,4.6198,-61.51,14260.0,4.6
656,金科股份,2600,2600,9.3048,169.51,24362.0,9.37
686,东北证券,1100,2200,11.0532,-645.05,23672.0,10.76
700,模塑科技,6000,6000,8.7408,-3244.87,49200.0,8.2
717,韶钢松山,0,600,4.7041,-2.44,2820.0,4.7
720,新能泰山,200,200,4.2262,172.77,1018.0,5.09
723,美锦能源,300,300,7.2918,-216.53,1971.0,6.57
738,航发控制,0,1000,18.5846,325.42,18910.0,18.91
750,国海证券,0,5400,5.7299,1458.71,32400.0,6.0
756,新华制药,2800,2800,10.3922,2457.72,31556.0,11.27
766,通化金马,300,300,5.9465,-244.96,1539.0,5.13
768,中航飞机,700,700,22.5338,151.37,15925.0,22.75
783,长江证券,4600,4600,8.4349,759.32,39560.0,8.6
793,华闻集团,23700,23700,4.3171,-14625.98,87690.0,3.7
795,英洛华,0,1400,6.6604,-98.55,9226.0,6.59
796,凯撒旅业,1100,2200,17.5881,334.2,39028.0,17.74
797,中国武夷,1200,1200,4.4915,-421.78,4968.0,4.14
799,酒鬼酒,2000,2000,64.3443,12331.49,141020.0,70.51
830,鲁西化工,0,5400,8.9336,12238.63,60480.0,11.2
831,五矿稀土,300,700,14.6287,-76.08,10164.0,14.52
859,国风塑业,400,400,5.8592,88.33,2432.0,6.08
875,吉电股份,25200,34550,4.077,14616.12,155475.0,4.5
876,新希望,100,100,29.5004,248.96,3199.0,31.99
881,中广核技,0,300,9.6083,180.5,3063.0,10.21
892,欢瑞世纪,2000,2000,4.8271,-1154.19,8500.0,4.25
893,东凌国际,0,300,7.1087,291.4,2424.0,8.08
905,厦门港务,100,100,7.5515,-3.15,752.0,7.52
913,钱江摩托,0,100,15.6838,201.62,1770.0,17.7
917,电广传媒,200,200,8.5052,-259.03,1442.0,7.21
923,河钢资源,100,100,18.5116,-398.16,1453.0,14.53
928,中钢国际,1900,1900,4.5768,-563.91,8132.0,4.28
933,神火股份,0,600,5.3822,-79.3,3150.0,5.25
938,紫光股份,100,100,83.0388,-3829.88,4474.0,44.74
948,南天信息,100,100,14.2993,-40.93,1389.0,13.89
962,东方钽业,0,200,8.3395,-91.89,1576.0,7.88
973,佛塑科技,900,900,5.071,44.09,4608.0,5.12
975,银泰黄金,0,100,17.6729,-4.29,1763.0,17.63
977,浪潮信息,300,600,40.0339,-218.31,23802.0,39.67
990,诚志股份,0,400,17.4095,-695.81,6268.0,15.67
2002,鸿达兴业,2600,2600,4.3966,-1057.14,10374.0,3.99
2007,华兰生物,0,600,50.1034,2445.94,32508.0,54.18
2023,海特高新,400,800,17.4128,-306.2,13624.0,17.03
2027,分众传媒,300,300,6.1379,-20.36,1821.0,6.07
2028,思源电气,400,400,24.2849,-17.94,9696.0,24.24
2029,七匹狼,0,800,5.7278,345.77,4928.0,6.16
2041,登海种业,0,100,13.2975,72.25,1402.0,14.02
2050,三花智控,200,200,24.755,-311.0,4640.0,23.2
2055,得润电子,400,800,17.8505,-688.38,13592.0,16.99
2062,宏润建设,0,200,5.4891,-69.81,1028.0,5.14
2063,远光软件,200,200,10.6735,-4.69,2130.0,10.65
2073,软控股份,1000,1000,4.3309,129.07,4460.0,4.46
2083,孚日股份,7300,15300,5.8283,-1504.2,87669.0,5.73
2084,海鸥住工,0,100,10.3871,124.29,1163.0,11.63
2091,江苏国泰,0,100,2.0718,491.82,699.0,6.99
2097,山河智能,600,600,6.5511,323.32,4254.0,7.09
2100,天康生物,700,700,17.293,-254.11,11851.0,16.93
2103,广博股份,100,100,7.6982,-131.82,638.0,6.38
2104,恒宝股份,0,100,9.402,49.8,990.0,9.9
2105,信隆健康,300,600,7.4121,298.77,4746.0,7.91
2106,莱宝高科,600,600,15.2379,-274.74,8868.0,14.78
2115,三维通信,100,100,10.0567,-49.67,956.0,9.56
2118,紫鑫药业,12200,12200,4.914,-4196.97,55754.0,4.57
2123,梦网集团,200,200,22.4445,-68.9,4420.0,22.1
2124,天邦股份,2600,2600,15.154,5163.67,44564.0,17.14
2125,湘潭电化,1500,3400,9.8194,-3907.97,29478.0,8.67
2128,露天煤业,900,1800,12.1802,-756.42,21168.0,11.76
2129,中环股份,0,2500,24.781,147.59,62100.0,24.84
2130,沃尔核材,0,500,5.7048,12.62,2865.0,5.73
2137,麦达数字,0,200,7.5176,260.48,1764.0,8.82
2139,拓邦股份,100,100,6.5702,-46.02,611.0,6.11
2140,东华科技,200,500,7.2138,33.1,3640.0,7.28
2157,正邦科技,1000,1000,19.963,-213.0,19750.0,19.75
2158,汉钟精机,0,100,13.76,-5.0,1371.0,13.71
2160,常铝股份,9600,9600,5.0561,-3226.63,45312.0,4.72
2161,远望谷,400,400,8.5747,-209.89,3220.0,8.05
2169,智光电气,0,200,10.4577,-111.54,1980.0,9.9
2170,芭田股份,300,300,4.3009,-9.26,1281.0,4.27
2171,楚江新材,0,300,9.8069,18.93,2961.0,9.87
2183,怡亚通,800,800,6.3348,-235.8,4832.0,6.04
2191,劲嘉股份,0,800,12.2366,18.72,9808.0,12.26
2208,合肥城建,18400,18400,10.7234,33608.69,230920.0,12.55
2217,合力泰,100,100,17.6648,-1227.48,539.0,5.39
2221,东华能源,300,300,9.952,-18.6,2967.0,9.89
2228,合兴包装,100,100,4.6077,22.23,483.0,4.83
2229,鸿博股份,200,200,9.6107,-362.14,1560.0,7.8
2230,科大讯飞,100,100,56.0969,-1810.69,3799.0,37.99
2232,启明信息,0,300,12.0266,4.03,3612.0,12.04
2237,恒邦股份,600,600,17.0475,499.48,10728.0,17.88
2239,奥特佳,11100,22200,5.993,376.9,133422.0,6.01
2241,歌尔股份,0,800,32.0459,283.32,25920.0,32.4
2245,澳洋顺昌,2400,2400,4.5009,21.84,10824.0,4.51
2249,大洋电机,600,600,4.4507,-294.42,2376.0,3.96
2252,上海莱士,1200,1200,9.9014,70.29,11952.0,9.96
2266,浙富控股,0,100,5.22,-11.0,511.0,5.11
2268,卫士通,0,200,24.2077,-391.54,4450.0,22.25
2274,华昌化工,1800,1800,5.7568,-1182.21,9180.0,5.1
2288,超华科技,3600,3600,5.3831,-47.31,19332.0,5.37
2292,奥飞娱乐,0,300,9.2033,311.02,3072.0,10.24
2307,北新路桥,100,100,6.9112,14.88,706.0,7.06
2308,威创股份,3600,3600,6.8744,6680.23,31428.0,8.73
2309,中利集团,2300,2300,6.3964,-1578.65,13133.0,5.71
2312,三泰控股,6000,12000,5.52,359.94,66600.0,5.55
2317,众生药业,3300,3300,18.581,-8319.32,52998.0,16.06
2326,永太科技,100,100,14.505,-186.5,1264.0,12.64
2328,新朋股份,0,3400,5.7132,1383.08,20808.0,6.12
2340,格林美,1600,1600,5.2727,123.69,8560.0,5.35
2341,新纶科技,0,100,5.1862,31.38,550.0,5.5
2343,慈文传媒,200,600,9.1086,12.84,5478.0,9.13
2349,精华制药,1700,1700,5.7698,17.32,9826.0,5.78
2355,兴民智通,0,26100,5.9446,-7166.09,147987.0,5.67
2358,森源电气,2000,2000,5.876,-591.98,11160.0,5.58
2361,神剑股份,1600,1600,4.8381,419.05,8160.0,5.1
2366,台海核电,0,400,4.2038,502.47,2184.0,5.46
2367,康力电梯,0,100,10.3173,36.27,1068.0,10.68
2368,太极股份,200,200,33.3767,14.66,6690.0,33.45
2369,卓翼科技,2000,4400,9.7191,-3120.14,39644.0,9.01
2373,千方科技,100,100,26.5833,-214.33,2444.0,24.44
2377,国创高新,800,800,4.273,-154.4,3264.0,4.08
2383,合众思壮,3400,3400,12.0558,-6105.55,34884.0,10.26
2388,新亚制程,400,400,7.6211,119.58,3168.0,7.92
2390,信邦制药,0,700,5.3937,-317.62,3458.0,4.94
2399,海普瑞,100,100,25.195,40.5,2560.0,25.6
2413,雷科防务,100,400,8.7634,54.66,3560.0,8.9
2416,爱施德,0,200,8.4088,114.25,1796.0,8.98
2419,天虹股份,100,100,11.1422,13.78,1128.0,11.28
2423,中粮资本,0,100,9.9522,6.78,1002.0,10.02
2425,凯撒文化,49600,70700,14.7155,-11699.73,1028685.0,14.55
2428,云南锗业,0,1400,10.3398,8274.22,22750.0,16.25
2433,太安堂,4100,4100,5.5685,-3355.84,19475.0,4.75
2467,二六三,3200,3200,8.1916,-1445.11,24768.0,7.74
2472,双环传动,100,100,21.2294,-1581.94,541.0,5.41
2475,立讯精密,0,1700,55.5756,721.56,95200.0,56.0
2480,新筑股份,8900,8900,6.3426,-4295.58,52154.0,5.86
2491,通鼎互联,9400,9400,5.7194,-3190.17,50572.0,5.38
2497,雅化集团,1100,1100,10.4453,-401.81,11088.0,10.08
2500,山西证券,1800,1800,9.4719,-1911.41,15138.0,8.41
2510,天汽模,0,100,4.7533,4.67,480.0,4.8
2512,达华智能,100,100,5.2775,17.25,545.0,5.45
2517,恺英网络,0,2800,4.7975,1238.89,14672.0,5.24
2518,科士达,100,100,15.3136,-9.36,1522.0,15.22
2519,银河电子,1600,1600,4.5564,261.82,7552.0,4.72
2522,浙江众成,700,700,7.6962,-613.32,4774.0,6.82
2547,春兴精工,400,400,8.3099,-379.95,2944.0,7.36
2550,千红制药,100,100,4.6579,11.21,477.0,4.77
2551,尚荣医疗,0,1100,9.0266,487.79,10417.0,9.47
2560,通达股份,0,300,10.8124,-258.71,2985.0,9.95
2565,顺灏股份,0,8900,5.829,-969.75,50908.0,5.72
2567,唐人神,800,1600,11.1076,259.8,18032.0,11.27
2583,海能达,700,700,9.3862,23.68,6594.0,9.42
2585,双星新材,1900,1900,7.7855,312.48,15105.0,7.95
2587,奥拓电子,1200,1200,6.0712,190.55,7476.0,6.23
2594,比亚迪,0,600,88.8725,-469.5,52854.0,88.09
2600,领益智造,100,100,10.9915,18.85,1118.0,11.18
2609,捷顺科技,0,200,15.4055,-53.09,3028.0,15.14
2611,东方精工,3000,3000,5.0897,150.93,15420.0,5.14
2612,朗姿股份,300,300,10.0386,-110.57,2901.0,9.67
2613,北玻股份,0,1300,4.4224,568.87,6318.0,4.86
2624,完美世界,50,50,37.0604,253.98,2107.0,42.14
2639,雪人股份,500,500,8.4943,-522.15,3725.0,7.45
2640,跨境通,12000,24000,9.0162,-19108.57,197280.0,8.22
2652,扬子新材,0,500,4.43,-70.01,2145.0,4.29
2654,万润科技,3900,3900,4.6867,-1040.23,17238.0,4.42
2666,德联集团,0,200,7.3186,-59.71,1404.0,7.02
2669,康达新材,200,200,17.8236,-10.71,3554.0,17.77
2673,西部证券,1600,3200,10.6303,-1184.93,32832.0,10.26
2688,金河生物,100,100,8.0716,10.84,818.0,8.18
2701,奥瑞金,400,400,5.2511,-0.42,2100.0,5.25
2706,良信电器,0,200,20.9257,138.86,4324.0,21.62
2709,天赐材料,100,200,39.8771,184.58,8160.0,40.8
2726,龙大肉食,200,200,9.9682,150.37,2144.0,10.72
2783,凯龙股份,100,100,12.4525,-13.25,1232.0,12.32
2797,第一创业,10800,10800,10.3021,-2830.25,108432.0,10.04
2827,高争民爆,0,100,13.8828,-67.28,1321.0,13.21
2867,周大生,0,150,29.6726,-6.39,4444.5,29.63
2869,金溢科技,100,100,58.9518,-21.18,5874.0,58.74
2930,宏川智慧,0,300,20.2859,379.23,6465.0,21.55
2932,明德生物,0,100,92.3799,562.01,9800.0,98.0
300003,乐普医疗,100,100,43.8765,22.35,4410.0,44.1
300006,莱美药业,500,500,6.7412,-535.6,2835.0,5.67
300007,汉威科技,100,100,16.1832,24.68,1643.0,16.43
300009,安科生物,0,600,20.9588,-893.27,11682.0,19.47
300016,北陆药业,8000,8000,10.9163,2429.35,89760.0,11.22
